DRAWDOWN,CONIPOS,DEPTH,DATE,CONJPOS,WELLMODEL,CONKPOS,SGAS,PRESSURE,CONIDX,SWAT,CONBPRES,WELL
0,31,1715.9942626953125,2018-01-01,21,STANDARD,19,0.0,306.9359436035156,17,1.0,306.9359436035156,R_A5
0,31,1717.4017333984375,2018-01-01,21,STANDARD,27,0.0,306.9122314453125,18,1.0,306.9122314453125,R_A5
0,31,1719.6495361328125,2018-01-01,21,STANDARD,28,0.0,307.1252746582031,19,1.0,307.1252746582031,R_A5
0,31,1721.8974609375,2018-01-01,21,STANDARD,29,0.0,307.64410400390625,20,1.0,307.64410400390625,R_A5
0,31,1724.145263671875,2018-01-01,21,STANDARD,30,0.0,307.8571472167969,21,1.0,307.8571472167969,R_A5
0,31,1726.39306640625,2018-01-01,21,STANDARD,31,0.0,308.0701904296875,22,1.0,308.0701904296875,R_A5
0,17,1695.5174560546875,2018-01-01,42,STANDARD,1,0.0,305.14404296875,1,1.0,305.14404296875,R_A6
0,17,1697.0721435546875,2018-01-01,42,STANDARD,2,0.0,305.2913818359375,2,1.0,305.2913818359375,R_A6
0,17,1698.626708984375,2018-01-01,42,STANDARD,3,0.0,305.4386901855469,3,1.0,305.4386901855469,R_A6
0,17,1700.1815185546875,2018-01-01,42,STANDARD,4,0.0,305.5860290527344,4,1.0,305.5860290527344,R_A6
0,17,1701.7362060546875,2018-01-01,42,STANDARD,5,0.0,305.7333679199219,5,1.0,305.7333679199219,R_A6
0,17,1703.290771484375,2018-01-01,42,STANDARD,6,0.0,305.8807067871094,6,1.0,305.8807067871094,R_A6
0,17,1704.8455810546875,2018-01-01,42,STANDARD,7,0.0,305.72900390625,7,1.0,305.72900390625,R_A6
0,17,1706.4002685546875,2018-01-01,42,STANDARD,8,0.0,305.8763427734375,8,1.0,305.8763427734375,R_A6
0,17,1707.9549560546875,2018-01-01,42,STANDARD,9,0.0,306.023681640625,9,1.0,306.023681640625,R_A6
0,17,1709.5096435546875,2018-01-01,42,STANDARD,10,0.0,306.1642761230469,10,1.0,306.1642761230469,R_A6
0,17,1711.4071044921875,2018-01-01,42,STANDARD,11,0.0,306.34423828125,11,1.0,306.34423828125,R_A6
0,17,1713.6474609375,2018-01-01,42,STANDARD,12,0.0,306.5565490722656,12,1.0,306.5565490722656,R_A6
0,17,1715.8878173828125,2018-01-01,42,STANDARD,13,0.0,306.7808532714844,13,1.0,306.7808532714844,R_A6
0,17,1718.128173828125,2018-01-01,42,STANDARD,14,0.0,306.9931640625,14,1.0,306.9931640625,R_A6
0,17,1720.368408203125,2018-01-01,42,STANDARD,15,0.0,307.20550537109375,15,1.0,307.20550537109375,R_A6
0,17,1722.6087646484375,2018-01-01,42,STANDARD,16,0.0,307.5628356933594,16,1.0,307.5628356933594,R_A6
0,17,1724.84912109375,2018-01-01,42,STANDARD,17,0.0,307.7751770019531,17,1.0,307.7751770019531,R_A6
0,17,1726.6561279296875,2018-01-01,42,STANDARD,18,0.0,307.9464416503906,18,1.0,307.9464416503906,R_A6
0,17,1728.2095947265625,2018-01-01,42,STANDARD,27,0.0,307.93658447265625,19,1.0,307.93658447265625,R_A6
0,17,1729.9429931640625,2018-01-01,42,STANDARD,28,0.0,308.4066467285156,20,1.0,308.4066467285156,R_A6
0,17,1731.6763916015625,2018-01-01,42,STANDARD,29,0.0,308.5709533691406,21,1.0,308.5709533691406,R_A6
0,17,1733.4097900390625,2018-01-01,42,STANDARD,30,0.0,308.7352294921875,22,1.0,308.7352294921875,R_A6
0,17,1735.1431884765625,2018-01-01,42,STANDARD,31,0.0,308.59375,23,1.0,308.59375,R_A6
0,22,1642.719970703125,2018-03-01,30,STANDARD,1,0.0,299.58013916015625,1,0.05653059482574463,299.58013916015625,R_A2
0,22,1644.4710693359375,2018-03-01,30,STANDARD,2,0.0,299.697509765625,2,0.05994954705238342,299.697509765625,R_A2
0,22,1646.22216796875,2018-03-01,30,STANDARD,3,0.0,299.8149108886719,3,0.06164868175983429,299.8149108886719,R_A2
0,22,1647.97314453125,2018-03-01,30,STANDARD,4,0.0,299.9322814941406,4,0.06800182908773422,299.9322814941406,R_A2
0,22,1649.7242431640625,2018-03-01,30,STANDARD,5,0.0,300.0496826171875,5,0.07168353348970413,300.0496826171875,R_A2
0,22,1651.475341796875,2018-03-01,30,STANDARD,6,0.0,300.16839599609375,6,0.3134056627750397,300.16839599609375,R_A2
0,22,1653.226318359375,2018-03-01,30,STANDARD,7,0.0,300.29034423828125,7,0.8985055685043335,300.29034423828125,R_A2
0,22,1654.9774169921875,2018-03-01,30,STANDARD,8,0.0,300.41064453125,8,0.883889377117157,300.41064453125,R_A2
0,22,1656.728515625,2018-03-01,30,STANDARD,9,0.0,300.6327209472656,9,0.9046535491943359,300.6327209472656,R_A2
0,22,1658.4794921875,2018-03-01,30,STANDARD,10,0.0,300.7889709472656,10,0.9287375211715698,300.7889709472656,R_A2
0,22,1660.324951171875,2018-03-01,30,STANDARD,11,0.0,299.68450927734375,11,0.08255862444639206,299.68450927734375,R_A2
0,22,1662.2646484375,2018-03-01,30,STANDARD,12,0.0,299.8078308105469,12,0.0813785120844841,299.8078308105469,R_A2
0,22,1664.2042236328125,2018-03-01,30,STANDARD,13,0.0,299.9651184082031,13,0.45918166637420654,299.9651184082031,R_A2
0,22,1666.1439208984375,2018-03-01,30,STANDARD,14,0.0,300.0994873046875,14,0.524377167224884,300.0994873046875,R_A2
0,22,1668.08349609375,2018-03-01,30,STANDARD,15,0.0,300.2474365234375,15,0.6278930306434631,300.2474365234375,R_A2
0,22,1670.023193359375,2018-03-01,30,STANDARD,16,-9.082250229663913e-11,300.382080078125,16,1.0,300.382080078125,R_A2
0,22,1671.962890625,2018-03-01,30,STANDARD,17,0.0,300.5185546875,17,0.973680853843689,300.5185546875,R_A2
0,22,1673.3260498046875,2018-03-01,29,STANDARD,17,-1.0811677775279804e-08,300.5740966796875,18,0.9999998807907104,300.5740966796875,R_A2
0,22,1675.3424072265625,2018-03-01,29,STANDARD,18,-5.353114840289663e-09,300.7093811035156,19,0.9999999403953552,300.7093811035156,R_A2
0,22,1677.244140625,2018-03-01,29,STANDARD,27,-1.1745636407933802e-10,301.9975280761719,20,1.0,301.9975280761719,R_A2
0,22,1678.982666015625,2018-03-01,29,STANDARD,28,-3.125836449489189e-13,301.5778503417969,21,1.0,301.5778503417969,R_A2
0,22,1680.72119140625,2018-03-01,29,STANDARD,29,-3.173910301246252e-10,301.506103515625,22,1.0,301.506103515625,R_A2
0,22,1682.4598388671875,2018-03-01,29,STANDARD,30,-4.866086226758932e-16,301.6502380371094,23,1.0,301.6502380371094,R_A2
0,22,1684.198486328125,2018-03-01,29,STANDARD,31,-2.12340267562347e-16,302.23779296875,24,1.0,302.23779296875,R_A2
0,31,1683.4813232421875,2018-04-28,20,STANDARD,1,-4.1285494445895965e-13,288.07354736328125,1,1.0,288.07354736328125,R_A5
0,31,1685.68310546875,2018-04-28,20,STANDARD,2,-3.9577783867046634e-13,288.281982421875,2,1.0,288.281982421875,R_A5
0,31,1687.885009765625,2018-04-28,20,STANDARD,3,-3.7029653974195165e-13,288.490478515625,3,1.0,288.490478515625,R_A5
0,31,1690.0867919921875,2018-04-28,20,STANDARD,4,-3.521081267266607e-13,288.6990966796875,4,1.0,288.6990966796875,R_A5
0,31,1692.28857421875,2018-04-28,20,STANDARD,5,-3.32303873003606e-13,288.9079895019531,5,1.0,288.9079895019531,R_A5
0,31,1694.490478515625,2018-04-28,20,STANDARD,6,-3.8266769310582593e-13,289.11651611328125,6,1.0,289.11651611328125,R_A5
0,31,1696.6922607421875,2018-04-28,20,STANDARD,7,-4.663207330452305e-15,289.64495849609375,7,1.0,289.64495849609375,R_A5
0,31,1698.89404296875,2018-04-28,20,STANDARD,8,-8.772436478675458e-15,290.5435485839844,8,1.0,290.5435485839844,R_A5
0,31,1701.96240234375,2018-04-28,21,STANDARD,11,-5.29535269799819e-12,286.0527648925781,9,1.0,286.0527648925781,R_A5
0,31,1703.8228759765625,2018-04-28,21,STANDARD,12,-3.595075842924289e-12,286.22882080078125,10,1.0,286.22882080078125,R_A5
0,31,1705.683349609375,2018-04-28,21,STANDARD,13,-1.4961469563257168e-13,286.417236328125,11,1.0,286.417236328125,R_A5
0,31,1707.5439453125,2018-04-28,21,STANDARD,14,-4.0651122333763834e-13,286.5938415527344,12,1.0,286.5938415527344,R_A5
0,31,1709.404541015625,2018-04-28,21,STANDARD,15,-9.741887201444865e-14,286.769775390625,13,1.0,286.769775390625,R_A5
0,31,1711.26513671875,2018-04-28,21,STANDARD,16,-5.742446991009731e-14,287.0892639160156,14,1.0,287.0892639160156,R_A5
0,31,1713.1256103515625,2018-04-28,21,STANDARD,17,-1.2633758988511538e-14,287.2566223144531,15,1.0,287.2566223144531,R_A5
0,31,1714.88330078125,2018-04-28,21,STANDARD,18,-2.8108798519029324e-14,287.411376953125,16,1.0,287.411376953125,R_A5
0,31,1715.9942626953125,2018-04-28,21,STANDARD,19,0.0,287.51025390625,17,1.0,287.51025390625,R_A5
0,31,1717.4017333984375,2018-04-28,21,STANDARD,27,-3.740364934418745e-15,287.21954345703125,18,1.0,287.21954345703125,R_A5
0,31,1719.6495361328125,2018-04-28,21,STANDARD,28,-3.508971415096631e-15,287.43280029296875,19,1.0,287.43280029296875,R_A5
0,31,1721.8974609375,2018-04-28,21,STANDARD,29,-1.7991491746932327e-20,296.59564208984375,20,1.0,296.59564208984375,R_A5
0,31,1724.145263671875,2018-04-28,21,STANDARD,30,-3.4089206593851524e-22,303.569580078125,21,1.0,303.569580078125,R_A5
0,31,1726.39306640625,2018-04-28,21,STANDARD,31,-3.1551943408379974e-24,306.826171875,22,1.0,306.826171875,R_A5
0,28,1610.078857421875,2018-07-03,41,STANDARD,1,0.0,277.1375732421875,1,0.6495465040206909,277.1375732421875,R_A3
0,28,1611.998291015625,2018-07-03,41,STANDARD,2,0.0,277.2691345214844,2,0.19822785258293152,277.2691345214844,R_A3
0,28,1613.917724609375,2018-07-03,41,STANDARD,3,0.0,277.39715576171875,3,0.19865211844444275,277.39715576171875,R_A3
0,28,1615.8372802734375,2018-07-03,41,STANDARD,4,0.0,277.52520751953125,4,0.203203484416008,277.52520751953125,R_A3
0,29,1605.2554931640625,2018-07-03,41,STANDARD,4,0.0,276.7562255859375,5,0.3012857437133789,276.7562255859375,R_A3
0,29,1607.367431640625,2018-07-03,41,STANDARD,5,0.0,277.06866455078125,6,0.8050594925880432,277.06866455078125,R_A3
0,29,1609.479248046875,2018-07-03,41,STANDARD,6,0.0,277.2146911621094,7,0.6495306491851807,277.2146911621094,R_A3
0,29,1611.591064453125,2018-07-03,41,STANDARD,7,0.0,277.3323059082031,8,0.12990766763687134,277.3323059082031,R_A3
0,29,1613.7030029296875,2018-07-03,41,STANDARD,8,0.0,277.4731140136719,9,0.11465451121330261,277.4731140136719,R_A3
0,29,1615.8148193359375,2018-07-03,41,STANDARD,9,0.0,277.61016845703125,10,0.6515837907791138,277.61016845703125,R_A3
0,29,1617.9267578125,2018-07-03,41,STANDARD,10,0.0,279.1734619140625,11,0.7956238985061646,279.1734619140625,R_A3
0,29,1620.117919921875,2018-07-03,41,STANDARD,11,0.0,284.6906433105469,12,0.04906941577792168,284.6906433105469,R_A3
0,29,1622.3885498046875,2018-07-03,41,STANDARD,12,0.0,284.8423156738281,13,0.05474529787898064,284.8423156738281,R_A3
0,29,1624.6591796875,2018-07-03,41,STANDARD,13,0.0,284.99554443359375,14,0.36643052101135254,284.99554443359375,R_A3
0,29,1626.9298095703125,2018-07-03,41,STANDARD,14,0.0,285.1491394042969,15,0.22439391911029816,285.1491394042969,R_A3
0,29,1629.1275634765625,2018-07-03,41,STANDARD,15,0.0,285.3143005371094,16,0.49038559198379517,285.3143005371094,R_A3
