FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,185945.0,0.0,185945.0,80608290.0,-0.0,26184816.0,26184816.0,83620847.0,266670.0,83354177.0,0.0,266670.0,WestLowland,Valysar
2,5522312.0,0.0,5522312.0,13785016.0,0.0,777651993.0,777651993.0,22173024.0,7917300.0,14255723.0,0.0,7917300.0,CentralSouth,Valysar
3,3719795.0,0.0,3719795.0,12811840.0,0.0,523821588.0,523821588.0,18581976.0,5333345.0,13248631.0,0.0,5333345.0,CentralNorth,Valysar
4,196903.0,86849.0,283752.0,3704592.0,566417341.0,38579238.0,604996579.0,6590017.0,320618.0,3831668.0,2437731.0,2758349.0,NorthHorst,Valysar
5,955165.0,0.0,955165.0,726922.0,0.0,134506344.0,134506344.0,2122136.0,1370173.0,751963.0,0.0,1370173.0,CentralRamp,Valysar
6,8030214.0,0.0,8030214.0,7179378.0,0.0,1130814688.0,1130814688.0,18946144.0,11520489.0,7425656.0,0.0,11520489.0,CentralHorst,Valysar
7,41305.0,0.0,41305.0,44382638.0,0.0,5816554.0,5816554.0,45936283.0,59225.0,45877058.0,0.0,59225.0,EastLowland,Valysar
8,70315.0,0.0,70315.0,110766860.0,0.0,9901711.0,9901711.0,114638638.0,100833.0,114537804.0,0.0,100833.0,WestLowland,Therys
9,1101722.0,0.0,1101722.0,4972502.0,0.0,155144508.0,155144508.0,6721726.0,1579183.0,5142543.0,0.0,1579183.0,CentralSouth,Therys
10,1557428.0,0.0,1557428.0,11678023.0,0.0,219316981.0,219316981.0,14308325.0,2232619.0,12075707.0,0.0,2232619.0,CentralNorth,Therys
11,173533.0,63740.0,237274.0,3753075.0,413871244.0,34000417.0,447871661.0,5944086.0,282566.0,3881628.0,1779891.0,2062457.0,NorthHorst,Therys
12,871660.0,0.0,871660.0,361830.0,0.0,122747188.0,122747188.0,1624305.0,1250028.0,374277.0,0.0,1250028.0,CentralRamp,Therys
13,4003869.0,0.0,4003869.0,4242914.0,0.0,563824820.0,563824820.0,10131252.0,5743153.0,4388099.0,0.0,5743153.0,CentralHorst,Therys
14,0.0,0.0,0.0,17626269.0,0.0,0.0,0.0,18216012.0,0.0,18216012.0,0.0,0.0,EastLowland,Therys
15,0.0,0.0,0.0,78544480.0,0.0,0.0,0.0,81208751.0,0.0,81208751.0,0.0,0.0,WestLowland,Volon
16,3069019.0,0.0,3069019.0,34417346.0,-0.0,432179291.0,432179291.0,39987885.0,4399148.0,35588737.0,0.0,4399148.0,CentralSouth,Volon
17,342587.0,0.0,342587.0,6071631.0,0.0,48243044.0,48243044.0,6769291.0,491049.0,6278242.0,0.0,491049.0,CentralNorth,Volon
18,232061.0,22761.0,254822.0,1745804.0,147169672.0,45467736.0,192637408.0,2815855.0,377866.0,1805511.0,632478.0,1010344.0,NorthHorst,Volon
19,1149619.0,0.0,1149619.0,706082.0,0.0,161889396.0,161889396.0,2378441.0,1648141.0,730301.0,0.0,1648141.0,CentralRamp,Volon
20,7820736.0,0.0,7820736.0,8236985.0,0.0,1101315990.0,1101315990.0,19734631.0,11215665.0,8518965.0,0.0,11215665.0,CentralHorst,Volon
21,0.0,0.0,0.0,33020136.0,0.0,0.0,0.0,34133478.0,0.0,34133478.0,0.0,0.0,EastLowland,Volon
