DEPTH,WELL,WELLMODEL,CONIPOS,CONBPRES,PRESSURE,DRAWDOWN,CONKPOS,CONJPOS,SGAS,CONIDX,DATE,SWAT
1644.4371337890625,R_A3,STANDARD,29,283.5052795410156,283.5052795410156,0,30,41,0.0,21,2018-07-03,0.6494799852371216
1648.0740966796875,R_A3,STANDARD,29,283.7546691894531,283.7546691894531,0,31,41,0.0,22,2018-07-03,0.06505069881677628
1631.1873779296875,R_A4,STANDARD,30,276.1488342285156,276.1488342285156,0,1,52,0.0,1,2018-09-12,0.05104800686240196
1627.4293212890625,R_A4,STANDARD,31,276.1900329589844,276.1900329589844,0,1,52,0.0,2,2018-09-12,0.0497434064745903
1629.4896240234375,R_A4,STANDARD,31,276.3273620605469,276.3273620605469,0,2,52,0.0,3,2018-09-12,0.05173638090491295
1631.5498046875,R_A4,STANDARD,31,276.4647521972656,276.4647521972656,0,3,52,0.0,4,2018-09-12,0.05466334521770477
1633.610107421875,R_A4,STANDARD,31,276.60211181640625,276.60211181640625,0,4,52,0.0,5,2018-09-12,0.0565001517534256
1632.3968505859375,R_A4,STANDARD,32,276.7785949707031,276.7785949707031,0,4,52,0.0,6,2018-09-12,0.05720039829611778
1635.880615234375,R_A4,STANDARD,32,276.5723876953125,276.5723876953125,0,4,51,0.0,7,2018-09-12,0.11263726651668549
1637.321044921875,R_A4,STANDARD,33,276.76165771484375,276.76165771484375,0,4,51,0.0,8,2018-09-12,0.15848031640052795
1635.474609375,R_A4,STANDARD,33,276.6470031738281,276.6470031738281,0,3,51,0.0,9,2018-09-12,0.1933554857969284
1642.1485595703125,R_A4,STANDARD,33,276.0767517089844,276.0767517089844,0,4,50,0.0,10,2018-09-12,0.06527118384838104
1641.132080078125,R_A4,STANDARD,34,276.18524169921875,276.18524169921875,0,4,50,0.0,11,2018-09-12,0.06255423277616501
1639.20703125,R_A4,STANDARD,34,276.0926818847656,276.0926818847656,0,3,50,0.0,12,2018-09-12,0.6512547135353088
1640.9061279296875,R_A4,STANDARD,35,276.47259521484375,276.47259521484375,0,3,50,0.0,13,2018-09-12,0.27164772152900696
1639.0426025390625,R_A4,STANDARD,35,276.4747619628906,276.4747619628906,0,2,50,0.0,14,2018-09-12,0.24022534489631653
1641.93212890625,R_A4,STANDARD,35,276.1178894042969,276.1178894042969,0,2,49,0.0,15,2018-09-12,0.24022532999515533
1642.357421875,R_A4,STANDARD,36,280.24114990234375,280.24114990234375,0,30,49,0.0,16,2018-09-12,0.2392335832118988
1639.6068115234375,R_A4,STANDARD,36,280.0669860839844,280.0669860839844,0,30,48,0.0,17,2018-09-12,0.21042022109031677
1646.7513427734375,R_A4,STANDARD,37,280.5982666015625,280.5982666015625,0,30,48,0.0,18,2018-09-12,0.6621944308280945
1653.461669921875,R_A4,STANDARD,38,281.12310791015625,281.12310791015625,0,30,48,0.0,19,2018-09-12,0.6533452868461609
1657.8184814453125,R_A4,STANDARD,38,281.3830261230469,281.3830261230469,0,30,47,0.0,20,2018-09-12,0.6523768901824951
1695.20263671875,R_A6,STANDARD,17,272.732421875,272.732421875,0,1,42,-1.4054175801635264e-17,1,2018-11-07,1.0
1696.7510986328125,R_A6,STANDARD,17,272.87744140625,272.87744140625,0,2,42,-1.04887891335153e-17,2,2018-11-07,1.0
