CONIPOS,SGAS,CONJPOS,DRAWDOWN,CONIDX,DEPTH,CONBPRES,SWAT,CONKPOS,DATE,WELLMODEL,WELL,PRESSURE
22,0.0,29,0,22,1680.9912109375,303.7674865722656,1.0,28,2018-01-01,STANDARD,R_A2,303.7674865722656
22,0.0,29,0,23,1682.730712890625,303.93231201171875,1.0,29,2018-01-01,STANDARD,R_A2,303.93231201171875
22,0.0,29,0,24,1684.47021484375,304.0971374511719,1.0,30,2018-01-01,STANDARD,R_A2,304.0971374511719
28,0.0,41,0,1,1610.958740234375,298.7572937011719,0.6481541991233826,1,2018-01-01,STANDARD,R_A3,298.7572937011719
28,0.0,41,0,2,1612.9322509765625,298.8895568847656,0.1320205181837082,2,2018-01-01,STANDARD,R_A3,298.8895568847656
28,0.0,41,0,3,1614.9058837890625,299.0218200683594,0.11823459714651108,3,2018-01-01,STANDARD,R_A3,299.0218200683594
28,0.0,41,0,4,1616.87939453125,299.15411376953125,0.07951436936855316,4,2018-01-01,STANDARD,R_A3,299.15411376953125
29,0.0,41,0,5,1607.943603515625,298.5552062988281,0.11823459714651108,4,2018-01-01,STANDARD,R_A3,298.5552062988281
29,0.0,41,0,6,1609.8712158203125,298.68438720703125,0.6481541991233826,5,2018-01-01,STANDARD,R_A3,298.68438720703125
29,0.0,41,0,7,1611.798828125,298.8135986328125,0.6481541991233826,6,2018-01-01,STANDARD,R_A3,298.8135986328125
29,0.0,41,0,8,1613.726318359375,298.9427795410156,0.1949940323829651,7,2018-01-01,STANDARD,R_A3,298.9427795410156
29,0.0,41,0,9,1615.654052734375,299.0719909667969,0.19550776481628418,8,2018-01-01,STANDARD,R_A3,299.0719909667969
29,0.0,41,0,10,1617.58154296875,299.201171875,0.7947430610656738,9,2018-01-01,STANDARD,R_A3,299.201171875
29,0.0,41,0,11,1619.5091552734375,299.33038330078125,0.7915495038032532,10,2018-01-01,STANDARD,R_A3,299.33038330078125
29,0.0,41,0,12,1621.58740234375,299.4696960449219,0.05031941086053848,11,2018-01-01,STANDARD,R_A3,299.4696960449219
29,0.0,41,0,13,1623.8160400390625,299.61907958984375,0.053849123418331146,12,2018-01-01,STANDARD,R_A3,299.61907958984375
29,0.0,41,0,14,1626.044677734375,299.76849365234375,0.36830464005470276,13,2018-01-01,STANDARD,R_A3,299.76849365234375
29,0.0,41,0,15,1630.5020751953125,300.0672912597656,0.601466715335846,15,2018-01-01,STANDARD,R_A3,300.0672912597656
29,0.0,41,0,16,1632.06982421875,300.1723937988281,0.7986593842506409,16,2018-01-01,STANDARD,R_A3,300.1723937988281
29,0.0,41,0,17,1634.22998046875,300.3172302246094,0.7356303334236145,26,2018-01-01,STANDARD,R_A3,300.3172302246094
29,0.0,41,0,18,1637.6434326171875,300.5461120605469,0.04241640865802765,27,2018-01-01,STANDARD,R_A3,300.5461120605469
29,0.0,41,0,19,1641.056884765625,300.7749938964844,0.04727805033326149,28,2018-01-01,STANDARD,R_A3,300.7749938964844
29,0.0,41,0,20,1644.470458984375,301.0038757324219,0.12974123656749725,29,2018-01-01,STANDARD,R_A3,301.0038757324219
29,0.0,41,0,21,1647.8837890625,301.2327880859375,0.09049912542104721,30,2018-01-01,STANDARD,R_A3,301.2327880859375
30,0.0,52,0,1,1631.404296875,300.1277770996094,0.04924490302801132,1,2018-01-01,STANDARD,R_A4,300.1277770996094
31,0.0,52,0,2,1624.8441162109375,299.68798828125,0.04522078484296799,1,2018-01-01,STANDARD,R_A4,299.68798828125
31,0.0,52,0,3,1626.9759521484375,299.8309020996094,0.0486455000936985,2,2018-01-01,STANDARD,R_A4,299.8309020996094
31,0.0,52,0,4,1629.1077880859375,299.97381591796875,0.049442827701568604,3,2018-01-01,STANDARD,R_A4,299.97381591796875
31,0.0,52,0,5,1631.2396240234375,300.11676025390625,0.05074954032897949,4,2018-01-01,STANDARD,R_A4,300.11676025390625
31,0.0,52,0,6,1633.3714599609375,300.2596740722656,0.05280653387308121,5,2018-01-01,STANDARD,R_A4,300.2596740722656
31,0.0,52,0,7,1635.5032958984375,300.4026184082031,0.10141842812299728,6,2018-01-01,STANDARD,R_A4,300.4026184082031
32,0.0,52,0,8,1633.3485107421875,300.2581481933594,0.054483793675899506,6,2018-01-01,STANDARD,R_A4,300.2581481933594
32,0.0,51,0,9,1635.4375,300.398193359375,0.14839288592338562,6,2018-01-01,STANDARD,R_A4,300.398193359375
32,0.0,51,0,10,1633.5843505859375,300.2739562988281,0.05443229898810387,5,2018-01-01,STANDARD,R_A4,300.2739562988281
33,0.0,51,0,11,1637.118408203125,300.5108947753906,0.058374352753162384,5,2018-01-01,STANDARD,R_A4,300.5108947753906
33,0.0,51,0,12,1635.280029296875,300.38763427734375,0.05693749338388443,4,2018-01-01,STANDARD,R_A4,300.38763427734375
33,0.0,50,0,13,1639.0037841796875,300.6373291015625,0.060248252004384995,4,2018-01-01,STANDARD,R_A4,300.6373291015625
34,0.0,50,0,14,1639.7525634765625,300.6875305175781,0.061320774257183075,4,2018-01-01,STANDARD,R_A4,300.6875305175781
35,0.0,50,0,15,1641.8099365234375,300.8254699707031,0.0621735118329525,4,2018-01-01,STANDARD,R_A4,300.8254699707031
35,0.0,50,0,16,1639.9635009765625,300.70166015625,0.13924211263656616,3,2018-01-01,STANDARD,R_A4,300.70166015625
35,0.0,49,0,17,1643.866455078125,300.96337890625,0.21040630340576172,3,2018-01-01,STANDARD,R_A4,300.96337890625
35,0.0,49,0,18,1641.984619140625,300.8371887207031,0.22986064851284027,2,2018-01-01,STANDARD,R_A4,300.8371887207031
35,0.0,49,0,19,1640.1026611328125,300.71099853515625,0.22970764338970184,1,2018-01-01,STANDARD,R_A4,300.71099853515625
36,0.0,49,0,20,1644.148681640625,300.9822998046875,0.6481541991233826,29,2018-01-01,STANDARD,R_A4,300.9822998046875
36,0.0,48,0,21,1643.427978515625,300.9339904785156,0.2788639962673187,29,2018-01-01,STANDARD,R_A4,300.9339904785156
37,0.0,48,0,22,1650.1148681640625,301.3824157714844,0.7307381629943848,29,2018-01-01,STANDARD,R_A4,301.3824157714844
37,0.0,48,0,23,1644.546630859375,301.0090026855469,0.253499299287796,28,2018-01-01,STANDARD,R_A4,301.0090026855469
38,0.0,48,0,24,1649.2891845703125,301.3270263671875,0.6481541991233826,28,2018-01-01,STANDARD,R_A4,301.3270263671875
38,0.0,47,0,25,1655.3902587890625,301.7362060546875,0.23222263157367706,28,2018-01-01,STANDARD,R_A4,301.7362060546875
38,0.0,47,0,26,1660.858154296875,302.10296630859375,0.6481541991233826,29,2018-01-01,STANDARD,R_A4,302.10296630859375
31,0.0,20,0,1,1685.8302001953125,303.92022705078125,1.0,1,2018-01-01,STANDARD,R_A5,303.92022705078125
31,0.0,20,0,2,1687.99462890625,304.1253662109375,1.0,2,2018-01-01,STANDARD,R_A5,304.1253662109375
31,0.0,20,0,3,1690.1591796875,304.3304748535156,1.0,3,2018-01-01,STANDARD,R_A5,304.3304748535156
31,0.0,20,0,4,1692.32373046875,304.53558349609375,1.0,4,2018-01-01,STANDARD,R_A5,304.53558349609375
31,0.0,20,0,5,1694.4881591796875,304.74072265625,1.0,5,2018-01-01,STANDARD,R_A5,304.74072265625
31,0.0,20,0,6,1696.6527099609375,304.9458312988281,1.0,6,2018-01-01,STANDARD,R_A5,304.9458312988281
31,0.0,20,0,7,1698.817138671875,305.4567565917969,1.0,7,2018-01-01,STANDARD,R_A5,305.4567565917969
31,0.0,20,0,8,1700.981689453125,305.661865234375,1.0,8,2018-01-01,STANDARD,R_A5,305.661865234375
31,0.0,20,0,9,1703.1461181640625,305.86700439453125,1.0,9,2018-01-01,STANDARD,R_A5,305.86700439453125
31,0.0,21,0,10,1699.7490234375,305.2393798828125,1.0,11,2018-01-01,STANDARD,R_A5,305.2393798828125
31,0.0,21,0,11,1701.8140869140625,305.4350891113281,1.0,12,2018-01-01,STANDARD,R_A5,305.4350891113281
31,0.0,21,0,12,1703.879150390625,305.64276123046875,1.0,13,2018-01-01,STANDARD,R_A5,305.64276123046875
31,0.0,21,0,13,1705.9443359375,305.8384704589844,1.0,14,2018-01-01,STANDARD,R_A5,305.8384704589844
31,0.0,21,0,14,1708.009521484375,306.0341796875,1.0,15,2018-01-01,STANDARD,R_A5,306.0341796875
31,0.0,21,0,15,1710.0745849609375,306.3749084472656,1.0,16,2018-01-01,STANDARD,R_A5,306.3749084472656
31,0.0,21,0,16,1712.1396484375,306.5706481933594,1.0,17,2018-01-01,STANDARD,R_A5,306.5706481933594
31,0.0,21,0,17,1713.685302734375,306.7171325683594,1.0,18,2018-01-01,STANDARD,R_A5,306.7171325683594
31,0.0,21,0,18,1714.3079833984375,306.776123046875,1.0,19,2018-01-01,STANDARD,R_A5,306.776123046875
31,0.0,21,0,19,1715.5888671875,306.74041748046875,1.0,26,2018-01-01,STANDARD,R_A5,306.74041748046875
31,0.0,21,0,20,1717.9315185546875,306.96246337890625,1.0,27,2018-01-01,STANDARD,R_A5,306.96246337890625
31,0.0,21,0,21,1720.2742919921875,307.4902648925781,1.0,28,2018-01-01,STANDARD,R_A5,307.4902648925781
31,0.0,21,0,22,1722.616943359375,307.7123107910156,1.0,29,2018-01-01,STANDARD,R_A5,307.7123107910156
31,0.0,21,0,23,1724.959716796875,307.9343566894531,1.0,30,2018-01-01,STANDARD,R_A5,307.9343566894531
17,0.0,42,0,1,1694.82861328125,305.0787658691406,1.0,1,2018-01-01,STANDARD,R_A6,305.0787658691406
17,0.0,42,0,2,1696.373779296875,305.2251892089844,1.0,2,2018-01-01,STANDARD,R_A6,305.2251892089844
17,0.0,42,0,3,1697.919189453125,305.37164306640625,1.0,3,2018-01-01,STANDARD,R_A6,305.37164306640625
17,0.0,42,0,4,1699.46435546875,305.51806640625,1.0,4,2018-01-01,STANDARD,R_A6,305.51806640625
17,0.0,42,0,5,1701.0096435546875,305.6645202636719,1.0,5,2018-01-01,STANDARD,R_A6,305.6645202636719
17,0.0,42,0,6,1702.5548095703125,305.8109436035156,1.0,6,2018-01-01,STANDARD,R_A6,305.8109436035156
17,0.0,42,0,7,1704.0999755859375,305.6583557128906,1.0,7,2018-01-01,STANDARD,R_A6,305.6583557128906
17,0.0,42,0,8,1705.645263671875,305.8047790527344,1.0,8,2018-01-01,STANDARD,R_A6,305.8047790527344
17,0.0,42,0,9,1707.1905517578125,306.2502746582031,1.0,9,2018-01-01,STANDARD,R_A6,306.2502746582031
17,0.0,42,0,10,1708.7357177734375,306.0909423828125,1.0,10,2018-01-01,STANDARD,R_A6,306.0909423828125
17,0.0,42,0,11,1710.7064208984375,306.27783203125,1.0,11,2018-01-01,STANDARD,R_A6,306.27783203125
17,0.0,42,0,12,1713.1025390625,306.5049133300781,1.0,12,2018-01-01,STANDARD,R_A6,306.5049133300781
17,0.0,42,0,13,1715.4986572265625,306.74395751953125,1.0,13,2018-01-01,STANDARD,R_A6,306.74395751953125
17,0.0,42,0,14,1717.894775390625,306.9710693359375,1.0,14,2018-01-01,STANDARD,R_A6,306.9710693359375
17,0.0,42,0,15,1720.291015625,307.1981506347656,1.0,15,2018-01-01,STANDARD,R_A6,307.1981506347656
17,0.0,42,0,16,1722.68701171875,307.57025146484375,1.0,16,2018-01-01,STANDARD,R_A6,307.57025146484375
17,0.0,42,0,17,1725.0657958984375,307.79571533203125,1.0,17,2018-01-01,STANDARD,R_A6,307.79571533203125
17,0.0,42,0,18,1726.349365234375,307.9173583984375,1.0,18,2018-01-01,STANDARD,R_A6,307.9173583984375
17,0.0,42,0,19,1727.31396484375,307.8516845703125,1.0,26,2018-01-01,STANDARD,R_A6,307.8516845703125
17,0.0,42,0,20,1729.0372314453125,308.32080078125,1.0,27,2018-01-01,STANDARD,R_A6,308.32080078125
17,0.0,42,0,21,1730.760498046875,308.484130859375,1.0,28,2018-01-01,STANDARD,R_A6,308.484130859375
17,0.0,42,0,22,1732.48388671875,308.6474914550781,1.0,29,2018-01-01,STANDARD,R_A6,308.6474914550781
17,0.0,42,0,23,1734.207275390625,308.5050354003906,1.0,30,2018-01-01,STANDARD,R_A6,308.5050354003906
22,0.0,30,0,1,1640.1719970703125,298.47100830078125,0.052528172731399536,1,2018-03-01,STANDARD,R_A2,298.47100830078125
22,0.0,30,0,2,1641.910888671875,298.5875244140625,0.05479968339204788,2,2018-03-01,STANDARD,R_A2,298.5875244140625
22,0.0,30,0,3,1643.6497802734375,298.7040710449219,0.057380206882953644,3,2018-03-01,STANDARD,R_A2,298.7040710449219
22,0.0,30,0,4,1645.388671875,298.8206481933594,0.06233983486890793,4,2018-03-01,STANDARD,R_A2,298.8206481933594
22,0.0,30,0,5,1647.12744140625,298.9372253417969,0.10550221800804138,5,2018-03-01,STANDARD,R_A2,298.9372253417969
22,0.0,30,0,6,1648.8663330078125,299.0881652832031,0.31774911284446716,6,2018-03-01,STANDARD,R_A2,299.0881652832031
22,0.0,30,0,7,1650.605224609375,299.2866516113281,0.8691376447677612,7,2018-03-01,STANDARD,R_A2,299.2866516113281
22,0.0,30,0,8,1652.3441162109375,299.5499267578125,0.8459288477897644,8,2018-03-01,STANDARD,R_A2,299.5499267578125
22,0.0,30,0,9,1654.0828857421875,299.7327575683594,0.648334264755249,9,2018-03-01,STANDARD,R_A2,299.7327575683594
22,0.0,30,0,10,1655.82177734375,299.93060302734375,0.8798123598098755,10,2018-03-01,STANDARD,R_A2,299.93060302734375
22,0.0,30,0,11,1657.7315673828125,300.0873107910156,0.06751704216003418,11,2018-03-01,STANDARD,R_A2,300.0873107910156
22,0.0,30,0,12,1659.812255859375,300.2789306640625,0.17298062145709991,12,2018-03-01,STANDARD,R_A2,300.2789306640625
22,0.0,30,0,13,1661.8929443359375,300.4571228027344,0.43508222699165344,13,2018-03-01,STANDARD,R_A2,300.4571228027344
22,0.0,30,0,14,1663.9737548828125,300.5971984863281,0.4805730879306793,14,2018-03-01,STANDARD,R_A2,300.5971984863281
22,0.0,30,0,15,1666.054443359375,300.7372741699219,0.9027930498123169,15,2018-03-01,STANDARD,R_A2,300.7372741699219
22,0.0,30,0,16,1668.1351318359375,300.8770751953125,0.9004511833190918,16,2018-03-01,STANDARD,R_A2,300.8770751953125
22,0.0,29,0,17,1672.5047607421875,301.1374206542969,0.9572914838790894,16,2018-03-01,STANDARD,R_A2,301.1374206542969
22,0.0,29,0,18,1674.655517578125,301.2810974121094,0.9488943815231323,17,2018-03-01,STANDARD,R_A2,301.2810974121094
22,0.0,29,0,19,1676.186767578125,301.3836975097656,0.978906512260437,18,2018-03-01,STANDARD,R_A2,301.3836975097656
22,0.0,29,0,20,1677.512451171875,302.0706787109375,0.655353844165802,26,2018-03-01,STANDARD,R_A2,302.0706787109375
22,0.0,29,0,21,1679.2518310546875,302.2904357910156,0.6937531232833862,27,2018-03-01,STANDARD,R_A2,302.2904357910156
22,2.4594933582838168e-15,29,0,22,1680.9912109375,303.04974365234375,1.0,28,2018-03-01,STANDARD,R_A2,303.04974365234375
22,-4.965360076363912e-15,29,0,23,1682.730712890625,303.2466735839844,1.0,29,2018-03-01,STANDARD,R_A2,303.2466735839844
22,-1.3440928925412265e-10,29,0,24,1684.47021484375,302.91864013671875,1.0,30,2018-03-01,STANDARD,R_A2,302.91864013671875
31,6.427872123460077e-11,20,0,1,1685.8302001953125,279.94989013671875,1.0,1,2018-04-28,STANDARD,R_A5,279.94989013671875
31,6.80843853517743e-11,20,0,2,1687.99462890625,280.15478515625,1.0,2,2018-04-28,STANDARD,R_A5,280.15478515625
31,6.234663479931513e-11,20,0,3,1690.1591796875,280.35968017578125,1.0,3,2018-04-28,STANDARD,R_A5,280.35968017578125
31,8.10249159433063e-11,20,0,4,1692.32373046875,280.5646057128906,1.0,4,2018-04-28,STANDARD,R_A5,280.5646057128906
31,6.737280872082252e-11,20,0,5,1694.4881591796875,280.76953125,1.0,5,2018-04-28,STANDARD,R_A5,280.76953125
31,6.10011555157719e-11,20,0,6,1696.6527099609375,280.97442626953125,1.0,6,2018-04-28,STANDARD,R_A5,280.97442626953125
31,1.4003257104225342e-12,20,0,7,1698.817138671875,281.50042724609375,1.0,7,2018-04-28,STANDARD,R_A5,281.50042724609375
31,4.46239670649079e-13,20,0,8,1700.981689453125,281.7332458496094,1.0,8,2018-04-28,STANDARD,R_A5,281.7332458496094
31,1.3667681624061206e-13,20,0,9,1703.1461181640625,282.6234130859375,1.0,9,2018-04-28,STANDARD,R_A5,282.6234130859375
31,-2.5144511472952047e-10,21,0,10,1699.7490234375,277.8219909667969,1.0,11,2018-04-28,STANDARD,R_A5,277.8219909667969
31,-1.539504218550647e-10,21,0,11,1701.8140869140625,277.9893798828125,1.0,12,2018-04-28,STANDARD,R_A5,277.9893798828125
31,-9.200217844507197e-12,21,0,12,1703.879150390625,278.1978454589844,1.0,13,2018-04-28,STANDARD,R_A5,278.1978454589844
31,-1.688309561598267e-11,21,0,13,1705.9443359375,278.3949890136719,1.0,14,2018-04-28,STANDARD,R_A5,278.3949890136719
31,-3.671404760069441e-12,21,0,14,1708.009521484375,278.5914306640625,1.0,15,2018-04-28,STANDARD,R_A5,278.5914306640625
31,-6.575627087106184e-13,21,0,15,1710.0745849609375,278.9393310546875,1.0,16,2018-04-28,STANDARD,R_A5,278.9393310546875
31,-8.874907644722263e-13,21,0,16,1712.1396484375,279.1444396972656,1.0,17,2018-04-28,STANDARD,R_A5,279.1444396972656
31,-1.227865573973086e-12,21,0,17,1713.685302734375,279.2958068847656,1.0,18,2018-04-28,STANDARD,R_A5,279.2958068847656
31,0.0,21,0,18,1714.3079833984375,279.35565185546875,1.0,19,2018-04-28,STANDARD,R_A5,279.35565185546875
31,2.4932064077850608e-17,21,0,19,1715.5888671875,282.8554382324219,1.0,26,2018-04-28,STANDARD,R_A5,282.8554382324219
31,5.767149966424318e-18,21,0,20,1717.9315185546875,283.13336181640625,1.0,27,2018-04-28,STANDARD,R_A5,283.13336181640625
31,8.285691903075628e-19,21,0,21,1720.2742919921875,283.6355895996094,1.0,28,2018-04-28,STANDARD,R_A5,283.6355895996094
31,4.352611975544843e-19,21,0,22,1722.616943359375,295.3506774902344,1.0,29,2018-04-28,STANDARD,R_A5,295.3506774902344
31,1.1714392086688896e-20,21,0,23,1724.959716796875,304.2443542480469,1.0,30,2018-04-28,STANDARD,R_A5,304.2443542480469
28,0.0,41,0,1,1610.958740234375,275.17852783203125,0.6506429314613342,1,2018-07-03,STANDARD,R_A3,275.17852783203125
28,0.0,41,0,2,1612.9322509765625,275.3028869628906,0.1324952244758606,2,2018-07-03,STANDARD,R_A3,275.3028869628906
28,0.0,41,0,3,1614.9058837890625,275.4343566894531,0.11880418658256531,3,2018-07-03,STANDARD,R_A3,275.4343566894531
28,0.0,41,0,4,1616.87939453125,275.5658874511719,0.07972279191017151,4,2018-07-03,STANDARD,R_A3,275.5658874511719
29,0.0,41,0,5,1607.943603515625,274.9000549316406,0.11881216615438461,4,2018-07-03,STANDARD,R_A3,274.9000549316406
29,0.0,41,0,6,1609.8712158203125,275.21044921875,0.6496441960334778,5,2018-07-03,STANDARD,R_A3,275.21044921875
29,0.0,41,0,7,1611.798828125,275.7396545410156,0.6538097262382507,6,2018-07-03,STANDARD,R_A3,275.7396545410156
29,0.0,41,0,8,1613.726318359375,276.13983154296875,0.19704800844192505,7,2018-07-03,STANDARD,R_A3,276.13983154296875
29,0.0,41,0,9,1615.654052734375,276.2688903808594,0.19775137305259705,8,2018-07-03,STANDARD,R_A3,276.2688903808594
29,0.0,41,0,10,1617.58154296875,276.5362854003906,0.7936230897903442,9,2018-07-03,STANDARD,R_A3,276.5362854003906
29,0.0,41,0,11,1619.5091552734375,280.76165771484375,0.7876087427139282,10,2018-07-03,STANDARD,R_A3,280.76165771484375
29,0.0,41,0,12,1621.58740234375,286.26275634765625,0.05041658878326416,11,2018-07-03,STANDARD,R_A3,286.26275634765625
29,0.0,41,0,13,1623.8160400390625,286.4116516113281,0.053944315761327744,12,2018-07-03,STANDARD,R_A3,286.4116516113281
29,0.0,41,0,14,1626.044677734375,286.5612487792969,0.36870452761650085,13,2018-07-03,STANDARD,R_A3,286.5612487792969
29,0.0,41,0,15,1630.5020751953125,287.37689208984375,0.602595329284668,15,2018-07-03,STANDARD,R_A3,287.37689208984375
29,0.0,41,0,16,1632.06982421875,287.5154113769531,0.7980293035507202,16,2018-07-03,STANDARD,R_A3,287.5154113769531
29,0.0,41,0,17,1634.22998046875,297.208740234375,0.7356804013252258,26,2018-07-03,STANDARD,R_A3,297.208740234375
29,0.0,41,0,18,1637.6434326171875,283.77783203125,0.04370347782969475,27,2018-07-03,STANDARD,R_A3,283.77783203125
29,0.0,41,0,19,1641.056884765625,284.0058288574219,0.048074182122945786,28,2018-07-03,STANDARD,R_A3,284.0058288574219
29,0.0,41,0,20,1644.470458984375,284.2336730957031,0.13105028867721558,29,2018-07-03,STANDARD,R_A3,284.2336730957031
29,0.0,41,0,21,1647.8837890625,284.4612121582031,0.09150303900241852,30,2018-07-03,STANDARD,R_A3,284.4612121582031
30,0.0,52,0,1,1631.404296875,275.4765625,0.04932292550802231,1,2018-09-12,STANDARD,R_A4,275.4765625
31,0.0,52,0,2,1624.8441162109375,275.2672424316406,0.04541199281811714,1,2018-09-12,STANDARD,R_A4,275.2672424316406
31,0.0,52,0,3,1626.9759521484375,275.4092102050781,0.04878773167729378,2,2018-09-12,STANDARD,R_A4,275.4092102050781
31,0.0,52,0,4,1629.1077880859375,275.5510559082031,0.049554698169231415,3,2018-09-12,STANDARD,R_A4,275.5510559082031
31,0.0,52,0,5,1631.2396240234375,275.69281005859375,0.05082865431904793,4,2018-09-12,STANDARD,R_A4,275.69281005859375
31,0.0,52,0,6,1633.3714599609375,275.8345031738281,0.052840929478406906,5,2018-09-12,STANDARD,R_A4,275.8345031738281
31,0.0,52,0,7,1635.5032958984375,275.97589111328125,0.10128715634346008,6,2018-09-12,STANDARD,R_A4,275.97589111328125
32,0.0,52,0,8,1633.3485107421875,276.10699462890625,0.05461421236395836,6,2018-09-12,STANDARD,R_A4,276.10699462890625
32,0.0,51,0,9,1635.4375,276.1131286621094,0.1484733670949936,6,2018-09-12,STANDARD,R_A4,276.1131286621094
32,0.0,51,0,10,1633.5843505859375,275.9899597167969,0.05452039837837219,5,2018-09-12,STANDARD,R_A4,275.9899597167969
33,0.0,51,0,11,1637.118408203125,276.4674072265625,0.05852373316884041,5,2018-09-12,STANDARD,R_A4,276.4674072265625
33,0.0,51,0,12,1635.280029296875,276.3448791503906,0.05709138512611389,4,2018-09-12,STANDARD,R_A4,276.3448791503906
33,0.0,50,0,13,1639.0037841796875,276.4373474121094,0.060344450175762177,4,2018-09-12,STANDARD,R_A4,276.4373474121094
34,0.0,50,0,14,1639.7525634765625,276.7373352050781,0.061491552740335464,4,2018-09-12,STANDARD,R_A4,276.7373352050781
35,0.0,50,0,15,1641.8099365234375,277.0878601074219,0.06234932690858841,4,2018-09-12,STANDARD,R_A4,277.0878601074219
35,0.0,50,0,16,1639.9635009765625,276.96527099609375,0.13962651789188385,3,2018-09-12,STANDARD,R_A4,276.96527099609375
35,0.0,49,0,17,1643.866455078125,277.0394592285156,0.20968078076839447,3,2018-09-12,STANDARD,R_A4,277.0394592285156
35,0.0,49,0,18,1641.984619140625,276.9131774902344,0.2290056347846985,2,2018-09-12,STANDARD,R_A4,276.9131774902344
35,0.0,49,0,19,1640.1026611328125,276.7870178222656,0.2288692146539688,1,2018-09-12,STANDARD,R_A4,276.7870178222656
36,0.0,49,0,20,1644.148681640625,275.8008728027344,0.68667072057724,29,2018-09-12,STANDARD,R_A4,275.8008728027344
36,0.0,48,0,21,1643.427978515625,274.8086853027344,0.286427766084671,29,2018-09-12,STANDARD,R_A4,274.8086853027344
37,0.0,48,0,22,1650.1148681640625,277.0761413574219,0.710809051990509,29,2018-09-12,STANDARD,R_A4,277.0761413574219
37,0.0,48,0,23,1644.546630859375,275.3868713378906,0.2432412952184677,28,2018-09-12,STANDARD,R_A4,275.3868713378906
38,0.0,48,0,24,1649.2891845703125,277.4618835449219,0.6588361263275146,28,2018-09-12,STANDARD,R_A4,277.4618835449219
38,0.0,47,0,25,1655.3902587890625,277.8127746582031,0.1694725602865219,28,2018-09-12,STANDARD,R_A4,277.8127746582031
38,0.0,47,0,26,1660.858154296875,278.1868591308594,0.6588736772537231,29,2018-09-12,STANDARD,R_A4,278.1868591308594
17,2.221383771372487e-10,42,0,1,1694.82861328125,276.2382507324219,1.0,1,2018-11-07,STANDARD,R_A6,276.2382507324219
17,9.278716033359058e-13,42,0,2,1696.373779296875,276.468994140625,1.0,2,2018-11-07,STANDARD,R_A6,276.468994140625
17,4.1184286883599874e-13,42,0,3,1697.919189453125,276.81829833984375,1.0,3,2018-11-07,STANDARD,R_A6,276.81829833984375
17,1.8013395679597477e-13,42,0,4,1699.46435546875,277.246337890625,1.0,4,2018-11-07,STANDARD,R_A6,277.246337890625
