SWAT,CONKPOS,CONJPOS,DATE,DEPTH,PRESSURE,CONIPOS,CONIDX,CONBPRES,DRAWDOWN,WELLMODEL,SGAS,WELL
0.6481541991233826,26,29,2018-01-01,1681.373291015625,303.5022277832031,22,21,303.5022277832031,0,STANDARD,0.0,R_A2
1.0,27,29,2018-01-01,1683.1060791015625,303.9678955078125,22,22,303.9678955078125,0,STANDARD,0.0,R_A2
1.0,28,29,2018-01-01,1684.8388671875,303.8262939453125,22,23,303.8262939453125,0,STANDARD,0.0,R_A2
0.6481541991233826,1,41,2018-01-01,1609.0809326171875,298.65435791015625,28,1,298.65435791015625,0,STANDARD,0.0,R_A3
0.1939762830734253,2,41,2018-01-01,1610.978759765625,298.78155517578125,28,2,298.78155517578125,0,STANDARD,0.0,R_A3
0.18954192101955414,2,41,2018-01-01,1605.35009765625,298.4043273925781,29,3,298.4043273925781,0,STANDARD,0.0,R_A3
0.1901993304491043,3,41,2018-01-01,1607.2698974609375,298.5329895019531,29,4,298.5329895019531,0,STANDARD,0.0,R_A3
0.36603328585624695,4,41,2018-01-01,1609.1898193359375,298.6616516113281,29,5,298.6616516113281,0,STANDARD,0.0,R_A3
0.8103531002998352,5,41,2018-01-01,1611.109619140625,298.79034423828125,29,6,298.79034423828125,0,STANDARD,0.0,R_A3
0.6481541991233826,6,41,2018-01-01,1613.0294189453125,298.91900634765625,29,7,298.91900634765625,0,STANDARD,0.0,R_A3
0.19378915429115295,7,41,2018-01-01,1614.94921875,299.04766845703125,29,8,299.04766845703125,0,STANDARD,0.0,R_A3
0.1972082406282425,8,41,2018-01-01,1616.869140625,299.1763610839844,29,9,299.1763610839844,0,STANDARD,0.0,R_A3
0.8006670475006104,9,41,2018-01-01,1618.7889404296875,299.3050537109375,29,10,299.3050537109375,0,STANDARD,0.0,R_A3
0.7900493144989014,10,41,2018-01-01,1620.7088623046875,299.4337158203125,29,11,299.4337158203125,0,STANDARD,0.0,R_A3
0.04760739579796791,11,41,2018-01-01,1622.7667236328125,299.5716857910156,29,12,299.5716857910156,0,STANDARD,0.0,R_A3
0.054382648319005966,12,41,2018-01-01,1624.9625244140625,299.7188720703125,29,13,299.7188720703125,0,STANDARD,0.0,R_A3
0.36200886964797974,13,41,2018-01-01,1627.158447265625,299.8660888671875,29,14,299.8660888671875,0,STANDARD,0.0,R_A3
0.1490546017885208,14,41,2018-01-01,1629.354248046875,300.0132751464844,29,15,300.0132751464844,0,STANDARD,0.0,R_A3
0.4320029318332672,15,41,2018-01-01,1631.550048828125,300.1604919433594,29,16,300.1604919433594,0,STANDARD,0.0,R_A3
0.8001721501350403,16,41,2018-01-01,1633.13720703125,300.26690673828125,29,17,300.26690673828125,0,STANDARD,0.0,R_A3
1.0,24,41,2018-01-01,1635.2813720703125,300.4106750488281,29,18,300.4106750488281,0,STANDARD,0.0,R_A3
0.04478145018219948,25,41,2018-01-01,1638.59130859375,300.6325988769531,29,19,300.6325988769531,0,STANDARD,0.0,R_A3
0.04877018555998802,26,41,2018-01-01,1641.901123046875,300.85455322265625,29,20,300.85455322265625,0,STANDARD,0.0,R_A3
0.6481541991233826,27,41,2018-01-01,1645.2110595703125,301.07647705078125,29,21,301.07647705078125,0,STANDARD,0.0,R_A3
0.1406143456697464,28,41,2018-01-01,1648.52099609375,301.2984619140625,29,22,301.2984619140625,0,STANDARD,0.0,R_A3
0.04728693887591362,1,52,2018-01-01,1629.15478515625,299.9999084472656,30,1,299.9999084472656,0,STANDARD,0.0,R_A4
0.0902605801820755,1,52,2018-01-01,1624.4644775390625,299.68548583984375,31,2,299.68548583984375,0,STANDARD,0.0,R_A4
0.12017231434583664,2,52,2018-01-01,1626.548583984375,299.8251953125,31,3,299.8251953125,0,STANDARD,0.0,R_A4
0.048220887780189514,3,52,2018-01-01,1628.6328125,299.96490478515625,31,4,299.96490478515625,0,STANDARD,0.0,R_A4
0.04934057220816612,4,52,2018-01-01,1630.7169189453125,300.1046447753906,31,5,300.1046447753906,0,STANDARD,0.0,R_A4
0.05269511789083481,5,52,2018-01-01,1632.801025390625,300.244384765625,31,6,300.244384765625,0,STANDARD,0.0,R_A4
0.052644360810518265,5,52,2018-01-01,1632.2340087890625,300.20635986328125,32,7,300.20635986328125,0,STANDARD,0.0,R_A4
0.054830893874168396,6,52,2018-01-01,1634.1129150390625,300.33233642578125,32,8,300.33233642578125,0,STANDARD,0.0,R_A4
0.05505264177918434,6,51,2018-01-01,1634.61181640625,300.36578369140625,32,9,300.36578369140625,0,STANDARD,0.0,R_A4
0.05684421584010124,6,51,2018-01-01,1638.39111328125,300.6191711425781,33,10,300.6191711425781,0,STANDARD,0.0,R_A4
0.05716802179813385,5,51,2018-01-01,1636.5631103515625,300.4966125488281,33,11,300.4966125488281,0,STANDARD,0.0,R_A4
0.05879892036318779,5,50,2018-01-01,1641.790771484375,300.8471374511719,33,12,300.8471374511719,0,STANDARD,0.0,R_A4
0.05814790353178978,5,50,2018-01-01,1641.9227294921875,300.8559875488281,34,13,300.8559875488281,0,STANDARD,0.0,R_A4
0.05923674255609512,4,50,2018-01-01,1640.099365234375,300.7337341308594,34,14,300.7337341308594,0,STANDARD,0.0,R_A4
0.14011837542057037,3,50,2018-01-01,1638.276123046875,300.6114501953125,34,15,300.6114501953125,0,STANDARD,0.0,R_A4
0.1325697898864746,3,50,2018-01-01,1642.0721435546875,300.8659973144531,35,16,300.8659973144531,0,STANDARD,0.0,R_A4
0.22303463518619537,2,50,2018-01-01,1640.312255859375,300.74798583984375,35,17,300.74798583984375,0,STANDARD,0.0,R_A4
0.2264014035463333,1,50,2018-01-01,1638.552490234375,300.6300048828125,35,18,300.6300048828125,0,STANDARD,0.0,R_A4
0.23222509026527405,1,49,2018-01-01,1643.608642578125,300.9690246582031,35,19,300.9690246582031,0,STANDARD,0.0,R_A4
0.05231905356049538,26,49,2018-01-01,1642.548828125,300.8979797363281,36,20,300.8979797363281,0,STANDARD,0.0,R_A4
0.1201489046216011,26,48,2018-01-01,1643.2080078125,300.9421691894531,36,21,300.9421691894531,0,STANDARD,0.0,R_A4
0.6481541991233826,26,48,2018-01-01,1648.595703125,301.303466796875,37,22,301.303466796875,0,STANDARD,0.0,R_A4
0.051200442016124725,26,48,2018-01-01,1652.340087890625,301.5545654296875,38,23,301.5545654296875,0,STANDARD,0.0,R_A4
0.15355990827083588,26,47,2018-01-01,1660.8634033203125,302.1262512207031,38,24,302.1262512207031,0,STANDARD,0.0,R_A4
1.0,1,20,2018-01-01,1685.8341064453125,303.9206237792969,31,1,303.9206237792969,0,STANDARD,0.0,R_A5
1.0,2,20,2018-01-01,1688.1129150390625,304.1365661621094,31,2,304.1365661621094,0,STANDARD,0.0,R_A5
1.0,3,20,2018-01-01,1690.3917236328125,304.3525085449219,31,3,304.3525085449219,0,STANDARD,0.0,R_A5
1.0,4,20,2018-01-01,1692.6705322265625,304.5684509277344,31,4,304.5684509277344,0,STANDARD,0.0,R_A5
1.0,5,20,2018-01-01,1694.9493408203125,304.784423828125,31,5,304.784423828125,0,STANDARD,0.0,R_A5
1.0,6,20,2018-01-01,1697.2281494140625,305.0003662109375,31,6,305.0003662109375,0,STANDARD,0.0,R_A5
1.0,7,20,2018-01-01,1699.507080078125,305.5221252441406,31,7,305.5221252441406,0,STANDARD,0.0,R_A5
1.0,8,20,2018-01-01,1701.785888671875,305.73809814453125,31,8,305.73809814453125,0,STANDARD,0.0,R_A5
1.0,11,21,2018-01-01,1700.366943359375,305.2979431152344,31,9,305.2979431152344,0,STANDARD,0.0,R_A5
1.0,12,21,2018-01-01,1702.3839111328125,305.4891052246094,31,10,305.4891052246094,0,STANDARD,0.0,R_A5
1.0,13,21,2018-01-01,1704.40087890625,305.69219970703125,31,11,305.69219970703125,0,STANDARD,0.0,R_A5
1.0,14,21,2018-01-01,1706.4178466796875,305.88336181640625,31,12,305.88336181640625,0,STANDARD,0.0,R_A5
1.0,15,21,2018-01-01,1708.434814453125,306.0744934082031,31,13,306.0744934082031,0,STANDARD,0.0,R_A5
1.0,16,21,2018-01-01,1710.451904296875,306.4106750488281,31,14,306.4106750488281,0,STANDARD,0.0,R_A5
1.0,17,21,2018-01-01,1712.43603515625,306.5987243652344,31,15,306.5987243652344,0,STANDARD,0.0,R_A5
1.0,18,21,2018-01-01,1713.870361328125,306.7346496582031,31,16,306.7346496582031,0,STANDARD,0.0,R_A5
1.0,19,21,2018-01-01,1714.580810546875,306.8019714355469,31,17,306.8019714355469,0,STANDARD,0.0,R_A5
1.0,24,21,2018-01-01,1716.064208984375,306.7854919433594,31,18,306.7854919433594,0,STANDARD,0.0,R_A5
1.0,25,21,2018-01-01,1718.3636474609375,307.00341796875,31,19,307.00341796875,0,STANDARD,0.0,R_A5
1.0,26,21,2018-01-01,1720.6630859375,307.5271301269531,31,20,307.5271301269531,0,STANDARD,0.0,R_A5
1.0,27,21,2018-01-01,1722.96240234375,307.74505615234375,31,21,307.74505615234375,0,STANDARD,0.0,R_A5
1.0,28,21,2018-01-01,1725.26171875,307.9629821777344,31,22,307.9629821777344,0,STANDARD,0.0,R_A5
1.0,1,42,2018-01-01,1693.54248046875,304.9568786621094,17,1,304.9568786621094,0,STANDARD,0.0,R_A6
1.0,2,42,2018-01-01,1695.0672607421875,305.10137939453125,17,2,305.10137939453125,0,STANDARD,0.0,R_A6
1.0,3,42,2018-01-01,1696.5921630859375,305.2458801269531,17,3,305.2458801269531,0,STANDARD,0.0,R_A6
1.0,4,42,2018-01-01,1698.1170654296875,305.3904113769531,17,4,305.3904113769531,0,STANDARD,0.0,R_A6
1.0,5,42,2018-01-01,1699.6419677734375,305.534912109375,17,5,305.534912109375,0,STANDARD,0.0,R_A6
1.0,6,42,2018-01-01,1701.166748046875,305.6794128417969,17,6,305.6794128417969,0,STANDARD,0.0,R_A6
1.0,7,42,2018-01-01,1702.691650390625,305.5248718261719,17,7,305.5248718261719,0,STANDARD,0.0,R_A6
1.0,8,42,2018-01-01,1704.216552734375,305.66937255859375,17,8,305.66937255859375,0,STANDARD,0.0,R_A6
1.0,9,42,2018-01-01,1705.741455078125,306.1129455566406,17,9,306.1129455566406,0,STANDARD,0.0,R_A6
1.0,10,42,2018-01-01,1707.2662353515625,305.95166015625,17,10,305.95166015625,0,STANDARD,0.0,R_A6
1.0,11,42,2018-01-01,1709.19482421875,306.13458251953125,17,11,306.13458251953125,0,STANDARD,0.0,R_A6
1.0,12,42,2018-01-01,1711.527099609375,306.3555908203125,17,12,306.3555908203125,0,STANDARD,0.0,R_A6
1.0,13,42,2018-01-01,1713.8594970703125,306.588623046875,17,13,306.588623046875,0,STANDARD,0.0,R_A6
1.0,14,42,2018-01-01,1716.1917724609375,306.8096618652344,17,14,306.8096618652344,0,STANDARD,0.0,R_A6
1.0,15,42,2018-01-01,1718.5240478515625,307.03070068359375,17,15,307.03070068359375,0,STANDARD,0.0,R_A6
1.0,16,42,2018-01-01,1720.8563232421875,307.3967590332031,17,16,307.3967590332031,0,STANDARD,0.0,R_A6
1.0,17,42,2018-01-01,1723.1885986328125,307.6177978515625,17,17,307.6177978515625,0,STANDARD,0.0,R_A6
1.0,18,42,2018-01-01,1724.5494384765625,307.74676513671875,17,18,307.74676513671875,0,STANDARD,0.0,R_A6
1.0,24,42,2018-01-01,1725.5947265625,307.6887512207031,17,19,307.6887512207031,0,STANDARD,0.0,R_A6
1.0,25,42,2018-01-01,1727.2957763671875,308.15576171875,17,20,308.15576171875,0,STANDARD,0.0,R_A6
1.0,26,42,2018-01-01,1728.996826171875,308.3169860839844,17,21,308.3169860839844,0,STANDARD,0.0,R_A6
1.0,27,42,2018-01-01,1730.697998046875,308.47821044921875,17,22,308.47821044921875,0,STANDARD,0.0,R_A6
1.0,28,42,2018-01-01,1732.3990478515625,308.3336486816406,17,23,308.3336486816406,0,STANDARD,0.0,R_A6
0.05195244029164314,1,30,2018-03-01,1638.468505859375,297.57025146484375,22,1,297.57025146484375,0,STANDARD,0.0,R_A2
0.05332965776324272,2,30,2018-03-01,1640.207275390625,297.686767578125,22,2,297.686767578125,0,STANDARD,0.0,R_A2
0.057003140449523926,3,30,2018-03-01,1641.946044921875,297.8032531738281,22,3,297.8032531738281,0,STANDARD,0.0,R_A2
0.06121962144970894,4,30,2018-03-01,1643.6846923828125,297.91973876953125,22,4,297.91973876953125,0,STANDARD,0.0,R_A2
0.06366885453462601,5,30,2018-03-01,1645.4234619140625,298.0362548828125,22,5,298.0362548828125,0,STANDARD,0.0,R_A2
0.3005196154117584,6,30,2018-03-01,1647.1622314453125,298.1839599609375,22,6,298.1839599609375,0,STANDARD,0.0,R_A2
0.8586375117301941,7,30,2018-03-01,1648.9010009765625,298.30517578125,22,7,298.30517578125,0,STANDARD,0.0,R_A2
0.8448443412780762,8,30,2018-03-01,1650.6396484375,298.4292907714844,22,8,298.4292907714844,0,STANDARD,0.0,R_A2
0.8859572410583496,9,30,2018-03-01,1652.37841796875,298.797607421875,22,9,298.797607421875,0,STANDARD,0.0,R_A2
0.27891331911087036,10,30,2018-03-01,1654.1171875,299.6910705566406,22,10,299.6910705566406,0,STANDARD,0.0,R_A2
0.06610553711652756,11,30,2018-03-01,1655.9942626953125,298.98199462890625,22,11,298.98199462890625,0,STANDARD,0.0,R_A2
0.41260960698127747,13,30,2018-03-01,1660.025146484375,299.83673095703125,22,12,299.83673095703125,0,STANDARD,0.0,R_A2
0.45402851700782776,14,30,2018-03-01,1662.04052734375,299.97186279296875,22,13,299.97186279296875,0,STANDARD,0.0,R_A2
0.8821664452552795,15,30,2018-03-01,1664.055908203125,300.1062316894531,22,14,300.1062316894531,0,STANDARD,0.0,R_A2
0.9066548943519592,16,30,2018-03-01,1666.0712890625,300.2396545410156,22,15,300.2396545410156,0,STANDARD,0.0,R_A2
0.9666156768798828,16,29,2018-03-01,1672.3338623046875,300.448974609375,22,16,300.448974609375,0,STANDARD,0.0,R_A2
0.9295383095741272,17,29,2018-03-01,1674.4595947265625,300.59039306640625,22,17,300.59039306640625,0,STANDARD,0.0,R_A2
0.9758583307266235,18,29,2018-03-01,1676.259765625,300.7107849121094,22,18,300.7107849121094,0,STANDARD,0.0,R_A2
1.0,24,29,2018-03-01,1677.9078369140625,303.1310119628906,22,19,303.1310119628906,0,STANDARD,9.303758935139128e-13,R_A2
0.7970015406608582,25,29,2018-03-01,1679.640625,301.5236511230469,22,20,301.5236511230469,0,STANDARD,0.0,R_A2
0.6486541628837585,26,29,2018-03-01,1681.373291015625,301.54486083984375,22,21,301.54486083984375,0,STANDARD,0.0,R_A2
1.0000088214874268,27,29,2018-03-01,1683.1060791015625,301.9414367675781,22,22,301.9414367675781,0,STANDARD,-2.7415188696977566e-07,R_A2
0.9955618381500244,28,29,2018-03-01,1684.8388671875,301.79986572265625,22,23,301.79986572265625,0,STANDARD,0.0,R_A2
1.0,1,20,2018-04-28,1685.8341064453125,281.4142761230469,31,1,281.4142761230469,0,STANDARD,-1.9110166227243042e-10,R_A5
1.0,2,20,2018-04-28,1688.1129150390625,281.6299743652344,31,2,281.6299743652344,0,STANDARD,-2.410647514938802e-10,R_A5
1.0,3,20,2018-04-28,1690.3917236328125,281.8455810546875,31,3,281.8455810546875,0,STANDARD,-2.6903657079913046e-10,R_A5
1.0,4,20,2018-04-28,1692.6705322265625,282.0610046386719,31,4,282.0610046386719,0,STANDARD,-2.396672860172089e-10,R_A5
1.0,5,20,2018-04-28,1694.9493408203125,282.2762145996094,31,5,282.2762145996094,0,STANDARD,-2.4786908636720284e-10,R_A5
1.0,6,20,2018-04-28,1697.2281494140625,282.4914245605469,31,6,282.4914245605469,0,STANDARD,-1.5406416420393754e-10,R_A5
1.0,7,20,2018-04-28,1699.507080078125,283.0082702636719,31,7,283.0082702636719,0,STANDARD,-7.427736811033148e-13,R_A5
1.0,8,20,2018-04-28,1701.785888671875,283.2955322265625,31,8,283.2955322265625,0,STANDARD,-1.6925623771459064e-13,R_A5
1.0,11,21,2018-04-28,1700.366943359375,280.0960998535156,31,9,280.0960998535156,0,STANDARD,-8.83517911609566e-11,R_A5
1.0,12,21,2018-04-28,1702.3839111328125,280.2900085449219,31,10,280.2900085449219,0,STANDARD,-6.432213095486361e-11,R_A5
1.0,13,21,2018-04-28,1704.40087890625,280.4932861328125,31,11,280.4932861328125,0,STANDARD,-3.219787717695377e-12,R_A5
1.0,14,21,2018-04-28,1706.4178466796875,280.6847839355469,31,12,280.6847839355469,0,STANDARD,-4.217652702781516e-12,R_A5
1.0,15,21,2018-04-28,1708.434814453125,280.87738037109375,31,13,280.87738037109375,0,STANDARD,-6.474407598586196e-13,R_A5
1.0,16,21,2018-04-28,1710.451904296875,281.21978759765625,31,14,281.21978759765625,0,STANDARD,-1.8146022065599482e-13,R_A5
1.0,17,21,2018-04-28,1712.43603515625,281.41412353515625,31,15,281.41412353515625,0,STANDARD,-1.9457898562790649e-13,R_A5
1.0,18,21,2018-04-28,1713.870361328125,281.5514221191406,31,16,281.5514221191406,0,STANDARD,-3.156080811191758e-13,R_A5
1.0,19,21,2018-04-28,1714.580810546875,281.61859130859375,31,17,281.61859130859375,0,STANDARD,0.0,R_A5
1.0,24,21,2018-04-28,1716.064208984375,287.11090087890625,31,18,287.11090087890625,0,STANDARD,-1.1949126584032133e-11,R_A5
1.0,25,21,2018-04-28,1718.3636474609375,287.3405456542969,31,19,287.3405456542969,0,STANDARD,-1.0383764161014941e-11,R_A5
1.0,26,21,2018-04-28,1720.6630859375,287.4665222167969,31,20,287.4665222167969,0,STANDARD,-3.598687305220124e-18,R_A5
1.0,27,21,2018-04-28,1722.96240234375,296.8238525390625,31,21,296.8238525390625,0,STANDARD,-1.2476909632001438e-20,R_A5
1.0,28,21,2018-04-28,1725.26171875,304.734130859375,31,22,304.734130859375,0,STANDARD,-1.0395564832791801e-23,R_A5
0.6498304009437561,1,41,2018-07-03,1609.0809326171875,285.44537353515625,28,1,285.44537353515625,0,STANDARD,0.0,R_A3
0.19423317909240723,2,41,2018-07-03,1610.978759765625,285.5774230957031,28,2,285.5774230957031,0,STANDARD,0.0,R_A3
0.19073708355426788,2,41,2018-07-03,1605.35009765625,285.1732482910156,29,3,285.1732482910156,0,STANDARD,0.0,R_A3
0.19151997566223145,3,41,2018-07-03,1607.2698974609375,285.3016357421875,29,4,285.3016357421875,0,STANDARD,0.0,R_A3
0.3682415187358856,4,41,2018-07-03,1609.1898193359375,285.477294921875,29,5,285.477294921875,0,STANDARD,0.0,R_A3
0.8009112477302551,5,41,2018-07-03,1611.109619140625,285.965576171875,29,6,285.965576171875,0,STANDARD,0.0,R_A3
0.6493377685546875,6,41,2018-07-03,1613.0294189453125,286.1525573730469,29,7,286.1525573730469,0,STANDARD,0.0,R_A3
0.19490289688110352,7,41,2018-07-03,1614.94921875,286.39508056640625,29,8,286.39508056640625,0,STANDARD,0.0,R_A3
0.19841325283050537,8,41,2018-07-03,1616.869140625,286.5240783691406,29,9,286.5240783691406,0,STANDARD,0.0,R_A3
0.800011396408081,9,41,2018-07-03,1618.7889404296875,286.72491455078125,29,10,286.72491455078125,0,STANDARD,0.0,R_A3
0.7893797159194946,10,41,2018-07-03,1620.7088623046875,287.8396911621094,29,11,287.8396911621094,0,STANDARD,0.0,R_A3
0.04776803031563759,11,41,2018-07-03,1622.7667236328125,287.5068664550781,29,12,287.5068664550781,0,STANDARD,0.0,R_A3
0.05451659485697746,12,41,2018-07-03,1624.9625244140625,287.6536560058594,29,13,287.6536560058594,0,STANDARD,0.0,R_A3
0.3623353838920593,13,41,2018-07-03,1627.158447265625,287.8054504394531,29,14,287.8054504394531,0,STANDARD,0.0,R_A3
0.15029355883598328,14,41,2018-07-03,1629.354248046875,288.021728515625,29,15,288.021728515625,0,STANDARD,0.0,R_A3
0.4326862692832947,15,41,2018-07-03,1631.550048828125,288.27374267578125,29,16,288.27374267578125,0,STANDARD,0.0,R_A3
0.7995607852935791,16,41,2018-07-03,1633.13720703125,288.3997802734375,29,17,288.3997802734375,0,STANDARD,0.0,R_A3
0.9999923706054688,24,41,2018-07-03,1635.2813720703125,287.7412414550781,29,18,287.7412414550781,0,STANDARD,0.0,R_A3
0.04519183933734894,25,41,2018-07-03,1638.59130859375,285.7513427734375,29,19,285.7513427734375,0,STANDARD,0.0,R_A3
0.04917142540216446,26,41,2018-07-03,1641.901123046875,285.9725036621094,29,20,285.9725036621094,0,STANDARD,0.0,R_A3
0.6509578227996826,27,41,2018-07-03,1645.2110595703125,286.21002197265625,29,21,286.21002197265625,0,STANDARD,0.0,R_A3
0.14105954766273499,28,41,2018-07-03,1648.52099609375,286.294921875,29,22,286.294921875,0,STANDARD,0.0,R_A3
0.047376714646816254,1,52,2018-09-12,1629.15478515625,278.4594421386719,30,1,278.4594421386719,0,STANDARD,0.0,R_A4
0.09036482125520706,1,52,2018-09-12,1624.4644775390625,278.21917724609375,31,2,278.21917724609375,0,STANDARD,0.0,R_A4
0.12029419839382172,2,52,2018-09-12,1626.548583984375,278.3580627441406,31,3,278.3580627441406,0,STANDARD,0.0,R_A4
0.04832034185528755,3,52,2018-09-12,1628.6328125,278.49688720703125,31,4,278.49688720703125,0,STANDARD,0.0,R_A4
0.04945177584886551,4,52,2018-09-12,1630.7169189453125,278.6357727050781,31,5,278.6357727050781,0,STANDARD,0.0,R_A4
0.05280468985438347,5,52,2018-09-12,1632.801025390625,278.77459716796875,31,6,278.77459716796875,0,STANDARD,0.0,R_A4
0.052765943109989166,5,52,2018-09-12,1632.2340087890625,278.82427978515625,32,7,278.82427978515625,0,STANDARD,0.0,R_A4
0.054946284741163254,6,52,2018-09-12,1634.1129150390625,278.9494323730469,32,8,278.9494323730469,0,STANDARD,0.0,R_A4
0.0551501102745533,6,51,2018-09-12,1634.61181640625,278.9053649902344,32,9,278.9053649902344,0,STANDARD,0.0,R_A4
0.05683816224336624,6,51,2018-09-12,1638.39111328125,279.2757873535156,33,10,279.2757873535156,0,STANDARD,0.0,R_A4
0.05718502774834633,5,51,2018-09-12,1636.5631103515625,279.15386962890625,33,11,279.15386962890625,0,STANDARD,0.0,R_A4
0.05888371169567108,5,50,2018-09-12,1641.790771484375,279.43609619140625,33,12,279.43609619140625,0,STANDARD,0.0,R_A4
0.058233678340911865,5,50,2018-09-12,1641.9227294921875,279.5242004394531,34,13,279.5242004394531,0,STANDARD,0.0,R_A4
0.0593111477792263,4,50,2018-09-12,1640.099365234375,279.4025573730469,34,14,279.4025573730469,0,STANDARD,0.0,R_A4
0.14056828618049622,3,50,2018-09-12,1638.276123046875,279.28094482421875,34,15,279.28094482421875,0,STANDARD,0.0,R_A4
0.13264970481395721,3,50,2018-09-12,1642.0721435546875,279.598876953125,35,16,279.598876953125,0,STANDARD,0.0,R_A4
0.22312505543231964,2,50,2018-09-12,1640.312255859375,279.481689453125,35,17,279.481689453125,0,STANDARD,0.0,R_A4
0.2264717072248459,1,50,2018-09-12,1638.552490234375,279.36444091796875,35,18,279.36444091796875,0,STANDARD,0.0,R_A4
0.23126330971717834,1,49,2018-09-12,1643.608642578125,279.59881591796875,35,19,279.59881591796875,0,STANDARD,0.0,R_A4
0.05709449574351311,26,49,2018-09-12,1642.548828125,278.218017578125,36,20,278.218017578125,0,STANDARD,0.0,R_A4
0.11666884273290634,26,48,2018-09-12,1643.2080078125,278.0823059082031,36,21,278.0823059082031,0,STANDARD,0.0,R_A4
0.6604543328285217,26,48,2018-09-12,1648.595703125,278.6796875,37,22,278.6796875,0,STANDARD,0.0,R_A4
0.05916374921798706,26,48,2018-09-12,1652.340087890625,279.1662902832031,38,23,279.1662902832031,0,STANDARD,0.0,R_A4
0.1481589823961258,26,47,2018-09-12,1660.8634033203125,279.5879821777344,38,24,279.5879821777344,0,STANDARD,0.0,R_A4
1.0,1,42,2018-11-07,1693.54248046875,275.14190673828125,17,1,275.14190673828125,0,STANDARD,-1.3442623750248295e-11,R_A6
1.0,2,42,2018-11-07,1695.0672607421875,275.2850341796875,17,2,275.2850341796875,0,STANDARD,-7.328217893620703e-12,R_A6
1.0,3,42,2018-11-07,1696.5921630859375,275.4256286621094,17,3,275.4256286621094,0,STANDARD,-5.100275236868956e-12,R_A6
1.0,4,42,2018-11-07,1698.1170654296875,275.5631408691406,17,4,275.5631408691406,0,STANDARD,-5.228736332796302e-10,R_A6
1.0,5,42,2018-11-07,1699.6419677734375,275.7392578125,17,5,275.7392578125,0,STANDARD,-5.4519617986859e-12,R_A6
1.0,6,42,2018-11-07,1701.166748046875,275.9000549316406,17,6,275.9000549316406,0,STANDARD,-2.688133882156052e-10,R_A6
1.0,7,42,2018-11-07,1702.691650390625,275.7475280761719,17,7,275.7475280761719,0,STANDARD,-4.769497574663717e-10,R_A6
1.0,8,42,2018-11-07,1704.216552734375,275.8979797363281,17,8,275.8979797363281,0,STANDARD,-3.335993981057328e-10,R_A6
1.0,9,42,2018-11-07,1705.741455078125,276.3710021972656,17,9,276.3710021972656,0,STANDARD,-1.7080156733406682e-11,R_A6
