ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4960501,746326,374368,261066,36758078,0,0,0,0,0
Valysar,CentralSouth,65495992,11572835,8436707,5883339,828374101,0,0,0,0,0
Valysar,CentralNorth,37538723,6698622,4872437,3397794,478409472,0,0,0,0,0
Valysar,NorthHorst,4221481,821951,463421,284657,55764260,23637970,3666514,2466896,573696848,87776
Valysar,CentralRamp,13478176,2059954,1368443,954284,134363205,0,0,0,0,0
Valysar,CentralHorst,86535724,13416943,10208525,7118916,1002343392,0,0,0,0,0
Valysar,EastLowland,94668,13855,2081,1451,204369,0,0,0,0,0
Therys,WestLowland,2195767,409204,180258,125703,17698929,0,0,0,0,0
Therys,CentralSouth,13589565,3409022,2214548,1544315,217439597,0,0,0,0,0
Therys,CentralNorth,21052521,3817377,2215206,1544774,217504160,0,0,0,0,0
Therys,NorthHorst,6737784,889130,338218,207751,40698330,16550138,2632515,1672487,388950401,59509
Therys,CentralRamp,6695013,1602909,1248459,870613,122582295,0,0,0,0,0
Therys,CentralHorst,32158156,7884536,6095259,4250529,598474539,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,218525,40105,13076,9119,1283912,0,0,0,0,0
Volon,CentralSouth,33186013,6026789,4190174,2922018,411420183,0,0,0,0,0
Volon,CentralNorth,7154288,928653,452168,315319,44396951,0,0,0,0,0
Volon,NorthHorst,5139274,872591,611167,375410,73542766,2609559,432550,343872,79970127,12235
Volon,CentralRamp,12520152,2188365,1622875,1131712,159345088,0,0,0,0,0
Volon,CentralHorst,84904332,14363217,10789768,7524245,1059413783,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
