FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,436627.0,0.0,436627.0,82139595.0,0.0,61485830.0,61485830.0,85565532.0,626185.0,84939347.0,0.0,626185.0,WestLowland,Valysar
2,6480052.0,0.0,6480052.0,13882974.0,0.0,912520889.0,912520889.0,23647116.0,9290180.0,14356936.0,0.0,9290180.0,CentralSouth,Valysar
3,3315006.0,0.0,3315006.0,12001182.0,0.0,466819168.0,466819168.0,17162898.0,4752539.0,12410358.0,0.0,4752539.0,CentralNorth,Valysar
4,182163.0,64005.0,246168.0,3281368.0,417328069.0,35691248.0,453019316.0,5486412.0,296606.0,3393917.0,1795889.0,2092495.0,NorthHorst,Valysar
5,845639.0,0.0,845639.0,648435.0,0.0,119082897.0,119082897.0,1883847.0,1213068.0,670779.0,0.0,1213068.0,CentralRamp,Valysar
6,7108996.0,0.0,7108996.0,6973030.0,0.0,1001088865.0,1001088865.0,17410531.0,10198202.0,7212329.0,0.0,10198202.0,CentralHorst,Valysar
7,46345.0,0.0,46345.0,41138712.0,0.0,6526332.0,6526332.0,42590656.0,66454.0,42524203.0,0.0,66454.0,EastLowland,Valysar
8,129837.0,0.0,129837.0,105759854.0,0.0,18283643.0,18283643.0,109547707.0,186193.0,109361513.0,0.0,186193.0,WestLowland,Therys
9,1801143.0,0.0,1801143.0,4358090.0,-0.0,253636974.0,253636974.0,7088676.0,2581571.0,4507105.0,0.0,2581571.0,CentralSouth,Therys
10,1221128.0,0.0,1221128.0,12116373.0,0.0,171959258.0,171959258.0,14279422.0,1750434.0,12528988.0,0.0,1750434.0,CentralNorth,Therys
11,221690.0,66650.0,288341.0,3598018.0,432614567.0,43435818.0,476050385.0,5942559.0,360976.0,3721313.0,1860270.0,2221246.0,NorthHorst,Therys
12,872383.0,0.0,872383.0,356780.0,0.0,122848952.0,122848952.0,1620123.0,1251067.0,369055.0,0.0,1251067.0,CentralRamp,Therys
13,3821813.0,0.0,3821813.0,4497393.0,0.0,538187763.0,538187763.0,10133020.0,5481786.0,4651234.0,0.0,5481786.0,CentralHorst,Therys
14,0.0,0.0,0.0,18764906.0,0.0,0.0,0.0,19393661.0,0.0,19393661.0,0.0,0.0,EastLowland,Therys
15,8770.0,0.0,8770.0,79432620.0,0.0,1234949.0,1234949.0,82141242.0,12574.0,82128668.0,0.0,12574.0,WestLowland,Volon
16,3377272.0,0.0,3377272.0,33910393.0,0.0,475587399.0,475587399.0,39905798.0,4840794.0,35065004.0,0.0,4840794.0,CentralSouth,Volon
17,303568.0,0.0,303568.0,6089401.0,0.0,42748389.0,42748389.0,6731699.0,435132.0,6296567.0,0.0,435132.0,CentralNorth,Volon
18,373946.0,21345.0,395291.0,1520910.0,138094434.0,73267177.0,211361611.0,2775300.0,608894.0,1572909.0,593497.0,1202391.0,NorthHorst,Volon
19,1398882.0,0.0,1398882.0,613074.0,0.0,196990497.0,196990497.0,2639580.0,2005459.0,634120.0,0.0,2005459.0,CentralRamp,Volon
20,8353640.0,0.0,8353640.0,8033407.0,0.0,1176359545.0,1176359545.0,20288059.0,11979682.0,8308378.0,0.0,11979682.0,CentralHorst,Volon
21,0.0,0.0,0.0,34205477.0,0.0,0.0,0.0,35359453.0,0.0,35359453.0,0.0,0.0,EastLowland,Volon
