ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4979516,629971,279849,195153,27477540
Valysar,CentralSouth,67733084,11516123,8290235,5781196,813992425
Valysar,CentralNorth,39070252,6489354,4629010,3228041,454508132
Valysar,NorthHorst,4243266,568602,249262,153109,29994084
Valysar,CentralRamp,13574436,1976257,1340892,935071,131658068
Valysar,CentralHorst,86578310,13897674,10379529,7238166,1019133734
Valysar,EastLowland,252448,46724,18404,12834,1806990
Therys,WestLowland,2303578,362704,158999,110878,15611663
Therys,CentralSouth,14686381,3713273,2255708,1573018,221481004
Therys,CentralNorth,21352976,3684926,2080687,1450967,204296153
Therys,NorthHorst,5514313,761502,285907,175619,34403718
Therys,CentralRamp,6568817,1598021,1230822,858314,120850573
Therys,CentralHorst,30363536,7628908,5950417,4149524,584252989
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,309523,48025,23555,16426,2312808
Volon,CentralSouth,34241671,6418873,4515244,3148706,443337778
Volon,CentralNorth,7701678,1135150,659572,459952,64761313
Volon,NorthHorst,3576776,627310,431523,265063,51925899
Volon,CentralRamp,12729675,2271147,1728251,1205196,169691645
Volon,CentralHorst,82946813,14934255,11795466,8225569,1158160191
Volon,EastLowland,0,0,0,0,0
