Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:43:28
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       306138186.48         48561660.30         34941171.44         21975579.15
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  306138186.48         48561660.30         34941171.44         21975579.15
MidReek    1                       269333021.70         48699867.50         37928587.59         23854457.19
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  269333021.70         48699867.50         37928587.59         23854457.19
LowerReek  1                       132427445.17         27991835.04         22917504.49         14413524.60
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  132427445.17         27991835.04         22917504.49         14413524.60
Totals     1                       707898653.35        125253362.84         95787263.52         60243560.94
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  707898653.35        125253362.84         95787263.52         60243560.94
