order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time
0,460994.9,5933813.29,1697.9,1648.9,Valysar,299.7923889160156,0.1264834851026535,0.0,0.8735165148973465,True,True,21,29,2,R_A2,2018-03-01
0,462753.44,5932869.64,1673.4,1624.4,Therys,287.3775329589844,0.054104454815387726,0.0,0.9458955451846123,True,True,28,40,11,R_A3,2018-07-03
1,462753.44,5932869.64,1690.7,1641.7,Volon,287.957275390625,0.08590710163116455,0.0,0.9140928983688354,True,True,28,40,28,R_A3,2018-07-03
0,464008.822,5931878.919,2578.7,1634.538,Valysar,279.8751525878906,0.05984964594244957,0.0,0.9401503540575504,True,True,31,50,3,R_A4,2018-09-12
1,464291.761,5932429.155,3197.5,1643.655,Volon,284.30645751953125,0.05500368773937225,0.0,0.9449963122606277,True,True,35,48,29,R_A4,2018-09-12
0,461519.21,5935692.65,1737.8,1688.8,Valysar,262.95867919921875,1.0,-9.782045753452197e-16,9.782045753452197e-16,True,True,30,19,2,R_A5,2018-04-28
1,461519.21,5935692.65,1769.1,1720.1,Volon,265.26605224609375,1.0,-9.145459454844296e-14,9.145459454844296e-14,True,True,30,20,27,R_A5,2018-04-28
0,461292.74,5931883.26,1759.9,1710.9,Therys,280.1250305175781,1.0,-6.050287224348971e-14,6.050287224348971e-14,True,True,16,41,10,R_A6,2018-11-07
1,461292.74,5931883.26,1777.4,1728.4,Volon,282.27935791015625,1.0,-4.063382642920067e-15,4.063382642920067e-15,True,True,16,41,27,R_A6,2018-11-07
