FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,15725059.0,0,15725059.0,42787773.0,0.0,2893410919.0,2893410919.0,69186513.0,25087392.0,44099121.0,0.0,25087392.0
2,0.0,0,0.0,64173132.0,0.0,0.0,0.0,66144827.0,0.0,66144827.0,0.0,0.0
3,13677743.0,0,13677743.0,48598515.0,0.0,2516704801.0,2516704801.0,71901983.0,21815929.0,50086054.0,0.0,21815929.0
4,0.0,0,0.0,75651057.0,0.0,0.0,0.0,77970947.0,0.0,77970947.0,0.0,0.0
5,8901580.0,0,8901580.0,32763017.0,0.0,1637890796.0,1637890796.0,47959300.0,14195747.0,33763552.0,0.0,14195747.0
6,0.0,0,0.0,47794372.0,0.0,0.0,0.0,49257738.0,0.0,49257738.0,0.0,0.0
