SGAS,CONBPRES,PRESSURE,DRAWDOWN,CONKPOS,CONJPOS,DEPTH,SWAT,WELL,CONIDX,DATE,WELLMODEL,CONIPOS
0.0,291.68731689453125,291.68731689453125,0,15,41,1630.2115478515625,0.4926735758781433,R_A3,16,2018-07-03,STANDARD,29
0.0,291.8224182128906,291.8224182128906,0,16,41,1632.1715087890625,0.8027766942977905,R_A3,17,2018-07-03,STANDARD,29
0.0,284.7915954589844,284.7915954589844,0,26,41,1634.781982421875,0.3016084134578705,R_A3,18,2018-07-03,STANDARD,29
0.0,284.9925842285156,284.9925842285156,0,27,41,1638.30078125,0.04908129945397377,R_A3,19,2018-07-03,STANDARD,29
0.0,285.2276611328125,285.2276611328125,0,28,41,1641.8197021484375,0.049888286739587784,R_A3,20,2018-07-03,STANDARD,29
-1.7977551955775106e-13,287.1444091796875,287.1444091796875,0,29,41,1645.3385009765625,1.0,R_A3,21,2018-07-03,STANDARD,29
0.0,285.3238220214844,285.3238220214844,0,30,41,1648.8572998046875,0.08881645649671555,R_A3,22,2018-07-03,STANDARD,29
0.0,280.69012451171875,280.69012451171875,0,1,52,1632.547119140625,0.050436172634363174,R_A4,1,2018-09-12,STANDARD,30
0.0,280.3722229003906,280.3722229003906,0,1,52,1627.106201171875,0.046632297337055206,R_A4,2,2018-09-12,STANDARD,31
0.0,280.5091247558594,280.5091247558594,0,2,52,1629.1588134765625,0.04894501715898514,R_A4,3,2018-09-12,STANDARD,31
0.0,280.64599609375,280.64599609375,0,3,52,1631.21142578125,0.051091790199279785,R_A4,4,2018-09-12,STANDARD,31
0.0,280.78289794921875,280.78289794921875,0,4,52,1633.2640380859375,0.05379404500126839,R_A4,5,2018-09-12,STANDARD,31
0.0,280.70513916015625,280.70513916015625,0,4,52,1631.56884765625,0.05323045328259468,R_A4,6,2018-09-12,STANDARD,32
0.0,280.8291015625,280.8291015625,0,5,52,1633.42724609375,0.05698779597878456,R_A4,7,2018-09-12,STANDARD,32
