FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,340795.0,0.0,340795.0,81961277.0,0.0,47990786.0,47990786.0,85242537.0,488823.0,84753714.0,0.0,488823.0,WestLowland,Valysar
2,6532934.0,0.0,6532934.0,13943312.0,0.0,919967760.0,919967760.0,23785430.0,9365710.0,14419720.0,0.0,9365710.0,CentralSouth,Valysar
3,3278501.0,0.0,3278501.0,13467558.0,-0.0,461678524.0,461678524.0,18626759.0,4700471.0,13926288.0,0.0,4700471.0,CentralNorth,Valysar
4,228367.0,61308.0,289676.0,3797469.0,399451511.0,44744039.0,444195550.0,6018007.0,371838.0,3927584.0,1718584.0,2090422.0,NorthHorst,Valysar
5,1043780.0,0.0,1043780.0,688201.0,0.0,146985060.0,146985060.0,2209192.0,1497288.0,711904.0,0.0,1497288.0,CentralRamp,Valysar
6,7422879.0,0.0,7422879.0,6783230.0,0.0,1045289887.0,1045289887.0,17664370.0,10648492.0,7015878.0,0.0,10648492.0,CentralHorst,Valysar
7,81894.0,0.0,81894.0,42255498.0,0.0,11532368.0,11532368.0,43794558.0,117430.0,43677127.0,0.0,117430.0,EastLowland,Valysar
8,134161.0,0.0,134161.0,112696435.0,0.0,18892485.0,18892485.0,116724132.0,192403.0,116531729.0,0.0,192403.0,WestLowland,Therys
9,1209927.0,0.0,1209927.0,5515817.0,-0.0,170381872.0,170381872.0,7438552.0,1734144.0,5704408.0,0.0,1734144.0,CentralSouth,Therys
10,1702968.0,0.0,1702968.0,11511900.0,0.0,239811984.0,239811984.0,14344739.0,2441165.0,11903573.0,0.0,2441165.0,CentralNorth,Therys
11,201051.0,67799.0,268850.0,3811043.0,440105507.0,39391882.0,479497389.0,6161229.0,327360.0,3941552.0,1892318.0,2219677.0,NorthHorst,Therys
12,881744.0,0.0,881744.0,348077.0,0.0,124167125.0,124167125.0,1624513.0,1264462.0,360052.0,0.0,1264462.0,CentralRamp,Therys
13,4049510.0,0.0,4049510.0,4594887.0,0.0,570252023.0,570252023.0,10560405.0,5808338.0,4752068.0,0.0,5808338.0,CentralHorst,Therys
14,0.0,0.0,0.0,17591056.0,0.0,0.0,0.0,18180061.0,0.0,18180061.0,0.0,0.0,EastLowland,Therys
15,34667.0,0.0,34667.0,80146369.0,0.0,4881774.0,4881774.0,82916412.0,49709.0,82866703.0,0.0,49709.0,WestLowland,Volon
16,3448182.0,0.0,3448182.0,33745303.0,0.0,485572962.0,485572962.0,39837376.0,4942471.0,34894905.0,0.0,4942471.0,CentralSouth,Volon
17,316680.0,0.0,316680.0,5746756.0,0.0,44594913.0,44594913.0,6395974.0,453868.0,5942106.0,0.0,453868.0,CentralNorth,Volon
18,352815.0,21019.0,373835.0,1537839.0,135898009.0,69127123.0,205025133.0,2748817.0,574486.0,1590388.0,583943.0,1158429.0,NorthHorst,Volon
19,1279952.0,0.0,1279952.0,648247.0,0.0,180242841.0,180242841.0,2505415.0,1834928.0,670487.0,0.0,1834928.0,CentralRamp,Volon
20,7764231.0,0.0,7764231.0,8100366.0,0.0,1093359000.0,1093359000.0,19511765.0,11134210.0,8377555.0,0.0,11134210.0,CentralHorst,Volon
21,0.0,0.0,0.0,32813827.0,0.0,0.0,0.0,33920218.0,0.0,33920218.0,0.0,0.0,EastLowland,Volon
