ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,263136015.72,45614516.7,34893022.27,21945296.65
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,235062903.14,41128885.91,32613229.81,20511464.94
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,144694519.82,28092834.59,22569628.22,14194734.46
LowerReek,2,0.0,0.0,0.0,0.0
