CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1611.2955322265625,303.65350341796875,0.03800299018621445,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.65350341796875
27,30,6,1614.2357177734375,303.84124755859375,0.0275997593998909,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.84124755859375
27,30,7,1617.3587646484375,304.04046630859375,0.029291819781064987,0.0,3,0,2000-02-01,OP_1,MULTISEG,304.04046630859375
27,30,8,1620.481689453125,304.2397155761719,0.03277285024523735,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.2397155761719
27,30,9,1623.6046142578125,304.43896484375,0.032410766929388046,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.43896484375
27,30,10,1626.7275390625,304.6382141113281,0.07331009954214096,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.6382141113281
20,13,6,1653.3116455078125,305.8836975097656,0.13578957319259644,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.8836975097656
20,13,7,1656.45068359375,306.0845031738281,0.05333848297595978,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.0845031738281
20,13,8,1659.5894775390625,306.2847595214844,0.05671710893511772,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.2847595214844
20,13,9,1662.728271484375,306.48486328125,0.07314854115247726,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.48486328125
20,13,10,1665.866943359375,306.68560791015625,0.3177071809768677,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.68560791015625
28,47,9,1657.2064208984375,306.5946350097656,0.11848436295986176,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.5946350097656
28,47,10,1660.2100830078125,306.786376953125,0.15672948956489563,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.786376953125
28,47,11,1663.1474609375,306.9739074707031,0.06332309544086456,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.9739074707031
28,47,12,1666.0184326171875,307.1572265625,0.06172329932451248,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.1572265625
28,47,13,1668.8890380859375,307.34051513671875,0.055659666657447815,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.34051513671875
28,47,14,1671.759765625,307.5238037109375,0.061391908675432205,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.5238037109375
14,38,2,1703.16015625,309.7077331542969,1.0000001192092896,2.100192553200486e-08,1,0,2000-02-01,WI_1,MULTISEG,309.7077331542969
14,38,3,1705.6605224609375,309.9465026855469,1.0000001192092896,1.9105311110934053e-08,2,0,2000-02-01,WI_1,MULTISEG,309.9465026855469
14,38,4,1708.160888671875,310.1852722167969,1.0,5.625192311953242e-09,3,0,2000-02-01,WI_1,MULTISEG,310.1852722167969
14,38,5,1710.6612548828125,310.42376708984375,1.0,1.0742225775572933e-08,4,0,2000-02-01,WI_1,MULTISEG,310.42376708984375
28,20,7,1691.7252197265625,283.7801513671875,0.37435615062713623,0.0,1,0,2000-06-01,WI_2,MULTISEG,283.7801513671875
28,20,8,1695.0782470703125,284.1055908203125,0.34293150901794434,0.0,2,0,2000-06-01,WI_2,MULTISEG,284.1055908203125
28,20,9,1698.4312744140625,284.4964904785156,0.6521326899528503,0.0,3,0,2000-06-01,WI_2,MULTISEG,284.4964904785156
28,20,10,1701.7841796875,284.706298828125,0.8889902234077454,0.0,4,0,2000-06-01,WI_2,MULTISEG,284.706298828125
18,29,2,1651.3299560546875,277.2818298339844,0.04432258382439613,0.0,1,0,2001-01-01,OP_4,MULTISEG,277.2818298339844
18,29,3,1653.513427734375,277.4201354980469,0.03625452145934105,0.0,2,0,2001-01-01,OP_4,MULTISEG,277.4201354980469
18,29,4,1655.69677734375,277.5584411621094,0.045130182057619095,0.0,3,0,2001-01-01,OP_4,MULTISEG,277.5584411621094
18,29,5,1657.880126953125,277.6966857910156,0.05716981738805771,0.0,4,0,2001-01-01,OP_4,MULTISEG,277.6966857910156
18,29,6,1660.1768798828125,277.835693359375,0.21343499422073364,0.0,5,0,2001-01-01,OP_4,MULTISEG,277.835693359375
18,29,11,1672.404296875,278.50250244140625,0.0740615576505661,0.0,6,0,2001-01-01,OP_4,MULTISEG,278.50250244140625
18,29,12,1675.165771484375,278.67742919921875,0.0712287575006485,0.0,7,0,2001-01-01,OP_4,MULTISEG,278.67742919921875
18,29,13,1677.927001953125,278.8522033691406,0.08623108267784119,0.0,8,0,2001-01-01,OP_4,MULTISEG,278.8522033691406
18,29,14,1680.6881103515625,279.0270080566406,0.09894651174545288,0.0,9,0,2001-01-01,OP_4,MULTISEG,279.0270080566406
24,37,1,1611.9866943359375,272.664306640625,0.07197416573762894,0.0,1,0,2001-01-01,OP_5,MULTISEG,272.664306640625
24,37,2,1614.6363525390625,272.8335266113281,0.04599817097187042,0.0,2,0,2001-01-01,OP_5,MULTISEG,272.8335266113281
24,37,3,1617.2860107421875,273.0015869140625,0.046722106635570526,0.0,3,0,2001-01-01,OP_5,MULTISEG,273.0015869140625
24,37,4,1619.935546875,273.16937255859375,0.04529910907149315,0.0,4,0,2001-01-01,OP_5,MULTISEG,273.16937255859375
24,37,5,1622.5850830078125,273.3370666503906,0.03623947128653526,0.0,5,0,2001-01-01,OP_5,MULTISEG,273.3370666503906
25,37,11,1632.1619873046875,273.96337890625,0.04404522478580475,0.0,6,0,2001-01-01,OP_5,MULTISEG,273.96337890625
25,37,12,1635.677978515625,274.1859130859375,0.038670893758535385,0.0,7,0,2001-01-01,OP_5,MULTISEG,274.1859130859375
25,37,13,1639.194091796875,274.4085388183594,0.03944181278347969,0.0,8,0,2001-01-01,OP_5,MULTISEG,274.4085388183594
25,37,14,1642.7103271484375,274.63092041015625,0.0610324926674366,0.0,9,0,2001-01-01,OP_5,MULTISEG,274.63092041015625
16,10,6,1718.4622802734375,275.2645568847656,1.0,-1.8137483737135085e-09,1,0,2001-03-01,WI_3,MULTISEG,275.2645568847656
16,10,7,1720.7872314453125,275.4361877441406,1.0,-1.8432413373403733e-09,2,0,2001-03-01,WI_3,MULTISEG,275.4361877441406
16,10,8,1723.1123046875,275.6615295410156,1.0,-2.067837900909808e-09,3,0,2001-03-01,WI_3,MULTISEG,275.6615295410156
