ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6001127,1119330,707705,493518,69487362
Valysar,CentralSouth,58761613,11740053,9013735,6285729,885030617
Valysar,CentralNorth,30808348,5814936,4540520,3166332,445819584
Valysar,NorthHorst,3801093,562180,288226,177043,34682759
Valysar,CentralRamp,13745967,2567189,1943952,1355615,190870608
Valysar,CentralHorst,86041717,15252896,12276398,8560947,1205381423
Valysar,EastLowland,5860,1401,58,40,5648
Therys,WestLowland,2050407,352870,155085,108148,15227284
Therys,CentralSouth,7643450,2096629,1356846,946197,133224487
Therys,CentralNorth,18678354,3685691,2118399,1477266,207998993
Therys,NorthHorst,4174387,636829,218052,133939,26238581
Therys,CentralRamp,7080100,1625700,1244896,868128,122232481
Therys,CentralHorst,33082723,8060234,6265650,4369351,615204679
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,221241,32715,10793,7526,1059703
Volon,CentralSouth,24178361,4121367,2757569,1922991,270757153
Volon,CentralNorth,5433194,758598,364393,254110,35778632
Volon,NorthHorst,2644825,484200,311683,191452,37505386
Volon,CentralRamp,10168228,1867513,1390674,969787,136545966
Volon,CentralHorst,80622011,14188109,10733274,7484849,1053866797
Volon,EastLowland,0,0,0,0,0
