ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6658156,849462,344308,240103,33806571,0,0,0,0,0
Valysar,CentralSouth,67076869,12939325,9836532,6859506,965818534,0,0,0,0,0
Valysar,CentralNorth,37189657,6630540,4860972,3389799,477283717,0,0,0,0,0
Valysar,NorthHorst,3516719,490826,197039,121032,23710085,24464016,3505944,2500603,581535539,88975
Valysar,CentralRamp,13558541,2132364,1607381,1120907,157823767,0,0,0,0,0
Valysar,CentralHorst,84773533,13836817,10468850,7300454,1027903909,0,0,0,0,0
Valysar,EastLowland,122817,23949,5788,4036,568266,0,0,0,0,0
Therys,WestLowland,3492246,576761,281429,196254,27632603,0,0,0,0,0
Therys,CentralSouth,13507976,3271351,2060747,1437062,202338387,0,0,0,0,0
Therys,CentralNorth,20685751,3962246,2270148,1583088,222898751,0,0,0,0,0
Therys,NorthHorst,4096380,584065,196313,120586,23622731,18426311,2903815,1801213,418886633,64090
Therys,CentralRamp,6499729,1532672,1179273,822366,115789167,0,0,0,0,0
Therys,CentralHorst,27186373,7108556,5556521,3874841,545577576,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,687519,105866,54950,38320,5395410,0,0,0,0,0
Volon,CentralSouth,34162900,6419049,4347861,3031981,426902963,0,0,0,0,0
Volon,CentralNorth,7588019,1139330,660586,460660,64860926,0,0,0,0,0
Volon,NorthHorst,2497130,484230,345855,212441,41617261,5309139,940815,779153,181198297,27723
Volon,CentralRamp,12860150,2283557,1651192,1151459,162125447,0,0,0,0,0
Volon,CentralHorst,78070530,13836943,10871257,7581072,1067414978,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
