ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,9443457,1911183,1235532,861598,121313032
Valysar,CentralSouth,53341148,10409087,7878301,5493934,773545937
Valysar,CentralNorth,30418272,6186137,4852666,3384007,476468172
Valysar,NorthHorst,3738083,428143,189151,116186,22760852
Valysar,CentralRamp,13887607,2277854,1614174,1125644,158490736
Valysar,CentralHorst,89861769,16050491,12796621,8923724,1256460422
Valysar,EastLowland,11579561,1994764,1160812,809492,113976528
Therys,WestLowland,3334012,577429,246089,171610,24162705
Therys,CentralSouth,4775445,1074562,617164,430380,60597450
Therys,CentralNorth,16163339,3179935,1787774,1246704,175535996
Therys,NorthHorst,6523613,934087,339341,208440,40833433
Therys,CentralRamp,6829449,1679582,1241623,865846,121911072
Therys,CentralHorst,30375938,7831921,5978312,4168977,586991918
Therys,EastLowland,24041,6960,969,676,95111
Volon,WestLowland,510914,91285,58979,41129,5790976
Volon,CentralSouth,26574882,4842408,3116727,2173450,306021749
Volon,CentralNorth,4602689,649683,310083,216237,30446109
Volon,NorthHorst,5160355,890212,624075,383338,75095998
Volon,CentralRamp,10044526,1536868,907785,633044,89132582
Volon,CentralHorst,85879065,15480255,12087724,8429375,1186856089
Volon,EastLowland,414070,45237,5792,4039,568739
