ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,21048076,3205191,1457363,1016292,143093901
Valysar,CentralSouth,70045434,13907821,10978763,7656041,1077970623
Valysar,CentralNorth,40455739,6850720,4854752,3385461,476672988
Valysar,NorthHorst,4720276,701545,413596,254051,49768655
Valysar,CentralRamp,13628963,2413392,1823067,1271316,179001263
Valysar,CentralHorst,89021580,16520557,13538040,9440753,1329258094
Valysar,EastLowland,3112336,480011,270140,188382,26524193
Therys,WestLowland,5427143,1402836,940848,656101,92378963
Therys,CentralSouth,16920427,3943388,2654646,1851218,260651482
Therys,CentralNorth,22471374,3962465,2240085,1562123,219946982
Therys,NorthHorst,5990168,763745,302600,185872,36412421
Therys,CentralRamp,6712888,1548982,1176130,820174,115480525
Therys,CentralHorst,31955967,8091175,6221918,4338855,610910819
Therys,EastLowland,68,23,11,8,1065
Volon,WestLowland,152215,23821,11857,8269,1164207
Volon,CentralSouth,47502579,9196944,7159224,4992486,702942012
Volon,CentralNorth,7227994,1071109,661610,461374,64961434
Volon,NorthHorst,4393790,825179,635889,390595,76517570
Volon,CentralRamp,12560077,2307450,1783209,1243521,175087750
Volon,CentralHorst,85231945,14634147,11201793,7811571,1099869266
Volon,EastLowland,164737,28366,17309,12071,1699544
