ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,288407464.7,47971855.21,37541094.65,23610750.96
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,201272771.42,39893998.52,32600093.17,20503202.91
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,120933491.73,25732643.64,21597087.24,13583073.51
LowerReek,2,0.0,0.0,0.0,0.0
