CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1608.6058349609375,303.3565673828125,0.03922243043780327,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.3565673828125
27,30,6,1611.257080078125,303.52508544921875,0.036150891333818436,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.52508544921875
27,30,7,1614.2440185546875,303.7156066894531,0.037666499614715576,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.7156066894531
27,30,8,1617.2305908203125,303.9061279296875,0.031339388340711594,0.0,4,0,2000-02-01,OP_1,MULTISEG,303.9061279296875
27,30,9,1620.217529296875,304.0966796875,0.03403232991695404,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.0966796875
27,30,10,1623.2044677734375,304.2872314453125,0.040892720222473145,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.2872314453125
27,30,11,1626.3509521484375,304.48797607421875,0.11800292134284973,0.0,7,0,2000-02-01,OP_1,MULTISEG,304.48797607421875
20,13,6,1653.7725830078125,306.0033874511719,0.10493191331624985,0.0,1,0,2000-02-01,OP_2,MULTISEG,306.0033874511719
20,13,7,1656.7908935546875,306.1959228515625,0.04997985437512398,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.1959228515625
20,13,8,1659.80908203125,306.3886413574219,0.07396399229764938,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.3886413574219
20,13,9,1662.8275146484375,306.581298828125,0.05630098655819893,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.581298828125
20,13,10,1665.845703125,306.7739562988281,0.21053504943847656,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.7739562988281
28,47,8,1656.19140625,306.37945556640625,0.1643664389848709,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.37945556640625
28,47,9,1659.262451171875,306.5755310058594,0.1583278626203537,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.5755310058594
