ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4512978,714493,407754,284347,40036080
Valysar,CentralSouth,68035443,12229678,9050200,6311158,888611001
Valysar,CentralNorth,38385241,6797282,4975494,3469661,488528333
Valysar,NorthHorst,4384748,713282,378093,232244,45496513
Valysar,CentralRamp,13610638,2099731,1482126,1033561,145525395
Valysar,CentralHorst,86857281,14632710,11289599,7872803,1108490667
Valysar,EastLowland,701843,157550,85124,59361,8358060
Therys,WestLowland,1579663,290267,125248,87342,12297684
Therys,CentralSouth,14005801,3603690,2242112,1563537,220146011
Therys,CentralNorth,21089465,3827039,2205119,1537740,216513773
Therys,NorthHorst,6018397,806135,320613,196937,38579874
Therys,CentralRamp,6821065,1700362,1302338,908185,127872499
Therys,CentralHorst,31617567,7898261,6203652,4326118,609117362
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,86297,15114,2965,2068,291118
Volon,CentralSouth,35557795,6783041,4935504,3441774,484601844
Volon,CentralNorth,6318315,832340,381292,265894,37437925
Volon,NorthHorst,4428611,761028,500258,307284,60196841
Volon,CentralRamp,12119052,2090207,1552037,1082313,152389649
Volon,CentralHorst,83998440,14599126,11026994,7689675,1082706302
Volon,EastLowland,0,0,0,0,0
