X_UTME,Y_UTMN,Z_TVDSS,POLY_ID
460603.56201171875,5935572.591308594,1660.107666015625,0
460601.87255859375,5935527.015625,1656.286865234375,0
460600.3466796875,5935505.390380859,1654.4364013671875,0
460600.37939453125,5935500.033935547,1654.31884765625,0
460600.16357421875,5935390.701660156,1651.9013671875,0
460600.11572265625,5935387.922363281,1651.839111328125,0
460599.19873046875,5935334.746582031,1650.6470947265625,0
460598.90673828125,5935330.948486328,1650.557373046875,0
460587.111328125,5935211.619140625,1645.627685546875,0
460584.3193359375,5935183.375488281,1644.4608154296875,0
460584.20458984375,5935182.5517578125,1644.4246826171875,0
460583.75830078125,5935180.749267578,1644.3333740234375,0
460578.75634765625,5935160.195068359,1643.2978515625,0
460575.31396484375,5935138.306152344,1643.6217041015625,0
460565.61865234375,5935076.659423828,1644.533935546875,0
460555.7236328125,5935014.124511719,1645.457275390625,0
460544.525390625,5934947.307373047,1645.97021484375,0
460543.55810546875,5934938.3583984375,1646.052734375,0
460543.5791015625,5934933.864013672,1646.1072998046875,0
460543.67724609375,5934923.763427734,1646.231201171875,0
460540.3994140625,5934823.985107422,1647.3455810546875,0
460540.9296875,5934759.261230469,1649.7401123046875,0
460545.8779296875,5934718.380126953,1651.310546875,0
460548.341796875,5934645.814697266,1654.0186767578125,0
460547.81298828125,5934583.917724609,1656.2955322265625,0
460541.91796875,5934515.474121094,1658.7464599609375,0
460539.43310546875,5934493.400146484,1659.529541015625,0
460537.08447265625,5934468.9951171875,1660.625732421875,0
460533.482421875,5934448.755126953,1660.578369140625,0
460531.27880859375,5934433.047119141,1660.8839111328125,0
460519.9306640625,5934386.060791016,1661.6292724609375,0
460511.17138671875,5934311.291503906,1663.1446533203125,0
460502.81103515625,5934253.179931641,1664.2674560546875,0
460505.31982421875,5934195.208740234,1665.7716064453125,0
460508.96630859375,5934166.74609375,1666.5955810546875,0
460509.26708984375,5934127.137207031,1667.5732421875,0
460509.9755859375,5934114.337402344,1668.392333984375,0
460522.97021484375,5934063.0849609375,1671.8201904296875,0
460530.01171875,5934010.326171875,1675.2562255859375,0
460538.91015625,5933951.151489258,1679.124755859375,0
460538.66064453125,5933908.440673828,1681.8193359375,0
460538.3828125,5933898.956787109,1682.178466796875,0
460532.810546875,5933837.75378418,1684.52880859375,0
460525.494140625,5933798.137084961,1686.0826416015625,0
