ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4880827,819216,428921,299108,42114416
Valysar,CentralSouth,59327023,11324893,8764967,6112251,860604922
Valysar,CentralNorth,35915049,5550145,3906660,2724310,383582844
Valysar,NorthHorst,4145048,440209,165647,101749,19932588
Valysar,CentralRamp,13339500,2396965,1806976,1260095,177421329
Valysar,CentralHorst,85852066,15036523,11919977,8312397,1170385552
Valysar,EastLowland,2210901,377501,190199,132636,18675094
Therys,WestLowland,1517264,247505,109213,76160,10723283
Therys,CentralSouth,14154683,2825317,1697170,1183522,166639881
Therys,CentralNorth,20196018,3814711,2136206,1489683,209747425
Therys,NorthHorst,8836516,1036616,346574,212883,41703808
Therys,CentralRamp,6410594,1495340,1137626,793323,111699949
Therys,CentralHorst,30622814,7475413,5770005,4023714,566538899
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,118831,16554,2772,1933,272211
Volon,CentralSouth,33340066,5940291,4143544,2889501,406841737
Volon,CentralNorth,6257645,832247,400822,279513,39355499
Volon,NorthHorst,5146879,930123,622305,382251,74883060
Volon,CentralRamp,12815245,2129388,1618953,1128977,158959974
Volon,CentralHorst,83680474,13811916,9981770,6960788,980078998
Volon,EastLowland,0,0,0,0,0
