WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,22.6602836,0.2413,2269.8426,0.0,,Z,25.8378256,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.0495805,0.2413,2107.58365,0.0,,Z,25.7775555,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.8597258,0.2413,1887.31362,0.0,,Z,25.7035972,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.7628612,0.2413,1376.94928,0.0,,Z,25.6720508,2018-01-01
R_A2,22,30,5,5,OPEN,0,10.8610418,0.2413,1085.77219,0.0,,Z,25.5639626,2018-01-01
R_A2,22,30,6,6,OPEN,0,3.86173567,0.2413,310.103809,0.0,,Z,8.91243132,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01102222,0.2413,1.06213989,0.0,,Z,21.0729958,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01436597,0.2413,1.38862105,0.0,,Z,21.4108749,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.00581613,0.2413,0.46990552,0.0,,Z,9.15041168,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00832984,0.2413,0.66690981,0.0,,Z,8.79905398,2018-01-01
R_A2,22,30,11,11,OPEN,0,31.4047827,0.2413,3137.5115,0.0,,Z,25.4765899,2018-01-01
R_A2,22,30,12,12,OPEN,0,15.6232606,0.2413,1564.50828,0.0,,Z,25.7982026,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.47319225,0.2413,47.376967,0.0,,Z,25.7738171,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.29301624,0.2413,29.3034098,0.0,,Z,25.6142237,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.0239325,0.2413,2.34572758,0.0,,Z,23.0216504,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.01858885,0.2413,1.83472704,0.0,,Z,23.883612,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.04245078,0.2413,4.20843366,0.0,,Z,24.4485942,2018-01-01
R_A2,22,29,17,17,OPEN,0,0.00913944,0.2413,0.90768233,0.0,,Z,24.6829898,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.01475065,0.2413,1.46207464,0.0,,Z,24.425757,2018-01-01
