Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:56
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       290841802.44         49082243.25         37282317.98         23447998.35
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  290841802.44         49082243.25         37282317.98         23447998.35
MidReek    1                       210499636.55         40039452.34         31626594.68         19890939.72
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  210499636.55         40039452.34         31626594.68         19890939.72
LowerReek  1                       127256086.89         25842625.43         20387928.56         12822596.37
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127256086.89         25842625.43         20387928.56         12822596.37
Totals     1                       628597525.88        114964321.02         89296841.22         56161534.44
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  628597525.88        114964321.02         89296841.22         56161534.44
