ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,282039014.6,45882230.56,34838408.56,21910948.41
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,223207669.68,37911556.02,27494257.63,17291985.64
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,135383952.0,24681381.22,18846620.6,11853220.3
LowerReek,Region_2,0.0,0.0,0.0,0.0
