FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,21888966.0,0,21888966.0,41185332.0,0.0,4027569772.0,4027569772.0,77366115.0,34920158.0,42445957.0,0.0,34920158.0
2,0.0,0,0.0,80272498.0,0.0,0.0,0.0,82739833.0,0.0,82739833.0,0.0,0.0
3,17294102.0,0,17294102.0,52161005.0,0.0,3182114732.0,3182114732.0,81339186.0,27584530.0,53754657.0,0.0,27584530.0
4,0.0,0,0.0,84158645.0,0.0,0.0,0.0,86738348.0,0.0,86738348.0,0.0,0.0
5,11853280.0,0,11853280.0,39990887.0,0.0,2181003528.0,2181003528.0,60113935.0,18903437.0,41210499.0,0.0,18903437.0
6,0.0,0,0.0,59098523.0,0.0,0.0,0.0,60907711.0,0.0,60907711.0,0.0,0.0
