DEPTH,CONIDX,CONBPRES,PRESSURE,WELL,CONKPOS,WELLMODEL,DRAWDOWN,DATE,CONJPOS,SGAS,SWAT,CONIPOS
1716.8189697265625,19,283.9346618652344,283.9346618652344,R_A5,28,STANDARD,0,2018-04-28,21,-1.7453748136445763e-13,1.0,31
1719.1375732421875,20,284.2220153808594,284.2220153808594,R_A5,29,STANDARD,0,2018-04-28,21,-1.1479661351284504e-13,1.0,31
1721.456298828125,21,292.84881591796875,292.84881591796875,R_A5,30,STANDARD,0,2018-04-28,21,-6.805895869450694e-21,1.0,31
1723.77490234375,22,290.96551513671875,290.96551513671875,R_A5,31,STANDARD,0,2018-04-28,21,-3.6910018700402184e-21,1.0,31
1726.093505859375,23,302.21087646484375,302.21087646484375,R_A5,32,STANDARD,0,2018-04-28,21,-2.1889496991524457e-23,1.0,31
1609.484130859375,1,277.51715087890625,277.51715087890625,R_A3,1,STANDARD,0,2018-07-03,41,0.0,0.6495628952980042,28
1611.5621337890625,2,277.68841552734375,277.68841552734375,R_A3,2,STANDARD,0,2018-07-03,41,0.0,0.17395928502082825,28
1613.6400146484375,3,277.8284606933594,277.8284606933594,R_A3,3,STANDARD,0,2018-07-03,41,0.0,0.11858697235584259,28
1615.7178955078125,4,277.968505859375,277.968505859375,R_A3,4,STANDARD,0,2018-07-03,41,0.0,0.16816727817058563,28
1617.7958984375,5,278.1095275878906,278.1095275878906,R_A3,5,STANDARD,0,2018-07-03,41,0.0,0.18869814276695251,28
1607.75,6,277.0604248046875,277.0604248046875,R_A3,5,STANDARD,0,2018-07-03,41,0.0,0.24472562968730927,29
1609.78564453125,7,277.1982421875,277.1982421875,R_A3,6,STANDARD,0,2018-07-03,41,0.0,0.20365142822265625,29
1611.8212890625,8,277.33514404296875,277.33514404296875,R_A3,7,STANDARD,0,2018-07-03,41,0.0,0.19790507853031158,29
1613.8570556640625,9,277.47174072265625,277.47174072265625,R_A3,8,STANDARD,0,2018-07-03,41,0.0,0.20450635254383087,29
1615.892822265625,10,278.1059875488281,278.1059875488281,R_A3,9,STANDARD,0,2018-07-03,41,0.0,0.7781301140785217,29
1617.928466796875,11,278.32830810546875,278.32830810546875,R_A3,10,STANDARD,0,2018-07-03,41,0.0,0.29720157384872437,29
1620.0645751953125,12,278.849365234375,278.849365234375,R_A3,11,STANDARD,0,2018-07-03,41,0.0,0.047402482479810715,29
1622.3009033203125,13,278.99853515625,278.99853515625,R_A3,12,STANDARD,0,2018-07-03,41,0.0,0.05303921923041344,29
1624.5372314453125,14,279.14794921875,279.14794921875,R_A3,13,STANDARD,0,2018-07-03,41,0.0,0.3670213520526886,29
1626.773681640625,15,279.34295654296875,279.34295654296875,R_A3,14,STANDARD,0,2018-07-03,41,0.0,0.36750778555870056,29
1629.010009765625,16,279.4955749511719,279.4955749511719,R_A3,15,STANDARD,0,2018-07-03,41,0.0,0.6041025519371033,29
1630.96044921875,17,279.6917724609375,279.6917724609375,R_A3,16,STANDARD,0,2018-07-03,41,0.0,0.8070566058158875,29
1633.6773681640625,18,283.5328063964844,283.5328063964844,R_A3,28,STANDARD,0,2018-07-03,41,0.0,0.14717155694961548,29
1637.3043212890625,19,283.76416015625,283.76416015625,R_A3,29,STANDARD,0,2018-07-03,41,0.0,0.04593418538570404,29
1640.931396484375,20,284.0061950683594,284.0061950683594,R_A3,30,STANDARD,0,2018-07-03,41,0.0,0.04480708763003349,29
1644.558349609375,21,284.2482604980469,284.2482604980469,R_A3,31,STANDARD,0,2018-07-03,41,0.0,0.1372097283601761,29
1648.185302734375,22,284.4901428222656,284.4901428222656,R_A3,32,STANDARD,0,2018-07-03,41,0.0,0.0625879168510437,29
1632.18017578125,1,272.2573547363281,272.2573547363281,R_A4,1,STANDARD,0,2018-09-12,52,0.0,0.05031523108482361,30
1627.1138916015625,2,272.2781677246094,272.2781677246094,R_A4,1,STANDARD,0,2018-09-12,52,0.0,0.04778474569320679,31
1629.208984375,3,272.4177551269531,272.4177551269531,R_A4,2,STANDARD,0,2018-09-12,52,0.0,0.05021921545267105,31
1631.303955078125,4,272.55731201171875,272.55731201171875,R_A4,3,STANDARD,0,2018-09-12,52,0.0,0.05292266234755516,31
1633.3990478515625,5,272.6966857910156,272.6966857910156,R_A4,4,STANDARD,0,2018-09-12,52,0.0,0.05470738559961319,31
1631.1435546875,6,272.8557434082031,272.8557434082031,R_A4,4,STANDARD,0,2018-09-12,52,0.0,0.0537637397646904,32
1633.0694580078125,7,272.98358154296875,272.98358154296875,R_A4,5,STANDARD,0,2018-09-12,52,0.0,0.05462705343961716,32
1636.806640625,8,272.7008361816406,272.7008361816406,R_A4,5,STANDARD,0,2018-09-12,51,0.0,0.10619024932384491,32
1636.220458984375,9,272.99822998046875,272.99822998046875,R_A4,5,STANDARD,0,2018-09-12,51,0.0,0.0596170574426651,33
1638.066650390625,10,273.1208190917969,273.1208190917969,R_A4,6,STANDARD,0,2018-09-12,51,0.0,0.059622928500175476,33
1644.6392822265625,11,272.9554443359375,272.9554443359375,R_A4,6,STANDARD,0,2018-09-12,50,0.0,0.06230098009109497,33
1642.843994140625,12,272.8356628417969,272.8356628417969,R_A4,5,STANDARD,0,2018-09-12,50,0.0,0.06376267969608307,33
1641.755859375,13,273.3221740722656,273.3221740722656,R_A4,5,STANDARD,0,2018-09-12,50,0.0,0.06325989961624146,34
1639.93798828125,14,273.20074462890625,273.20074462890625,R_A4,4,STANDARD,0,2018-09-12,50,0.0,0.06212550401687622,34
1638.1201171875,15,273.0795593261719,273.0795593261719,R_A4,3,STANDARD,0,2018-09-12,50,0.0,0.11905795335769653,34
1640.552001953125,16,274.094482421875,274.094482421875,R_A4,3,STANDARD,0,2018-09-12,50,0.0,0.10059947520494461,35
1638.734130859375,17,273.9734802246094,273.9734802246094,R_A4,2,STANDARD,0,2018-09-12,50,0.0,0.17899511754512787,35
