PRESSURE,CONKPOS,WELL,DRAWDOWN,DATE,CONIDX,CONIPOS,SGAS,CONBPRES,DEPTH,SWAT,CONJPOS,WELLMODEL
300.7578125,1,R_A2,0,2018-01-01,1,22,0.0,300.7578125,1643.0067138671875,0.07450087368488312,30,STANDARD
300.87713623046875,2,R_A2,0,2018-01-01,2,22,0.0,300.87713623046875,1644.7864990234375,0.1443546563386917,30,STANDARD
300.9964904785156,3,R_A2,0,2018-01-01,3,22,0.0,300.9964904785156,1646.56640625,0.10413309931755066,30,STANDARD
301.1158447265625,4,R_A2,0,2018-01-01,4,22,0.0,301.1158447265625,1648.34619140625,0.07146483659744263,30,STANDARD
301.2351989746094,5,R_A2,0,2018-01-01,5,22,0.0,301.2351989746094,1650.1260986328125,0.07621122896671295,30,STANDARD
301.35455322265625,6,R_A2,0,2018-01-01,6,22,0.0,301.35455322265625,1651.9058837890625,0.32210516929626465,30,STANDARD
301.47393798828125,7,R_A2,0,2018-01-01,7,22,0.0,301.47393798828125,1653.6856689453125,0.9056349992752075,30,STANDARD
301.5932922363281,8,R_A2,0,2018-01-01,8,22,0.0,301.5932922363281,1655.465576171875,0.8873493075370789,30,STANDARD
301.7126770019531,9,R_A2,0,2018-01-01,9,22,0.0,301.7126770019531,1657.245361328125,0.9226830005645752,30,STANDARD
301.8320617675781,10,R_A2,0,2018-01-01,10,22,0.0,301.8320617675781,1659.0252685546875,0.9317933917045593,30,STANDARD
