order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,299.5631103515625,0.07174234092235565,0.0,0.9282576590776443,True,True,21,29,3,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,298.1106872558594,0.052120286971330636,0.0,0.9478797130286694,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,294.21710205078125,0.05277831107378006,0.0,0.94722168892622,True,True,28,40,26,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,287.88787841796875,0.06126249581575394,0.0,0.938737504184246,True,True,31,50,3,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,286.0882568359375,0.6556928157806396,0.0,0.34430718421936035,True,True,35,48,27,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,264.2377319335937,1.0,0.0,0.0,True,True,30,19,3,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,280.28875732421875,1.0,-3.540967661162689e-15,3.540967661162689e-15,True,True,30,20,25,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,283.6711730957031,1.0,-2.416422043935846e-18,2.416422043935846e-18,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,284.3414611816406,1.0,-4.372722261956107e-24,4.372722261956107e-24,True,True,16,41,25,R_A6,2018-11-07,1,286.41,3.0
