ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,62205709,9177401,4955425,3455666,486557788
Valysar,CentralSouth,84746642,15711984,11305571,7883941,1110058932
Valysar,CentralNorth,44972235,6841871,4395256,3065032,431556491
Valysar,NorthHorst,7113411,1033016,575352,353410,69233061
Valysar,CentralRamp,13257216,2342808,1735190,1210035,170372924
Valysar,CentralHorst,87472355,15007374,11066090,7716939,1086545047
Valysar,EastLowland,909654,204330,106589,74330,10465690
Therys,WestLowland,26593950,6749024,3982521,2777211,391031341
Therys,CentralSouth,22551581,4876197,2981849,2079392,292778461
Therys,CentralNorth,17524808,3672955,2157145,1504285,211803325
Therys,NorthHorst,16935007,2498727,987425,606526,118818526
Therys,CentralRamp,6956026,1587828,1213650,846339,119164539
Therys,CentralHorst,27461866,7122040,5586106,3895471,548482362
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,33874975,6017539,4319304,3012067,424099045
Volon,CentralNorth,5316441,771291,417063,290839,40950109
Volon,NorthHorst,4304657,793680,575251,353349,69220972
Volon,CentralRamp,11576144,1998525,1463999,1020920,143745514
Volon,CentralHorst,81066259,12994652,9020961,6290768,885740183
Volon,EastLowland,0,0,0,0,0
