ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,261691332.93,40990962.2,29544034.9,18581153.71
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,195028672.76,38320936.45,30742594.82,19334964.97
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,129280578.69,26998573.14,22333498.79,14046225.42
LowerReek,2,0.0,0.0,0.0,0.0
