CONBPRES,CONJPOS,SWAT,PRESSURE,WELL,CONKPOS,CONIDX,CONIPOS,SGAS,WELLMODEL,DRAWDOWN,DATE,DEPTH
299.5532531738281,41,0.36790597438812256,299.5532531738281,R_A3,13,14,29,0.0,STANDARD,0,2018-01-01,1624.388671875
299.8641662597656,41,0.5019171237945557,299.8641662597656,R_A3,15,15,29,0.0,STANDARD,0,2018-01-01,1629.026611328125
299.992919921875,41,0.8088846802711487,299.992919921875,R_A3,16,16,29,0.0,STANDARD,0,2018-01-01,1630.9468994140625
300.16583251953125,41,0.6481541991233826,300.16583251953125,R_A3,27,17,29,0.0,STANDARD,0,2018-01-01,1633.5262451171875
300.40966796875,41,0.04671987146139145,300.40966796875,R_A3,28,18,29,0.0,STANDARD,0,2018-01-01,1637.1630859375
300.6535339355469,41,0.052011314779520035,300.6535339355469,R_A3,29,19,29,0.0,STANDARD,0,2018-01-01,1640.8001708984375
300.89739990234375,41,0.6723677515983582,300.89739990234375,R_A3,30,20,29,0.0,STANDARD,0,2018-01-01,1644.4371337890625
301.14129638671875,41,0.06565839052200317,301.14129638671875,R_A3,31,21,29,0.0,STANDARD,0,2018-01-01,1648.0740966796875
300.009033203125,52,0.05159545689821243,300.009033203125,R_A4,1,1,30,0.0,STANDARD,0,2018-01-01,1631.1873779296875
299.7571105957031,52,0.049295369535684586,299.7571105957031,R_A4,1,2,31,0.0,STANDARD,0,2018-01-01,1627.4293212890625
299.89520263671875,52,0.05215280130505562,299.89520263671875,R_A4,2,3,31,0.0,STANDARD,0,2018-01-01,1629.4896240234375
300.0333251953125,52,0.054117489606142044,300.0333251953125,R_A4,3,4,31,0.0,STANDARD,0,2018-01-01,1631.5498046875
300.17144775390625,52,0.05574403703212738,300.17144775390625,R_A4,4,5,31,0.0,STANDARD,0,2018-01-01,1633.610107421875
300.0901184082031,52,0.05757410079240799,300.0901184082031,R_A4,4,6,32,0.0,STANDARD,0,2018-01-01,1632.3968505859375
300.3236999511719,51,0.05810001865029335,300.3236999511719,R_A4,4,7,32,0.0,STANDARD,0,2018-01-01,1635.880615234375
300.4202575683594,51,0.06064717099070549,300.4202575683594,R_A4,4,8,33,0.0,STANDARD,0,2018-01-01,1637.321044921875
300.29644775390625,51,0.058206330984830856,300.29644775390625,R_A4,3,9,33,0.0,STANDARD,0,2018-01-01,1635.474609375
300.74395751953125,50,0.2798222005367279,300.74395751953125,R_A4,4,10,33,0.0,STANDARD,0,2018-01-01,1642.1485595703125
300.67578125,50,0.6481541991233826,300.67578125,R_A4,4,11,34,0.0,STANDARD,0,2018-01-01,1641.132080078125
300.5467224121094,50,0.09663576632738113,300.5467224121094,R_A4,3,12,34,0.0,STANDARD,0,2018-01-01,1639.20703125
300.66064453125,50,0.16213864088058472,300.66064453125,R_A4,3,13,35,0.0,STANDARD,0,2018-01-01,1640.9061279296875
300.53570556640625,50,0.18770018219947815,300.53570556640625,R_A4,2,14,35,0.0,STANDARD,0,2018-01-01,1639.0426025390625
300.72943115234375,49,0.2386992871761322,300.72943115234375,R_A4,2,15,35,0.0,STANDARD,0,2018-01-01,1641.93212890625
300.7579650878906,49,0.09703515470027924,300.7579650878906,R_A4,30,16,36,0.0,STANDARD,0,2018-01-01,1642.357421875
300.5735168457031,48,0.05722138658165932,300.5735168457031,R_A4,30,17,36,0.0,STANDARD,0,2018-01-01,1639.6068115234375
301.0526123046875,48,0.06256399303674698,301.0526123046875,R_A4,30,18,37,0.0,STANDARD,0,2018-01-01,1646.7513427734375
301.5025939941406,48,0.6481541991233826,301.5025939941406,R_A4,30,19,38,0.0,STANDARD,0,2018-01-01,1653.461669921875
301.7947998046875,47,0.17424188554286957,301.7947998046875,R_A4,30,20,38,0.0,STANDARD,0,2018-01-01,1657.8184814453125
303.8440856933594,20,1.0,303.8440856933594,R_A5,1,1,31,0.0,STANDARD,0,2018-01-01,1685.026611328125
304.0601806640625,20,1.0,304.0601806640625,R_A5,2,2,31,0.0,STANDARD,0,2018-01-01,1687.3070068359375
304.27630615234375,20,1.0,304.27630615234375,R_A5,3,3,31,0.0,STANDARD,0,2018-01-01,1689.5875244140625
304.4924011230469,20,1.0,304.4924011230469,R_A5,4,4,31,0.0,STANDARD,0,2018-01-01,1691.8680419921875
304.7085266113281,20,1.0,304.7085266113281,R_A5,5,5,31,0.0,STANDARD,0,2018-01-01,1694.1485595703125
304.9246520996094,20,1.0,304.9246520996094,R_A5,6,6,31,0.0,STANDARD,0,2018-01-01,1696.4290771484375
305.446533203125,20,1.0,305.446533203125,R_A5,7,7,31,0.0,STANDARD,0,2018-01-01,1698.70947265625
305.988037109375,20,1.0,305.988037109375,R_A5,11,8,31,0.0,STANDARD,0,2018-01-01,1707.6488037109375
306.1695251464844,20,1.0,306.1695251464844,R_A5,12,9,31,0.0,STANDARD,0,2018-01-01,1709.5638427734375
305.4322814941406,21,1.0,305.4322814941406,R_A5,12,10,31,0.0,STANDARD,0,2018-01-01,1701.7845458984375
305.6291198730469,21,1.0,305.6291198730469,R_A5,13,11,31,0.0,STANDARD,0,2018-01-01,1703.735107421875
305.81396484375,21,1.0,305.81396484375,R_A5,14,12,31,0.0,STANDARD,0,2018-01-01,1705.6856689453125
305.9988098144531,21,1.0,305.9988098144531,R_A5,15,13,31,0.0,STANDARD,0,2018-01-01,1707.63623046875
306.3287048339844,21,1.0,306.3287048339844,R_A5,16,14,31,0.0,STANDARD,0,2018-01-01,1709.5867919921875
306.5135498046875,21,1.0,306.5135498046875,R_A5,17,15,31,0.0,STANDARD,0,2018-01-01,1711.537353515625
306.6856994628906,21,1.0,306.6856994628906,R_A5,18,16,31,0.0,STANDARD,0,2018-01-01,1713.35400390625
306.7843933105469,21,1.0,306.7843933105469,R_A5,19,17,31,0.0,STANDARD,0,2018-01-01,1714.3951416015625
306.75689697265625,21,1.0,306.75689697265625,R_A5,27,18,31,0.0,STANDARD,0,2018-01-01,1715.7628173828125
306.978271484375,21,1.0,306.978271484375,R_A5,28,19,31,0.0,STANDARD,0,2018-01-01,1718.098388671875
307.5054016113281,21,1.0,307.5054016113281,R_A5,29,20,31,0.0,STANDARD,0,2018-01-01,1720.43408203125
307.7267761230469,21,1.0,307.7267761230469,R_A5,30,21,31,0.0,STANDARD,0,2018-01-01,1722.7696533203125
307.9481506347656,21,1.0,307.9481506347656,R_A5,31,22,31,0.0,STANDARD,0,2018-01-01,1725.105224609375
305.11419677734375,42,1.0,305.11419677734375,R_A6,1,1,17,0.0,STANDARD,0,2018-01-01,1695.20263671875
305.2609558105469,42,1.0,305.2609558105469,R_A6,2,2,17,0.0,STANDARD,0,2018-01-01,1696.7510986328125
305.4076843261719,42,1.0,305.4076843261719,R_A6,3,3,17,0.0,STANDARD,0,2018-01-01,1698.299560546875
305.554443359375,42,1.0,305.554443359375,R_A6,4,4,17,0.0,STANDARD,0,2018-01-01,1699.84814453125
305.7012023925781,42,1.0,305.7012023925781,R_A6,5,5,17,0.0,STANDARD,0,2018-01-01,1701.3966064453125
305.84796142578125,42,1.0,305.84796142578125,R_A6,6,6,17,0.0,STANDARD,0,2018-01-01,1702.9451904296875
305.6956481933594,42,1.0,305.6956481933594,R_A6,7,7,17,0.0,STANDARD,0,2018-01-01,1704.49365234375
306.1414489746094,42,1.0,306.1414489746094,R_A6,8,8,17,0.0,STANDARD,0,2018-01-01,1706.042236328125
306.2882080078125,42,1.0,306.2882080078125,R_A6,9,9,17,0.0,STANDARD,0,2018-01-01,1707.5906982421875
306.1291809082031,42,1.0,306.1291809082031,R_A6,10,10,17,0.0,STANDARD,0,2018-01-01,1709.1392822265625
306.3109130859375,42,1.0,306.3109130859375,R_A6,11,11,17,0.0,STANDARD,0,2018-01-01,1711.055419921875
306.52734375,42,1.0,306.52734375,R_A6,12,12,17,0.0,STANDARD,0,2018-01-01,1713.3392333984375
306.7557678222656,42,1.0,306.7557678222656,R_A6,13,13,17,0.0,STANDARD,0,2018-01-01,1715.623046875
306.9721984863281,42,1.0,306.9721984863281,R_A6,14,14,17,0.0,STANDARD,0,2018-01-01,1717.9068603515625
307.18865966796875,42,1.0,307.18865966796875,R_A6,15,15,17,0.0,STANDARD,0,2018-01-01,1720.190673828125
307.55010986328125,42,1.0,307.55010986328125,R_A6,16,16,17,0.0,STANDARD,0,2018-01-01,1722.474365234375
307.7665710449219,42,1.0,307.7665710449219,R_A6,17,17,17,0.0,STANDARD,0,2018-01-01,1724.7581787109375
307.921630859375,42,1.0,307.921630859375,R_A6,18,18,17,0.0,STANDARD,0,2018-01-01,1726.394287109375
307.8930969238281,42,1.0,307.8930969238281,R_A6,27,19,17,0.0,STANDARD,0,2018-01-01,1727.7508544921875
308.3623352050781,42,1.0,308.3623352050781,R_A6,28,20,17,0.0,STANDARD,0,2018-01-01,1729.4755859375
308.52581787109375,42,1.0,308.52581787109375,R_A6,29,21,17,0.0,STANDARD,0,2018-01-01,1731.2001953125
308.68927001953125,42,1.0,308.68927001953125,R_A6,30,22,17,0.0,STANDARD,0,2018-01-01,1732.9249267578125
308.5469665527344,42,1.0,308.5469665527344,R_A6,31,23,17,0.0,STANDARD,0,2018-01-01,1734.649658203125
298.3785095214844,30,0.056745342910289764,298.3785095214844,R_A2,1,1,22,0.0,STANDARD,0,2018-03-01,1641.094970703125
298.49871826171875,30,0.05778980255126953,298.49871826171875,R_A2,2,2,22,0.0,STANDARD,0,2018-03-01,1642.8890380859375
298.61895751953125,30,0.06005016341805458,298.61895751953125,R_A2,3,3,22,0.0,STANDARD,0,2018-03-01,1644.68310546875
298.73919677734375,30,0.06772420555353165,298.73919677734375,R_A2,4,4,22,0.0,STANDARD,0,2018-03-01,1646.4771728515625
298.85943603515625,30,0.06892397999763489,298.85943603515625,R_A2,5,5,22,0.0,STANDARD,0,2018-03-01,1648.2713623046875
298.9964599609375,30,0.31064942479133606,298.9964599609375,R_A2,6,6,22,0.0,STANDARD,0,2018-03-01,1650.0654296875
299.12567138671875,30,0.8913185000419617,299.12567138671875,R_A2,7,7,22,0.0,STANDARD,0,2018-03-01,1651.859619140625
299.2518005371094,30,0.8773514032363892,299.2518005371094,R_A2,8,8,22,0.0,STANDARD,0,2018-03-01,1653.6536865234375
299.52313232421875,30,0.903776228427887,299.52313232421875,R_A2,9,9,22,0.0,STANDARD,0,2018-03-01,1655.44775390625
299.78460693359375,30,0.9149133563041687,299.78460693359375,R_A2,10,10,22,0.0,STANDARD,0,2018-03-01,1657.2418212890625
299.8822326660156,30,0.07619956135749817,299.8822326660156,R_A2,11,11,22,0.0,STANDARD,0,2018-03-01,1659.1368408203125
300.0147399902344,30,0.07749716937541962,300.0147399902344,R_A2,12,12,22,0.0,STANDARD,0,2018-03-01,1661.132568359375
300.1707763671875,30,0.4619811475276947,300.1707763671875,R_A2,13,13,22,0.0,STANDARD,0,2018-03-01,1663.12841796875
300.306640625,30,0.5060700178146362,300.306640625,R_A2,14,14,22,0.0,STANDARD,0,2018-03-01,1665.1241455078125
300.443603515625,30,0.6888598799705505,300.443603515625,R_A2,15,15,22,0.0,STANDARD,0,2018-03-01,1667.1199951171875
300.57781982421875,30,0.9703998565673828,300.57781982421875,R_A2,16,16,22,0.0,STANDARD,0,2018-03-01,1669.11572265625
300.7121887207031,30,0.949591875076294,300.7121887207031,R_A2,17,17,22,0.0,STANDARD,0,2018-03-01,1671.111572265625
300.8382263183594,30,0.9828848242759705,300.8382263183594,R_A2,18,18,22,0.0,STANDARD,0,2018-03-01,1672.9881591796875
300.8403015136719,29,0.9966233372688293,300.8403015136719,R_A2,18,19,22,0.0,STANDARD,0,2018-03-01,1674.229736328125
302.4579772949219,29,1.0,302.4579772949219,R_A2,27,20,22,-7.168976523530546e-10,STANDARD,0,2018-03-01,1676.1676025390625
303.23956298828125,29,1.0,303.23956298828125,R_A2,28,21,22,-1.637300948089576e-20,STANDARD,0,2018-03-01,1677.9368896484375
303.5393981933594,29,1.0,303.5393981933594,R_A2,29,22,22,-1.1724984683732263e-20,STANDARD,0,2018-03-01,1679.7061767578125
303.7491149902344,29,1.0,303.7491149902344,R_A2,30,23,22,-1.6158957110352057e-20,STANDARD,0,2018-03-01,1681.4754638671875
303.9222717285156,29,1.0,303.9222717285156,R_A2,31,24,22,-1.5780654458254026e-20,STANDARD,0,2018-03-01,1683.2447509765625
274.4726867675781,20,1.0,274.4726867675781,R_A5,1,1,31,-3.13677103497452e-14,STANDARD,0,2018-04-28,1685.026611328125
274.6886291503906,20,1.0,274.6886291503906,R_A5,2,2,31,-3.1919142350934904e-14,STANDARD,0,2018-04-28,1687.3070068359375
274.9046325683594,20,1.0,274.9046325683594,R_A5,3,3,31,-2.9072630533446414e-14,STANDARD,0,2018-04-28,1689.5875244140625
275.12030029296875,20,1.0,275.12030029296875,R_A5,4,4,31,-3.1504167357547866e-14,STANDARD,0,2018-04-28,1691.8680419921875
275.3358154296875,20,1.0,275.3358154296875,R_A5,5,5,31,-3.049009612496323e-14,STANDARD,0,2018-04-28,1694.1485595703125
275.55145263671875,20,1.0,275.55145263671875,R_A5,6,6,31,-2.3968867391083518e-14,STANDARD,0,2018-04-28,1696.4290771484375
276.088134765625,20,1.0,276.088134765625,R_A5,7,7,31,-7.343038734030673e-15,STANDARD,0,2018-04-28,1698.70947265625
278.65753173828125,20,1.0,278.65753173828125,R_A5,11,8,31,-9.139343795649957e-12,STANDARD,0,2018-04-28,1707.6488037109375
278.8360900878906,20,1.0,278.8360900878906,R_A5,12,9,31,-3.873796249054262e-12,STANDARD,0,2018-04-28,1709.5638427734375
276.7288818359375,21,1.0,276.7288818359375,R_A5,12,10,31,-3.140325846584524e-11,STANDARD,0,2018-04-28,1701.7845458984375
276.9266357421875,21,1.0,276.9266357421875,R_A5,13,11,31,-2.4013133061856484e-12,STANDARD,0,2018-04-28,1703.735107421875
277.1125183105469,21,1.0,277.1125183105469,R_A5,14,12,31,-3.306683702894442e-12,STANDARD,0,2018-04-28,1705.6856689453125
278.3158264160156,21,1.0,278.3158264160156,R_A5,15,13,31,-3.296353858275869e-12,STANDARD,0,2018-04-28,1707.63623046875
279.65301513671875,21,1.0,279.65301513671875,R_A5,16,14,31,-1.9779885195025937e-12,STANDARD,0,2018-04-28,1709.5867919921875
279.8566589355469,21,1.0,279.8566589355469,R_A5,17,15,31,-5.913557946275738e-13,STANDARD,0,2018-04-28,1711.537353515625
280.06427001953125,21,1.0,280.06427001953125,R_A5,18,16,31,-1.2205962152470051e-12,STANDARD,0,2018-04-28,1713.35400390625
280.185302734375,21,1.0,280.185302734375,R_A5,19,17,31,0.0,STANDARD,0,2018-04-28,1714.3951416015625
280.16326904296875,21,1.0,280.16326904296875,R_A5,27,18,31,-6.649746671274354e-14,STANDARD,0,2018-04-28,1715.7628173828125
280.48626708984375,21,1.0,280.48626708984375,R_A5,28,19,31,-9.466260647529243e-14,STANDARD,0,2018-04-28,1718.098388671875
292.240234375,21,1.0,292.240234375,R_A5,29,20,31,8.217952531750012e-19,STANDARD,0,2018-04-28,1720.43408203125
294.5431823730469,21,1.0,294.5431823730469,R_A5,30,21,31,-5.65565550657982e-20,STANDARD,0,2018-04-28,1722.7696533203125
288.13116455078125,21,1.0,288.13116455078125,R_A5,31,22,31,4.3031967285290726e-14,STANDARD,0,2018-04-28,1725.105224609375
279.1935119628906,41,0.6496941447257996,279.1935119628906,R_A3,1,1,28,0.0,STANDARD,0,2018-07-03,1609.243408203125
279.32861328125,41,0.1976267248392105,279.32861328125,R_A3,2,2,28,0.0,STANDARD,0,2018-07-03,1611.3077392578125
279.46624755859375,41,0.15089815855026245,279.46624755859375,R_A3,3,3,28,0.0,STANDARD,0,2018-07-03,1613.3720703125
279.6191101074219,41,0.6760770082473755,279.6191101074219,R_A3,4,4,28,0.0,STANDARD,0,2018-07-03,1615.4365234375
281.51507568359375,41,0.7907348871231079,281.51507568359375,R_A3,5,5,28,0.0,STANDARD,0,2018-07-03,1617.5008544921875
281.7640075683594,41,0.6493372321128845,281.7640075683594,R_A3,6,6,28,0.0,STANDARD,0,2018-07-03,1619.565185546875
280.9616394042969,41,0.6493211984634399,280.9616394042969,R_A3,6,7,29,0.0,STANDARD,0,2018-07-03,1609.3663330078125
281.1480407714844,41,0.19868385791778564,281.1480407714844,R_A3,7,8,29,0.0,STANDARD,0,2018-07-03,1611.4163818359375
281.2853698730469,41,0.20126262307167053,281.2853698730469,R_A3,8,9,29,0.0,STANDARD,0,2018-07-03,1613.46630859375
281.50006103515625,41,0.798670768737793,281.50006103515625,R_A3,9,10,29,0.0,STANDARD,0,2018-07-03,1615.516357421875
282.71917724609375,41,0.8003868460655212,282.71917724609375,R_A3,10,11,29,0.0,STANDARD,0,2018-07-03,1617.5662841796875
282.90435791015625,41,0.049183089286088943,282.90435791015625,R_A3,11,12,29,0.0,STANDARD,0,2018-07-03,1619.750732421875
283.0592041015625,41,0.05447312816977501,283.0592041015625,R_A3,12,13,29,0.0,STANDARD,0,2018-07-03,1622.0697021484375
283.21441650390625,41,0.3684411942958832,283.21441650390625,R_A3,13,14,29,0.0,STANDARD,0,2018-07-03,1624.388671875
283.7140197753906,41,0.5007796883583069,283.7140197753906,R_A3,15,15,29,0.0,STANDARD,0,2018-07-03,1629.026611328125
283.8520812988281,41,0.8022403717041016,283.8520812988281,R_A3,16,16,29,0.0,STANDARD,0,2018-07-03,1630.9468994140625
283.8351135253906,41,0.654528796672821,283.8351135253906,R_A3,27,17,29,0.0,STANDARD,0,2018-07-03,1633.5262451171875
284.07464599609375,41,0.04682313650846481,284.07464599609375,R_A3,28,18,29,0.0,STANDARD,0,2018-07-03,1637.1630859375
284.3175354003906,41,0.052247703075408936,284.3175354003906,R_A3,29,19,29,0.0,STANDARD,0,2018-07-03,1640.8001708984375
284.5805358886719,41,0.6739009022712708,284.5805358886719,R_A3,30,20,29,0.0,STANDARD,0,2018-07-03,1644.4371337890625
284.808349609375,41,0.06577791273593903,284.808349609375,R_A3,31,21,29,0.0,STANDARD,0,2018-07-03,1648.0740966796875
275.38812255859375,52,0.0517389178276062,275.38812255859375,R_A4,1,1,30,0.0,STANDARD,0,2018-09-12,1631.1873779296875
275.3266906738281,52,0.04941698908805847,275.3266906738281,R_A4,1,2,31,0.0,STANDARD,0,2018-09-12,1627.4293212890625
275.4639587402344,52,0.052277449518442154,275.4639587402344,R_A4,2,3,31,0.0,STANDARD,0,2018-09-12,1629.4896240234375
275.6012268066406,52,0.05424807220697403,275.6012268066406,R_A4,3,4,31,0.0,STANDARD,0,2018-09-12,1631.5498046875
275.7384948730469,52,0.05588154122233391,275.7384948730469,R_A4,4,5,31,0.0,STANDARD,0,2018-09-12,1633.610107421875
275.84661865234375,52,0.05770879611372948,275.84661865234375,R_A4,4,6,32,0.0,STANDARD,0,2018-09-12,1632.3968505859375
275.9783630371094,51,0.058233074843883514,275.9783630371094,R_A4,4,7,32,0.0,STANDARD,0,2018-09-12,1635.880615234375
276.2880859375,51,0.060912441462278366,276.2880859375,R_A4,4,8,33,0.0,STANDARD,0,2018-09-12,1637.321044921875
276.1650390625,51,0.058320559561252594,276.1650390625,R_A4,3,9,33,0.0,STANDARD,0,2018-09-12,1635.474609375
276.5928955078125,50,0.2783622145652771,276.5928955078125,R_A4,4,10,33,0.0,STANDARD,0,2018-09-12,1642.1485595703125
276.6690979003906,50,0.6517667174339294,276.6690979003906,R_A4,4,11,34,0.0,STANDARD,0,2018-09-12,1641.132080078125
276.54107666015625,50,0.09681034088134766,276.54107666015625,R_A4,3,12,34,0.0,STANDARD,0,2018-09-12,1639.20703125
276.7958679199219,50,0.16249452531337738,276.7958679199219,R_A4,3,13,35,0.0,STANDARD,0,2018-09-12,1640.9061279296875
276.671630859375,50,0.18796825408935547,276.671630859375,R_A4,2,14,35,0.0,STANDARD,0,2018-09-12,1639.0426025390625
276.7252502441406,49,0.2393622249364853,276.7252502441406,R_A4,2,15,35,0.0,STANDARD,0,2018-09-12,1641.93212890625
277.17840576171875,49,0.09688166528940201,277.17840576171875,R_A4,30,16,36,0.0,STANDARD,0,2018-09-12,1642.357421875
276.83441162109375,48,0.05930295214056969,276.83441162109375,R_A4,30,17,36,0.0,STANDARD,0,2018-09-12,1639.6068115234375
277.4463806152344,48,0.07473044097423553,277.4463806152344,R_A4,30,18,37,0.0,STANDARD,0,2018-09-12,1646.7513427734375
278.03936767578125,48,0.6923456788063049,278.03936767578125,R_A4,30,19,38,0.0,STANDARD,0,2018-09-12,1653.461669921875
278.2496032714844,47,0.18823933601379395,278.2496032714844,R_A4,30,20,38,0.0,STANDARD,0,2018-09-12,1657.8184814453125
274.78369140625,42,1.0,274.78369140625,R_A6,1,1,17,2.3093176642467142e-18,STANDARD,0,2018-11-07,1695.20263671875
274.9287414550781,42,1.0,274.9287414550781,R_A6,2,2,17,-4.628718143172567e-19,STANDARD,0,2018-11-07,1696.7510986328125
275.0705871582031,42,1.0,275.0705871582031,R_A6,3,3,17,3.3881022173103026e-18,STANDARD,0,2018-11-07,1698.299560546875
275.20855712890625,42,1.0,275.20855712890625,R_A6,4,4,17,3.606291163001018e-18,STANDARD,0,2018-11-07,1699.84814453125
275.3442077636719,42,1.0,275.3442077636719,R_A6,5,5,17,2.587497883862838e-18,STANDARD,0,2018-11-07,1701.3966064453125
275.48260498046875,42,1.0,275.48260498046875,R_A6,6,6,17,3.583882095744405e-17,STANDARD,0,2018-11-07,1702.9451904296875
275.32843017578125,42,1.0,275.32843017578125,R_A6,7,7,17,4.0735098217769986e-17,STANDARD,0,2018-11-07,1704.49365234375
275.7727355957031,42,1.0,275.7727355957031,R_A6,8,8,17,1.0769338398405775e-18,STANDARD,0,2018-11-07,1706.042236328125
275.916015625,42,1.0,275.916015625,R_A6,9,9,17,4.3347308122432845e-18,STANDARD,0,2018-11-07,1707.5906982421875
275.7495422363281,42,1.0,275.7495422363281,R_A6,10,10,17,1.8796342696397668e-16,STANDARD,0,2018-11-07,1709.1392822265625
275.91522216796875,42,1.0,275.91522216796875,R_A6,11,11,17,2.111281104752669e-16,STANDARD,0,2018-11-07,1711.055419921875
276.1315612792969,42,1.0,276.1315612792969,R_A6,12,12,17,1.33062999722579e-16,STANDARD,0,2018-11-07,1713.3392333984375
276.36090087890625,42,1.0,276.36090087890625,R_A6,13,13,17,-2.3556583901134662e-18,STANDARD,0,2018-11-07,1715.623046875
276.5795593261719,42,1.0,276.5795593261719,R_A6,14,14,17,1.0201617460640725e-18,STANDARD,0,2018-11-07,1717.9068603515625
276.8314208984375,42,1.0,276.8314208984375,R_A6,15,15,17,2.989644559954987e-18,STANDARD,0,2018-11-07,1720.190673828125
277.2646484375,42,1.0,277.2646484375,R_A6,16,16,17,-8.651284278826928e-20,STANDARD,0,2018-11-07,1722.474365234375
277.54180908203125,42,1.0,277.54180908203125,R_A6,17,17,17,1.6022542748879845e-19,STANDARD,0,2018-11-07,1724.7581787109375
