Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 15:54:17
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285483549.31         42085195.02         30773427.80         19354356.79
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285483549.31         42085195.02         30773427.80         19354356.79
MidReek    1                       199623239.08         34437717.26         27038338.16         17005243.84
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  199623239.08         34437717.26         27038338.16         17005243.84
LowerReek  1                       144037363.19         28335686.35         22741565.91         14302871.40
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  144037363.19         28335686.35         22741565.91         14302871.40
Totals     1                       629144151.58        104858598.62         80553331.87         50662472.04
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  629144151.58        104858598.62         80553331.87         50662472.04
