FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,19279283.0,0,19279283.0,50861111.0,0.0,3547388058.0,3547388058.0,83170908.0,30754520.0,52416388.0,0.0,30754520.0
2,0.0,0,0.0,72248937.0,0.0,0.0,0.0,74468773.0,0.0,74468773.0,0.0,0.0
3,16884920.0,0,16884920.0,49911702.0,0.0,3106825249.0,3106825249.0,78366245.0,26929947.0,51436298.0,0.0,26929947.0
4,0.0,0,0.0,61696912.0,0.0,0.0,0.0,63588164.0,0.0,63588164.0,0.0,0.0
5,14167987.0,0,14167987.0,40738805.0,0.0,2606909574.0,2606909574.0,64576245.0,22594555.0,41981689.0,0.0,22594555.0
6,0.0,0,0.0,48747561.0,0.0,0.0,0.0,50238731.0,0.0,50238731.0,0.0,0.0
