ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,2764153,526935,318292,221961,31252107
Valysar,CentralSouth,50887840,9165968,6677709,4656701,655663489
Valysar,CentralNorth,27437130,4236185,2609180,1819512,256187256
Valysar,NorthHorst,6916134,730287,375986,230949,45242994
Valysar,CentralRamp,13514695,2084292,1482125,1033560,145525233
Valysar,CentralHorst,77579831,12231382,8559380,5968885,840418980
Valysar,EastLowland,9080,2177,333,232,32736
Therys,WestLowland,712681,155230,70808,49378,6952395
Therys,CentralSouth,5102917,1332196,917419,639762,90078556
Therys,CentralNorth,15900308,3263018,1851915,1291433,181833823
Therys,NorthHorst,13931274,1869002,778807,478382,93715118
Therys,CentralRamp,6899815,1456150,1073878,748869,105440794
Therys,CentralHorst,24756388,6413457,5044103,3517505,495264759
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,1513,190,0,0,0
Volon,CentralSouth,20068775,3400178,2144222,1495273,210534503
Volon,CentralNorth,4095996,605205,326183,227463,32026855
Volon,NorthHorst,7000501,1249924,913983,561415,109981174
Volon,CentralRamp,12326727,2159091,1594020,1111590,156511835
Volon,CentralHorst,71414577,13295846,10530186,7343226,1033926295
Volon,EastLowland,0,0,0,0,0
