Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:22:11
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285110470.95         48234555.38         38077844.95         23948329.76
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285110470.95         48234555.38         38077844.95         23948329.76
MidReek    1                       190489712.95         38191145.85         31285936.44         19676689.25
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  190489712.95         38191145.85         31285936.44         19676689.25
LowerReek  1                       127473336.89         27724452.55         23433795.34         14738235.81
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  127473336.89         27724452.55         23433795.34         14738235.81
Totals     1                       603073520.79        114150153.78         92797576.72         58363254.83
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  603073520.79        114150153.78         92797576.72         58363254.83
