SWAT,CONKPOS,DATE,DRAWDOWN,WELLMODEL,CONIDX,CONBPRES,WELL,CONJPOS,CONIPOS,DEPTH,SGAS,PRESSURE
0.0507667176425457,1,2018-01-01,0,STANDARD,1,299.69293212890625,R_A4,52,30,1627.0538330078125,0.0,299.69293212890625
0.05270634964108467,1,2018-01-01,0,STANDARD,2,299.6393737792969,R_A4,52,31,1626.2545166015625,0.0,299.6393737792969
0.05092942342162132,2,2018-01-01,0,STANDARD,3,299.780029296875,R_A4,52,31,1628.3526611328125,0.0,299.780029296875
0.053254686295986176,3,2018-01-01,0,STANDARD,4,299.9206848144531,R_A4,52,31,1630.4508056640625,0.0,299.9206848144531
0.05554403364658356,4,2018-01-01,0,STANDARD,5,300.06134033203125,R_A4,52,31,1632.5489501953125,0.0,300.06134033203125
0.055752698332071304,4,2018-01-01,0,STANDARD,6,300.0102233886719,R_A4,52,32,1631.78662109375,0.0,300.0102233886719
0.05880161002278328,4,2018-01-01,0,STANDARD,7,300.24267578125,R_A4,51,32,1635.25390625,0.0,300.24267578125
0.05942290276288986,4,2018-01-01,0,STANDARD,8,300.28192138671875,R_A4,51,33,1635.8392333984375,0.0,300.28192138671875
0.09980876743793488,4,2018-01-01,0,STANDARD,9,300.6391296386719,R_A4,50,33,1641.1666259765625,0.0,300.6391296386719
0.1583746373653412,4,2018-01-01,0,STANDARD,10,300.5022277832031,R_A4,50,34,1639.124755859375,0.0,300.5022277832031
0.2400585263967514,4,2018-01-01,0,STANDARD,11,300.6061096191406,R_A4,50,35,1640.6744384765625,0.0,300.6061096191406
0.20827564597129822,3,2018-01-01,0,STANDARD,12,300.4822692871094,R_A4,50,35,1638.8271484375,0.0,300.4822692871094
0.23977048695087433,3,2018-01-01,0,STANDARD,13,300.69091796875,R_A4,49,35,1641.939208984375,0.0,300.69091796875
0.22897697985172272,2,2018-01-01,0,STANDARD,14,300.5572509765625,R_A4,49,35,1639.945556640625,0.0,300.5572509765625
0.05880372226238251,28,2018-01-01,0,STANDARD,15,300.8416442871094,R_A4,49,36,1644.1868896484375,0.0,300.8416442871094
0.09147229045629501,28,2018-01-01,0,STANDARD,16,300.8475646972656,R_A4,48,36,1644.275390625,0.0,300.8475646972656
0.31149888038635254,28,2018-01-01,0,STANDARD,17,301.3768615722656,R_A4,48,37,1652.1683349609375,0.0,301.3768615722656
1.0,27,2018-01-01,0,STANDARD,18,300.99493408203125,R_A4,48,37,1646.4730224609375,0.0,300.99493408203125
1.0,27,2018-01-01,0,STANDARD,19,301.47760009765625,R_A4,48,38,1653.670166015625,0.0,301.47760009765625
0.1577615886926651,26,2018-01-01,0,STANDARD,20,301.0892028808594,R_A4,48,38,1647.878662109375,0.0,301.0892028808594
0.6481541991233826,26,2018-01-01,0,STANDARD,21,301.52789306640625,R_A4,47,38,1654.42041015625,0.0,301.52789306640625
1.0,1,2018-01-01,0,STANDARD,1,303.88861083984375,R_A5,20,31,1685.496337890625,0.0,303.88861083984375
1.0,2,2018-01-01,0,STANDARD,2,304.0856018066406,R_A5,20,31,1687.5751953125,0.0,304.0856018066406
1.0,3,2018-01-01,0,STANDARD,3,304.2825927734375,R_A5,20,31,1689.6539306640625,0.0,304.2825927734375
1.0,4,2018-01-01,0,STANDARD,4,304.4795837402344,R_A5,20,31,1691.7327880859375,0.0,304.4795837402344
1.0,5,2018-01-01,0,STANDARD,5,304.6766052246094,R_A5,20,31,1693.8115234375,0.0,304.6766052246094
1.0,6,2018-01-01,0,STANDARD,6,304.87359619140625,R_A5,20,31,1695.890380859375,0.0,304.87359619140625
1.0,7,2018-01-01,0,STANDARD,7,305.3763732910156,R_A5,20,31,1697.9691162109375,0.0,305.3763732910156
1.0,8,2018-01-01,0,STANDARD,8,305.5733947753906,R_A5,20,31,1700.0479736328125,0.0,305.5733947753906
1.0,11,2018-01-01,0,STANDARD,9,305.8565673828125,R_A5,20,31,1706.261474609375,0.0,305.8565673828125
1.0,11,2018-01-01,0,STANDARD,10,305.4893493652344,R_A5,21,31,1702.386474609375,0.0,305.4893493652344
1.0,12,2018-01-01,0,STANDARD,11,305.6649169921875,R_A5,21,31,1704.239013671875,0.0,305.6649169921875
1.0,13,2018-01-01,0,STANDARD,12,305.8524169921875,R_A5,21,31,1706.091552734375,0.0,305.8524169921875
1.0,14,2018-01-01,0,STANDARD,13,306.0279846191406,R_A5,21,31,1707.9439697265625,0.0,306.0279846191406
1.0,15,2018-01-01,0,STANDARD,14,306.20355224609375,R_A5,21,31,1709.7965087890625,0.0,306.20355224609375
1.0,16,2018-01-01,0,STANDARD,15,306.5241394042969,R_A5,21,31,1711.64892578125,0.0,306.5241394042969
1.0,17,2018-01-01,0,STANDARD,16,306.6986999511719,R_A5,21,31,1713.4910888671875,0.0,306.6986999511719
1.0,18,2018-01-01,0,STANDARD,17,306.822509765625,R_A5,21,31,1714.7974853515625,0.0,306.822509765625
1.0,25,2018-01-01,0,STANDARD,18,306.8074645996094,R_A5,21,31,1716.2960205078125,0.0,306.8074645996094
1.0,26,2018-01-01,0,STANDARD,19,307.0174865722656,R_A5,21,31,1718.51220703125,0.0,307.0174865722656
1.0,27,2018-01-01,0,STANDARD,20,307.5332946777344,R_A5,21,31,1720.728271484375,0.0,307.5332946777344
1.0,28,2018-01-01,0,STANDARD,21,307.74334716796875,R_A5,21,31,1722.9443359375,0.0,307.74334716796875
1.0,29,2018-01-01,0,STANDARD,22,307.953369140625,R_A5,21,31,1725.1605224609375,0.0,307.953369140625
1.0,1,2018-01-01,0,STANDARD,1,305.0982666015625,R_A6,42,17,1695.034423828125,0.0,305.0982666015625
1.0,2,2018-01-01,0,STANDARD,2,305.2451477050781,R_A6,42,17,1696.58447265625,0.0,305.2451477050781
1.0,3,2018-01-01,0,STANDARD,3,305.3920593261719,R_A6,42,17,1698.134765625,0.0,305.3920593261719
1.0,4,2018-01-01,0,STANDARD,4,305.5389709472656,R_A6,42,17,1699.6849365234375,0.0,305.5389709472656
1.0,5,2018-01-01,0,STANDARD,5,305.6858825683594,R_A6,42,17,1701.2349853515625,0.0,305.6858825683594
1.0,6,2018-01-01,0,STANDARD,6,305.8327941894531,R_A6,42,17,1702.78515625,0.0,305.8327941894531
1.0,7,2018-01-01,0,STANDARD,7,305.6806335449219,R_A6,42,17,1704.335205078125,0.0,305.6806335449219
1.0,8,2018-01-01,0,STANDARD,8,305.8275451660156,R_A6,42,17,1705.8853759765625,0.0,305.8275451660156
1.0,9,2018-01-01,0,STANDARD,9,306.27349853515625,R_A6,42,17,1707.435546875,0.0,306.27349853515625
1.0,10,2018-01-01,0,STANDARD,10,306.1146240234375,R_A6,42,17,1708.9857177734375,0.0,306.1146240234375
1.0,11,2018-01-01,0,STANDARD,11,306.3000183105469,R_A6,42,17,1710.940673828125,0.0,306.3000183105469
1.0,12,2018-01-01,0,STANDARD,12,306.5236511230469,R_A6,42,17,1713.30029296875,0.0,306.5236511230469
1.0,13,2018-01-01,0,STANDARD,13,306.75927734375,R_A6,42,17,1715.6600341796875,0.0,306.75927734375
1.0,14,2018-01-01,0,STANDARD,14,306.98291015625,R_A6,42,17,1718.019775390625,0.0,306.98291015625
1.0,15,2018-01-01,0,STANDARD,15,307.20654296875,R_A6,42,17,1720.3795166015625,0.0,307.20654296875
1.0,16,2018-01-01,0,STANDARD,16,307.5751953125,R_A6,42,17,1722.7391357421875,0.0,307.5751953125
1.0,17,2018-01-01,0,STANDARD,17,307.7988586425781,R_A6,42,17,1725.098876953125,0.0,307.7988586425781
1.0,18,2018-01-01,0,STANDARD,18,307.93310546875,R_A6,42,17,1726.515380859375,0.0,307.93310546875
1.0,25,2018-01-01,0,STANDARD,19,307.88037109375,R_A6,42,17,1727.61669921875,0.0,307.88037109375
1.0,26,2018-01-01,0,STANDARD,20,308.35003662109375,R_A6,42,17,1729.3455810546875,0.0,308.35003662109375
1.0,27,2018-01-01,0,STANDARD,21,308.513916015625,R_A6,42,17,1731.0745849609375,0.0,308.513916015625
1.0,28,2018-01-01,0,STANDARD,22,308.6777648925781,R_A6,42,17,1732.8035888671875,0.0,308.6777648925781
1.0,29,2018-01-01,0,STANDARD,23,308.5358581542969,R_A6,42,17,1734.532470703125,0.0,308.5358581542969
0.08983799070119858,1,2018-03-01,0,STANDARD,1,297.1585998535156,R_A2,30,22,1638.8184814453125,0.0,297.1585998535156
0.057768628001213074,2,2018-03-01,0,STANDARD,2,297.27606201171875,R_A2,30,22,1640.5714111328125,0.0,297.27606201171875
0.059700023382902145,3,2018-03-01,0,STANDARD,3,297.3935241699219,R_A2,30,22,1642.3243408203125,0.0,297.3935241699219
0.06807864457368851,4,2018-03-01,0,STANDARD,4,297.510986328125,R_A2,30,22,1644.0772705078125,0.0,297.510986328125
0.07240547984838486,5,2018-03-01,0,STANDARD,5,297.62847900390625,R_A2,30,22,1645.8302001953125,0.0,297.62847900390625
0.31654593348503113,6,2018-03-01,0,STANDARD,6,297.79833984375,R_A2,30,22,1647.5831298828125,0.0,297.79833984375
0.8840581774711609,7,2018-03-01,0,STANDARD,7,297.9954528808594,R_A2,30,22,1649.3360595703125,0.0,297.9954528808594
0.7046443223953247,8,2018-03-01,0,STANDARD,8,298.211181640625,R_A2,30,22,1651.0889892578125,0.0,298.211181640625
0.2520362138748169,9,2018-03-01,0,STANDARD,9,298.36383056640625,R_A2,30,22,1652.8419189453125,0.0,298.36383056640625
0.9225475788116455,10,2018-03-01,0,STANDARD,10,298.6679992675781,R_A2,30,22,1654.5948486328125,0.0,298.6679992675781
0.07405585050582886,11,2018-03-01,0,STANDARD,11,299.0388488769531,R_A2,30,22,1656.4779052734375,0.0,299.0388488769531
0.14905039966106415,12,2018-03-01,0,STANDARD,12,299.1737976074219,R_A2,30,22,1658.4912109375,0.0,299.1737976074219
0.4570082724094391,13,2018-03-01,0,STANDARD,13,299.3096008300781,R_A2,30,22,1660.50439453125,0.0,299.3096008300781
0.5033120512962341,14,2018-03-01,0,STANDARD,14,299.4463806152344,R_A2,30,22,1662.517578125,0.0,299.4463806152344
0.9361488223075867,15,2018-03-01,0,STANDARD,15,299.58453369140625,R_A2,30,22,1664.53076171875,0.0,299.58453369140625
0.953999400138855,16,2018-03-01,0,STANDARD,16,299.7203674316406,R_A2,30,22,1666.5439453125,0.0,299.7203674316406
0.9960302710533142,16,2018-03-01,0,STANDARD,17,299.9835205078125,R_A2,29,22,1671.616455078125,0.0,299.9835205078125
0.9879454374313354,17,2018-03-01,0,STANDARD,18,300.12542724609375,R_A2,29,22,1673.7252197265625,0.0,300.12542724609375
1.0,18,2018-03-01,0,STANDARD,19,300.2429504394531,R_A2,29,22,1675.474365234375,4.445158463539656e-09,300.2429504394531
1.0,25,2018-03-01,0,STANDARD,20,302.990966796875,R_A2,29,22,1677.035400390625,-8.441896948195929e-14,302.990966796875
1.0,26,2018-03-01,0,STANDARD,21,302.96441650390625,R_A2,29,22,1678.768310546875,-1.3504695205537355e-15,302.96441650390625
1.0,27,2018-03-01,0,STANDARD,22,302.4970397949219,R_A2,29,22,1680.5010986328125,9.97464344325439e-18,302.4970397949219
1.0000001192092896,28,2018-03-01,0,STANDARD,23,301.9502868652344,R_A2,29,22,1682.2337646484375,1.1381117381858985e-08,301.9502868652344
1.0,29,2018-03-01,0,STANDARD,24,301.99981689453125,R_A2,29,22,1683.966552734375,9.376069920463692e-10,301.99981689453125
1.0,1,2018-04-28,0,STANDARD,1,280.87579345703125,R_A5,20,31,1685.496337890625,-7.354627323818974e-11,280.87579345703125
1.0,2,2018-04-28,0,STANDARD,2,281.0726318359375,R_A5,20,31,1687.5751953125,-6.459564827476783e-11,281.0726318359375
1.0,3,2018-04-28,0,STANDARD,3,281.26959228515625,R_A5,20,31,1689.6539306640625,-6.987173339911834e-11,281.26959228515625
1.0,4,2018-04-28,0,STANDARD,4,281.4665222167969,R_A5,20,31,1691.7327880859375,-7.903082355209534e-11,281.4665222167969
1.0,5,2018-04-28,0,STANDARD,5,281.6634216308594,R_A5,20,31,1693.8115234375,-7.278123242970835e-11,281.6634216308594
1.0,6,2018-04-28,0,STANDARD,6,281.8601989746094,R_A5,20,31,1695.890380859375,-5.2100209563255007e-11,281.8601989746094
1.0,7,2018-04-28,0,STANDARD,7,282.37890625,R_A5,20,31,1697.9691162109375,-1.6217845209137716e-12,282.37890625
1.0,8,2018-04-28,0,STANDARD,8,282.59637451171875,R_A5,20,31,1700.0479736328125,-4.569646744334577e-12,282.59637451171875
1.0,11,2018-04-28,0,STANDARD,9,283.9610290527344,R_A5,20,31,1706.261474609375,-2.0719561483195648e-11,283.9610290527344
1.0,11,2018-04-28,0,STANDARD,10,283.0263977050781,R_A5,21,31,1702.386474609375,-5.558921656323434e-10,283.0263977050781
1.0,12,2018-04-28,0,STANDARD,11,283.08587646484375,R_A5,21,31,1704.239013671875,-5.090811661112582e-10,283.08587646484375
1.0,13,2018-04-28,0,STANDARD,12,283.2731628417969,R_A5,21,31,1706.091552734375,-2.300583681891233e-11,283.2731628417969
1.0,14,2018-04-28,0,STANDARD,13,283.4484558105469,R_A5,21,31,1707.9439697265625,-2.678226911079218e-11,283.4484558105469
1.0,15,2018-04-28,0,STANDARD,14,283.62420654296875,R_A5,21,31,1709.7965087890625,-8.86208467720806e-12,283.62420654296875
1.0,16,2018-04-28,0,STANDARD,15,283.9482421875,R_A5,21,31,1711.64892578125,-1.6164931806311733e-12,283.9482421875
1.0,17,2018-04-28,0,STANDARD,16,284.1269226074219,R_A5,21,31,1713.4910888671875,-1.6105958580703295e-11,284.1269226074219
1.0,18,2018-04-28,0,STANDARD,17,284.25177001953125,R_A5,21,31,1714.7974853515625,-2.7321169632221753e-11,284.25177001953125
1.0,25,2018-04-28,0,STANDARD,18,283.8420104980469,R_A5,21,31,1716.2960205078125,-1.8749783677567263e-15,283.8420104980469
1.0,26,2018-04-28,0,STANDARD,19,285.4249572753906,R_A5,21,31,1718.51220703125,-2.2600916635157758e-13,285.4249572753906
1.0,27,2018-04-28,0,STANDARD,20,286.3259582519531,R_A5,21,31,1720.728271484375,-1.5774267471662523e-13,286.3259582519531
1.0,28,2018-04-28,0,STANDARD,21,287.2685241699219,R_A5,21,31,1722.9443359375,4.373863332065783e-14,287.2685241699219
1.0,29,2018-04-28,0,STANDARD,22,297.0013732910156,R_A5,21,31,1725.1605224609375,-1.5249149565755497e-22,297.0013732910156
0.6497968435287476,1,2018-07-03,0,STANDARD,1,274.3611755371094,R_A3,41,28,1610.4354248046875,0.0,274.3611755371094
0.20091423392295837,2,2018-07-03,0,STANDARD,2,274.51470947265625,R_A3,41,28,1612.4425048828125,0.0,274.51470947265625
0.19955511391162872,3,2018-07-03,0,STANDARD,3,274.64874267578125,R_A3,41,28,1614.449462890625,0.0,274.64874267578125
0.3712475597858429,4,2018-07-03,0,STANDARD,4,274.8412780761719,R_A3,41,28,1616.4564208984375,0.0,274.8412780761719
0.8298147916793823,5,2018-07-03,0,STANDARD,5,275.0953369140625,R_A3,41,28,1618.46337890625,0.0,275.0953369140625
0.8166581988334656,5,2018-07-03,0,STANDARD,6,274.2651672363281,R_A3,41,29,1608.29736328125,0.0,274.2651672363281
0.6499515771865845,6,2018-07-03,0,STANDARD,7,274.4178466796875,R_A3,41,29,1610.290771484375,0.0,274.4178466796875
0.19934387505054474,7,2018-07-03,0,STANDARD,8,274.5607604980469,R_A3,41,29,1612.2840576171875,0.0,274.5607604980469
0.19901737570762634,8,2018-07-03,0,STANDARD,9,274.6936340332031,R_A3,41,29,1614.27734375,0.0,274.6936340332031
0.8063255548477173,9,2018-07-03,0,STANDARD,10,275.1676025390625,R_A3,41,29,1616.2706298828125,0.0,275.1676025390625
0.770191490650177,10,2018-07-03,0,STANDARD,11,278.60675048828125,R_A3,41,29,1618.263916015625,0.0,278.60675048828125
0.050411053001880646,11,2018-07-03,0,STANDARD,12,280.0613708496094,R_A3,41,29,1620.4283447265625,0.0,280.0613708496094
0.0557204969227314,12,2018-07-03,0,STANDARD,13,280.2171325683594,R_A3,41,29,1622.763916015625,0.0,280.2171325683594
0.3764271140098572,13,2018-07-03,0,STANDARD,14,280.37335205078125,R_A3,41,29,1625.0994873046875,0.0,280.37335205078125
0.6040579080581665,15,2018-07-03,0,STANDARD,15,281.5932922363281,R_A3,41,29,1629.7586669921875,0.0,281.5932922363281
0.8093627691268921,16,2018-07-03,0,STANDARD,16,281.7643737792969,R_A3,41,29,1631.4371337890625,0.0,281.7643737792969
1.0,25,2018-07-03,0,STANDARD,17,288.7150573730469,R_A3,41,29,1633.739013671875,-7.633065290946206e-10,288.7150573730469
0.049218472093343735,26,2018-07-03,0,STANDARD,18,283.3858337402344,R_A3,41,29,1637.2977294921875,0.0,283.3858337402344
0.052946723997592926,27,2018-07-03,0,STANDARD,19,283.62353515625,R_A3,41,29,1640.8564453125,0.0,283.62353515625
0.24498350918293,28,2018-07-03,0,STANDARD,20,283.8588562011719,R_A3,41,29,1644.4151611328125,0.0,283.8588562011719
0.06688115000724792,29,2018-07-03,0,STANDARD,21,284.0159912109375,R_A3,41,29,1647.973876953125,0.0,284.0159912109375
0.050859659910202026,1,2018-09-12,0,STANDARD,1,278.5325012207031,R_A4,52,30,1627.0538330078125,0.0,278.5325012207031
0.05279415845870972,1,2018-09-12,0,STANDARD,2,278.65240478515625,R_A4,52,31,1626.2545166015625,0.0,278.65240478515625
0.05103255435824394,2,2018-09-12,0,STANDARD,3,278.792236328125,R_A4,52,31,1628.3526611328125,0.0,278.792236328125
0.05335189402103424,3,2018-09-12,0,STANDARD,4,278.9320373535156,R_A4,52,31,1630.4508056640625,0.0,278.9320373535156
0.055630508810281754,4,2018-09-12,0,STANDARD,5,279.0717468261719,R_A4,52,31,1632.5489501953125,0.0,279.0717468261719
0.055857639759778976,4,2018-09-12,0,STANDARD,6,279.2109069824219,R_A4,52,32,1631.78662109375,0.0,279.2109069824219
0.05896290764212608,4,2018-09-12,0,STANDARD,7,279.3516540527344,R_A4,51,32,1635.25390625,0.0,279.3516540527344
0.059551309794187546,4,2018-09-12,0,STANDARD,8,279.5636291503906,R_A4,51,33,1635.8392333984375,0.0,279.5636291503906
0.10028868913650513,4,2018-09-12,0,STANDARD,9,279.8479309082031,R_A4,50,33,1641.1666259765625,0.0,279.8479309082031
0.1594003587961197,4,2018-09-12,0,STANDARD,10,279.8484802246094,R_A4,50,34,1639.124755859375,0.0,279.8484802246094
0.2405955195426941,4,2018-09-12,0,STANDARD,11,280.0201416015625,R_A4,50,35,1640.6744384765625,0.0,280.0201416015625
0.20861214399337769,3,2018-09-12,0,STANDARD,12,279.897705078125,R_A4,50,35,1638.8271484375,0.0,279.897705078125
0.24026021361351013,3,2018-09-12,0,STANDARD,13,280.01324462890625,R_A4,49,35,1641.939208984375,0.0,280.01324462890625
0.22935235500335693,2,2018-09-12,0,STANDARD,14,279.8807678222656,R_A4,49,35,1639.945556640625,0.0,279.8807678222656
0.0962643176317215,28,2018-09-12,0,STANDARD,15,272.5411682128906,R_A4,49,36,1644.1868896484375,0.0,272.5411682128906
0.1277552843093872,28,2018-09-12,0,STANDARD,16,271.9446716308594,R_A4,48,36,1644.275390625,0.0,271.9446716308594
0.34773677587509155,28,2018-09-12,0,STANDARD,17,274.37994384765625,R_A4,48,37,1652.1683349609375,0.0,274.37994384765625
1.0,27,2018-09-12,0,STANDARD,18,280.9254150390625,R_A4,48,37,1646.4730224609375,-2.900617317543779e-15,280.9254150390625
1.0,27,2018-09-12,0,STANDARD,19,282.1906433105469,R_A4,48,38,1653.670166015625,-8.32817955630184e-15,282.1906433105469
0.15839293599128723,26,2018-09-12,0,STANDARD,20,279.75177001953125,R_A4,48,38,1647.878662109375,0.0,279.75177001953125
0.6518123149871826,26,2018-09-12,0,STANDARD,21,279.8504638671875,R_A4,47,38,1654.42041015625,0.0,279.8504638671875
1.0,1,2018-11-07,0,STANDARD,1,276.6553039550781,R_A6,42,17,1695.034423828125,-3.4379530472472553e-12,276.6553039550781
1.0,2,2018-11-07,0,STANDARD,2,276.8023986816406,R_A6,42,17,1696.58447265625,-1.7724739861599281e-12,276.8023986816406
1.0,3,2018-11-07,0,STANDARD,3,276.94854736328125,R_A6,42,17,1698.134765625,-1.4184211531015345e-12,276.94854736328125
1.0,4,2018-11-07,0,STANDARD,4,277.0933837890625,R_A6,42,17,1699.6849365234375,-1.0473626089677057e-12,277.0933837890625
1.0,5,2018-11-07,0,STANDARD,5,277.2368469238281,R_A6,42,17,1701.2349853515625,-1.4017745297856266e-12,277.2368469238281
1.0,6,2018-11-07,0,STANDARD,6,277.38104248046875,R_A6,42,17,1702.78515625,-7.389194117690678e-11,277.38104248046875
1.0,7,2018-11-07,0,STANDARD,7,277.24053955078125,R_A6,42,17,1704.335205078125,-1.2819696693089355e-10,277.24053955078125
1.0,8,2018-11-07,0,STANDARD,8,277.3879699707031,R_A6,42,17,1705.8853759765625,-1.274403360618237e-10,277.3879699707031
1.0,9,2018-11-07,0,STANDARD,9,277.90533447265625,R_A6,42,17,1707.435546875,-7.711199734306007e-12,277.90533447265625
1.0,10,2018-11-07,0,STANDARD,10,278.0862731933594,R_A6,42,17,1708.9857177734375,0.0,278.0862731933594
1.0,11,2018-11-07,0,STANDARD,11,278.8384704589844,R_A6,42,17,1710.940673828125,-1.860570508424586e-12,278.8384704589844
1.0,12,2018-11-07,0,STANDARD,12,279.1305236816406,R_A6,42,17,1713.30029296875,-8.641619321167471e-13,279.1305236816406
1.0,13,2018-11-07,0,STANDARD,13,279.45166015625,R_A6,42,17,1715.6600341796875,-5.805132172491054e-14,279.45166015625
1.0,14,2018-11-07,0,STANDARD,14,279.6756286621094,R_A6,42,17,1718.019775390625,-4.419515019791001e-14,279.6756286621094
1.0,15,2018-11-07,0,STANDARD,15,279.90234375,R_A6,42,17,1720.3795166015625,-3.667267431026709e-14,279.90234375
