DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,4132764672.0,0.0,4132764672.0,0.0,0.0,22460676.0,0.0,22460676.0,306.0226135253906
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.5011901855469
2000-01-01,3,3623388160.0,0.0,3623388160.0,0.0,0.0,19692328.0,0.0,19692328.0,306.7121887207031
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.01483154296875
2000-01-01,5,2016613376.0,0.0,2016613376.0,0.0,0.0,10959855.0,0.0,10959855.0,307.09613037109375
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.8673400878906
2000-02-01,1,4131415808.0,-36.54655456542969,4131415808.0,0.0,0.0,22453346.0,0.0,22453346.0,305.9510498046875
2000-02-01,2,1374861.5,-21.34404754638672,1374882.75,0.0,0.0,7471.78662109375,0.0,7471.78662109375,304.41259765625
2000-02-01,3,3620257536.0,-36.83464813232422,3620257536.0,0.0,0.0,19675312.0,0.0,19675312.0,306.6662902832031
2000-02-01,4,4288412.5,-20.87171173095703,4288433.5,0.0,0.0,23299.31640625,0.0,23299.31640625,305.2915344238281
2000-02-01,5,2014107904.0,52.101139068603516,2014107904.0,0.0,0.0,10946238.0,0.0,10946238.0,307.0373229980469
2000-02-01,6,1319365.875,-33.36253356933594,1319399.25,0.0,0.0,7170.37255859375,0.0,7170.37255859375,304.5846252441406
2000-03-01,1,4111309312.0,4.860725402832031,4111309312.0,55917.76953125,1620353.5,22344072.0,0.0,22344072.0,299.16143798828125
2000-03-01,2,2464228.5,-0.7477168440818787,2464229.25,0.0,0.0,13392.2041015625,0.0,13392.2041015625,305.8756103515625
2000-03-01,3,3591960576.0,-71.28799438476562,3591960576.0,1411756.125,41119408.0,19521524.0,0.0,19521524.0,298.38800048828125
2000-03-01,4,5498435.5,-11.738865852355957,5498447.0,0.0,0.0,29875.560546875,0.0,29875.560546875,299.08526611328125
