ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8373910,1424039,858930,598975,84335647
Valysar,CentralSouth,64479968,12220690,9149133,6380149,898324931
Valysar,CentralNorth,39734149,7203205,5558033,3875895,545725985
Valysar,NorthHorst,4509140,577273,311376,191263,37468373
Valysar,CentralRamp,13628806,2338842,1789899,1248186,175744587
Valysar,CentralHorst,86553560,14821916,11333566,7903463,1112807685
Valysar,EastLowland,60679,13186,5458,3806,535930
Therys,WestLowland,3177595,558154,295268,205905,28991419
Therys,CentralSouth,13582509,3335481,2270834,1583567,222966187
Therys,CentralNorth,22876270,4462660,2759708,1924483,270967177
Therys,NorthHorst,5503110,845967,372813,229001,44861217
Therys,CentralRamp,6291185,1334198,1051302,733126,103224092
Therys,CentralHorst,27484111,6650831,5255656,3665032,516036532
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,690118,121654,85238,59441,8369269
Volon,CentralSouth,34778219,6267834,4600450,3208124,451703917
Volon,CentralNorth,8788381,1308919,779453,543552,76532099
Volon,NorthHorst,3970373,727940,531638,326559,63972952
Volon,CentralRamp,12865110,2267480,1750936,1221015,171918976
Volon,CentralHorst,81655913,14276111,11266592,7856759,1106231643
Volon,EastLowland,0,0,0,0,0
