Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:54:21
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       272277915.11         48667909.77         37670239.76         23691974.29
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  272277915.11         48667909.77         37670239.76         23691974.29
MidReek    1                       217790940.96         40079316.02         32380386.28         20365022.49
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  217790940.96         40079316.02         32380386.28         20365022.49
LowerReek  1                       128625537.61         26180863.43         21284659.99         13386578.38
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  128625537.61         26180863.43         21284659.99         13386578.38
Totals     1                       618694393.68        114928089.22         91335286.02         57443575.17
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  618694393.68        114928089.22         91335286.02         57443575.17
