ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,17675935,3084839,1687923,1177073,165731874
Valysar,CentralSouth,56253265,9854421,7336258,5115940,720324427
Valysar,CentralNorth,35935279,6463598,4682016,3265004,459712613
Valysar,NorthHorst,2517071,326645,134598,82677,16196404
Valysar,CentralRamp,13913402,2247973,1525907,1064092,149824116
Valysar,CentralHorst,85821377,13740229,10009453,6980093,982797143
Valysar,EastLowland,281352,46753,17768,12391,1744621
Therys,WestLowland,5035686,946530,438579,305843,43062711
Therys,CentralSouth,16118439,3125522,2031977,1417000,199513545
Therys,CentralNorth,17869705,3610147,2180180,1520349,214065148
Therys,NorthHorst,4512333,672350,236665,145372,28478330
Therys,CentralRamp,6726299,1537937,1187695,828239,116616109
Therys,CentralHorst,29580208,7300983,5776643,4028343,567190666
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,866024,151628,94705,66042,9298774
Volon,CentralSouth,35331601,6623206,4728805,3297632,464306642
Volon,CentralNorth,6316344,940350,564439,393612,55420520
Volon,NorthHorst,3094791,512362,327112,200929,39361957
Volon,CentralRamp,10617913,1886762,1363028,950508,133831471
Volon,CentralHorst,82019596,14766074,11602776,8091197,1139240529
Volon,EastLowland,0,0,0,0,0
