ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,274932482.56,43567628.57,33137742.6,20841347.19
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,198519941.25,38563058.17,30770178.04,19352312.92
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,134417716.32,27083994.37,21518727.23,13533790.47
LowerReek,2,0.0,0.0,0.0,0.0
