ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11758365,2093139,1173068,818039,115179920,0,0,0,0,0
Valysar,CentralSouth,70876082,13993091,10815044,7541872,1061895558,0,0,0,0,0
Valysar,CentralNorth,37513131,5774100,4035640,2814254,396246910,0,0,0,0,0
Valysar,NorthHorst,5764994,802613,420548,258322,50605300,22054521,3049727,1916533,445705239,68193
Valysar,CentralRamp,14025606,2498329,1899024,1324285,186459311,0,0,0,0,0
Valysar,CentralHorst,86665623,15426024,12146308,8470229,1192608247,0,0,0,0,0
Valysar,EastLowland,5416496,907885,535744,373601,52603033,0,0,0,0,0
Therys,WestLowland,1176292,295184,128728,89769,12639449,0,0,0,0,0
Therys,CentralSouth,16753459,4164535,2716063,1894047,266681781,0,0,0,0,0
Therys,CentralNorth,20167607,3651622,2063939,1439288,202651789,0,0,0,0,0
Therys,NorthHorst,8879867,1147320,462696,284211,55676938,13436564,2283463,1497062,348154001,53268
Therys,CentralRamp,6798141,1556088,1224920,854198,120271096,0,0,0,0,0
Therys,CentralHorst,30019930,7178581,5557104,3875247,545634737,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0,0,0,0,0,0
Volon,CentralSouth,39201112,7475421,5436177,3790919,533761338,0,0,0,0,0
Volon,CentralNorth,5778689,864258,516110,359909,50675259,0,0,0,0,0
Volon,NorthHorst,5529327,1018269,762956,468646,91807800,1659076,320086,284643,66195960,10128
Volon,CentralRamp,13708699,2368584,1710018,1192481,167901334,0,0,0,0,0
Volon,CentralHorst,83706908,14677237,11490183,8012680,1128185351,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
