ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5224182,671107,288064,200881,28284103
Valysar,CentralSouth,67485433,13304939,10207005,7117856,1002194099
Valysar,CentralNorth,38145121,6209729,4232282,2951382,415554591
Valysar,NorthHorst,4755632,654330,296366,182043,35662182
Valysar,CentralRamp,13414474,2186740,1585419,1105592,155667330
Valysar,CentralHorst,84793367,14623420,11395991,7946995,1118936975
Valysar,EastLowland,3061736,421285,266584,185903,26175099
Therys,WestLowland,2174930,406512,192136,133986,18865192
Therys,CentralSouth,11742340,2948277,1821842,1270462,178880988
Therys,CentralNorth,22829737,4359288,2665075,1858490,261675408
Therys,NorthHorst,6059807,814023,338886,208161,40778751
Therys,CentralRamp,6728090,1449932,1137774,793427,111714538
Therys,CentralHorst,30030193,7131084,5607580,3910446,550590846
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,228593,40220,17380,12120,1706503
Volon,CentralSouth,34058534,6210821,4156220,2898341,408086353
Volon,CentralNorth,9034285,1394834,886027,617871,86996240
Volon,NorthHorst,3896422,752199,586724,360395,70601470
Volon,CentralRamp,12918553,2461045,1838374,1281990,180504264
Volon,CentralHorst,83831289,14585980,10782630,7519268,1058712995
Volon,EastLowland,0,0,0,0,0
