FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,20798488.0,0,20798488.0,45035473.0,0.0,3826921744.0,3826921744.0,79593626.0,33180754.0,46412872.0,0.0,33180754.0
2,0.0,0,0.0,69427491.0,0.0,0.0,0.0,71561618.0,0.0,71561618.0,0.0,0.0
3,21525161.0,0,21525161.0,49996747.0,0.0,3960629662.0,3960629662.0,85855272.0,34332535.0,51522737.0,0.0,34332535.0
4,0.0,0,0.0,76485274.0,0.0,0.0,0.0,78830375.0,0.0,78830375.0,0.0,0.0
5,15018087.0,0,15018087.0,42850578.0,0.0,2763328031.0,2763328031.0,68109783.0,23951631.0,44158152.0,0.0,23951631.0
6,0.0,0,0.0,54218714.0,0.0,0.0,0.0,55878769.0,0.0,55878769.0,0.0,0.0
