DATE,BLOCK,BPR
2000-01-01,1095,308.9609069824219
2000-01-01,"15,28,1",308.9609069824219
2000-01-01,"15,28,10",310.016845703125
2000-01-01,"15,28,13",310.6547546386719
2000-01-01,24135,310.016845703125
2000-01-01,31815,310.6547546386719
2000-02-01,1095,309.08831787109375
2000-02-01,"15,28,1",309.08831787109375
2000-02-01,"15,28,10",310.1416320800781
2000-02-01,"15,28,13",310.7784118652344
2000-02-01,24135,310.1416320800781
2000-02-01,31815,310.7784118652344
2000-03-01,1095,303.9169921875
2000-03-01,"15,28,1",303.9169921875
2000-03-01,"15,28,10",304.7774963378906
2000-03-01,"15,28,13",305.40106201171875
2000-03-01,24135,304.7774963378906
2000-03-01,31815,305.40106201171875
2000-04-01,1095,297.7834167480469
2000-04-01,"15,28,1",297.7834167480469
2000-04-01,"15,28,10",298.634765625
2000-04-01,"15,28,13",299.2534484863281
2000-04-01,24135,298.634765625
2000-04-01,31815,299.2534484863281
2000-05-01,1095,292.4052429199219
2000-05-01,"15,28,1",292.4052429199219
2000-05-01,"15,28,10",293.26104736328125
2000-05-01,"15,28,13",293.8774719238281
2000-05-01,24135,293.26104736328125
2000-05-01,31815,293.8774719238281
2000-06-01,1095,287.1262512207031
2000-06-01,"15,28,1",287.1262512207031
2000-06-01,"15,28,10",287.98504638671875
2000-06-01,"15,28,13",288.60064697265625
2000-06-01,24135,287.98504638671875
2000-06-01,31815,288.60064697265625
2000-07-01,1095,285.1539611816406
2000-07-01,"15,28,1",285.1539611816406
2000-07-01,"15,28,10",286.02392578125
2000-07-01,"15,28,13",286.6448059082031
2000-07-01,24135,286.02392578125
2000-07-01,31815,286.6448059082031
2000-08-01,1095,283.5932922363281
2000-08-01,"15,28,1",283.5932922363281
2000-08-01,"15,28,10",284.462890625
2000-08-01,"15,28,13",285.0842590332031
2000-08-01,24135,284.462890625
2000-08-01,31815,285.0842590332031
2000-09-01,1095,282.34283447265625
2000-09-01,"15,28,1",282.34283447265625
2000-09-01,"15,28,10",283.2122802734375
2000-09-01,"15,28,13",283.833740234375
2000-09-01,24135,283.2122802734375
2000-09-01,31815,283.833740234375
2000-10-01,1095,281.3557434082031
2000-10-01,"15,28,1",281.3557434082031
2000-10-01,"15,28,10",282.2251892089844
2000-10-01,"15,28,13",282.8466796875
2000-10-01,24135,282.2251892089844
2000-10-01,31815,282.8466796875
2000-11-01,1095,280.5208740234375
2000-11-01,"15,28,1",280.5208740234375
2000-11-01,"15,28,10",281.3885803222656
2000-11-01,"15,28,13",282.0100402832031
2000-11-01,24135,281.3885803222656
2000-11-01,31815,282.0100402832031
2000-12-01,1095,279.8514404296875
2000-12-01,"15,28,1",279.8514404296875
2000-12-01,"15,28,10",280.7167663574219
2000-12-01,"15,28,13",281.3381042480469
2000-12-01,24135,280.7167663574219
