DATE,CONIPOS,WELL,SWAT,DEPTH,SGAS,WELLMODEL,CONKPOS,CONIDX,DRAWDOWN,PRESSURE,CONBPRES,CONJPOS
2018-01-01,29,R_A3,0.07133609056472778,1649.3203125,0.0,STANDARD,31,22,0,301.0912780761719,301.0912780761719,41
2018-01-01,30,R_A4,0.053867269307374954,1632.9302978515625,0.0,STANDARD,1,1,0,299.9923095703125,299.9923095703125,52
2018-01-01,31,R_A4,0.05203470587730408,1627.8616943359375,0.0,STANDARD,1,2,0,299.65252685546875,299.65252685546875,52
2018-01-01,31,R_A4,0.0539841465651989,1629.8646240234375,0.0,STANDARD,2,3,0,299.78680419921875,299.78680419921875,52
2018-01-01,31,R_A4,0.058694884181022644,1631.8675537109375,0.0,STANDARD,3,4,0,299.92108154296875,299.92108154296875,52
2018-01-01,32,R_A4,0.05693593993782997,1630.064453125,0.0,STANDARD,3,5,0,299.8002014160156,299.8002014160156,52
2018-01-01,32,R_A4,0.05965142324566841,1631.8643798828125,0.0,STANDARD,4,6,0,299.9208679199219,299.9208679199219,52
2018-01-01,32,R_A4,0.14931443333625793,1637.442138671875,0.0,STANDARD,4,7,0,300.2948303222656,300.2948303222656,51
2018-01-01,32,R_A4,0.06201080232858658,1635.7296142578125,0.0,STANDARD,3,8,0,300.17999267578125,300.17999267578125,51
2018-01-01,33,R_A4,0.06316185742616653,1636.4737548828125,0.0,STANDARD,3,9,0,300.2298889160156,300.2298889160156,51
2018-01-01,33,R_A4,0.06298862397670746,1634.7587890625,0.0,STANDARD,2,10,0,300.1148986816406,300.1148986816406,51
2018-01-01,33,R_A4,0.06762365251779556,1643.765380859375,0.0,STANDARD,3,11,0,300.7187805175781,300.7187805175781,50
2018-01-01,34,R_A4,0.08329500257968903,1640.7403564453125,0.0,STANDARD,3,12,0,300.5159606933594,300.5159606933594,50
2018-01-01,35,R_A4,0.10267122834920883,1641.24658203125,0.0,STANDARD,3,13,0,300.5498962402344,300.5498962402344,50
2018-01-01,35,R_A4,0.2451700121164322,1639.4913330078125,0.0,STANDARD,2,14,0,300.4322204589844,300.4322204589844,50
2018-01-01,35,R_A4,0.25851279497146606,1644.926513671875,0.0,STANDARD,2,15,0,300.7966613769531,300.7966613769531,49
2018-01-01,35,R_A4,0.25093042850494385,1643.130615234375,0.0,STANDARD,1,16,0,300.67620849609375,300.67620849609375,49
2018-01-01,36,R_A4,0.26761412620544434,1643.19873046875,0.0,STANDARD,30,17,0,300.6807861328125,300.6807861328125,49
2018-01-01,36,R_A4,0.06307554244995117,1640.962890625,0.0,STANDARD,30,18,0,300.5308837890625,300.5308837890625,48
2018-01-01,37,R_A4,0.8424525260925293,1646.4229736328125,0.0,STANDARD,30,19,0,300.8970031738281,300.8970031738281,48
2018-01-01,38,R_A4,0.6481541991233826,1652.9017333984375,0.0,STANDARD,30,20,0,301.3314514160156,301.3314514160156,48
2018-01-01,38,R_A4,0.6481541991233826,1659.367919921875,0.0,STANDARD,30,21,0,301.76513671875,301.76513671875,47
2018-01-01,31,R_A5,1.0,1684.33251953125,0.0,STANDARD,1,1,0,304.0841064453125,304.0841064453125,20
2018-01-01,31,R_A5,1.0,1686.5126953125,0.0,STANDARD,2,2,0,303.98492431640625,303.98492431640625,20
2018-01-01,31,R_A5,1.0,1688.6929931640625,0.0,STANDARD,3,3,0,304.1915283203125,304.1915283203125,20
2018-01-01,31,R_A5,1.0,1690.8731689453125,0.0,STANDARD,4,4,0,304.39813232421875,304.39813232421875,20
2018-01-01,31,R_A5,1.0,1693.053466796875,0.0,STANDARD,5,5,0,304.604736328125,304.604736328125,20
2018-01-01,31,R_A5,1.0,1695.233642578125,0.0,STANDARD,6,6,0,304.81134033203125,304.81134033203125,20
2018-01-01,31,R_A5,1.0,1697.413818359375,0.0,STANDARD,7,7,0,305.32373046875,305.32373046875,20
2018-01-01,31,R_A5,1.0,1699.593994140625,0.0,STANDARD,8,8,0,305.2313232421875,305.2313232421875,20
2018-01-01,31,R_A5,1.0,1701.774169921875,0.0,STANDARD,9,9,0,305.43792724609375,305.43792724609375,20
2018-01-01,31,R_A5,1.0,1706.07568359375,0.0,STANDARD,11,10,0,305.8389587402344,305.8389587402344,20
2018-01-01,31,R_A5,1.0,1700.6552734375,0.0,STANDARD,11,11,0,305.3252868652344,305.3252868652344,21
2018-01-01,31,R_A5,1.0,1702.7694091796875,0.0,STANDARD,12,12,0,305.525634765625,305.525634765625,21
2018-01-01,31,R_A5,1.0,1704.8834228515625,0.0,STANDARD,13,13,0,305.7379455566406,305.7379455566406,21
2018-01-01,31,R_A5,1.0,1706.9974365234375,0.0,STANDARD,14,14,0,305.93829345703125,305.93829345703125,21
2018-01-01,31,R_A5,1.0,1709.1114501953125,0.0,STANDARD,15,15,0,306.1386413574219,306.1386413574219,21
2018-01-01,31,R_A5,1.0,1711.2254638671875,0.0,STANDARD,16,16,0,306.4839782714844,306.4839782714844,21
2018-01-01,31,R_A5,1.0,1713.3394775390625,0.0,STANDARD,17,17,0,306.6843566894531,306.6843566894531,21
2018-01-01,31,R_A5,1.0,1715.045654296875,0.0,STANDARD,18,18,0,306.8460388183594,306.8460388183594,21
2018-01-01,31,R_A5,1.0,1716.924072265625,0.0,STANDARD,27,19,0,306.8669738769531,306.8669738769531,21
2018-01-01,31,R_A5,1.0,1719.3040771484375,0.0,STANDARD,28,20,0,307.092529296875,307.092529296875,21
2018-01-01,31,R_A5,1.0,1721.6842041015625,0.0,STANDARD,29,21,0,307.6239013671875,307.6239013671875,21
2018-01-01,31,R_A5,1.0,1724.0643310546875,0.0,STANDARD,30,22,0,307.8494873046875,307.8494873046875,21
2018-01-01,31,R_A5,1.0,1726.4444580078125,0.0,STANDARD,31,23,0,308.0750732421875,308.0750732421875,21
2018-01-01,17,R_A6,1.0,1695.1710205078125,0.0,STANDARD,1,1,0,305.1112060546875,305.1112060546875,42
2018-01-01,17,R_A6,1.0,1696.714599609375,0.0,STANDARD,2,2,0,305.2574768066406,305.2574768066406,42
2018-01-01,17,R_A6,1.0,1698.2581787109375,0.0,STANDARD,3,3,0,305.4037780761719,305.4037780761719,42
2018-01-01,17,R_A6,1.0,1699.8017578125,0.0,STANDARD,4,4,0,305.550048828125,305.550048828125,42
2018-01-01,17,R_A6,1.0,1701.3453369140625,0.0,STANDARD,5,5,0,305.69635009765625,305.69635009765625,42
2018-01-01,17,R_A6,1.0,1702.8890380859375,0.0,STANDARD,6,6,0,305.8426208496094,305.8426208496094,42
2018-01-01,17,R_A6,1.0,1704.4326171875,0.0,STANDARD,7,7,0,305.6898498535156,305.6898498535156,42
2018-01-01,17,R_A6,1.0,1705.9761962890625,0.0,STANDARD,8,8,0,305.8361511230469,305.8361511230469,42
2018-01-01,17,R_A6,1.0,1707.519775390625,0.0,STANDARD,9,9,0,306.281494140625,306.281494140625,42
2018-01-01,17,R_A6,1.0,1709.0634765625,0.0,STANDARD,10,10,0,306.1219787597656,306.1219787597656,42
2018-01-01,17,R_A6,1.0,1710.98291015625,0.0,STANDARD,11,11,0,306.3040466308594,306.3040466308594,42
2018-01-01,17,R_A6,1.0,1713.2784423828125,0.0,STANDARD,12,12,0,306.5215759277344,306.5215759277344,42
2018-01-01,17,R_A6,1.0,1715.573974609375,0.0,STANDARD,13,13,0,306.7510986328125,306.7510986328125,42
2018-01-01,17,R_A6,1.0,1717.869384765625,0.0,STANDARD,14,14,0,306.9686584472656,306.9686584472656,42
2018-01-01,17,R_A6,1.0,1720.1649169921875,0.0,STANDARD,15,15,0,307.18621826171875,307.18621826171875,42
2018-01-01,17,R_A6,1.0,1722.46044921875,0.0,STANDARD,16,16,0,307.5487976074219,307.5487976074219,42
2018-01-01,17,R_A6,1.0,1724.7559814453125,0.0,STANDARD,17,17,0,307.766357421875,307.766357421875,42
2018-01-01,17,R_A6,1.0,1726.3203125,0.0,STANDARD,18,18,0,307.91461181640625,307.91461181640625,42
2018-01-01,17,R_A6,1.0,1727.597412109375,0.0,STANDARD,27,19,0,307.8785400390625,307.8785400390625,42
2018-01-01,17,R_A6,1.0,1729.318359375,0.0,STANDARD,28,20,0,308.0416564941406,308.0416564941406,42
2018-01-01,17,R_A6,1.0,1731.039306640625,0.0,STANDARD,29,21,0,308.51055908203125,308.51055908203125,42
2018-01-01,17,R_A6,1.0,1732.76025390625,0.0,STANDARD,30,22,0,308.6736755371094,308.6736755371094,42
2018-01-01,17,R_A6,1.0,1734.481201171875,0.0,STANDARD,31,23,0,308.531005859375,308.531005859375,42
2018-03-01,22,R_A2,0.06174309179186821,1642.8701171875,0.0,STANDARD,1,1,0,297.94342041015625,297.94342041015625,30
2018-03-01,22,R_A2,0.06437534838914871,1644.7569580078125,0.0,STANDARD,2,2,0,298.06988525390625,298.06988525390625,30
2018-03-01,22,R_A2,0.0688335970044136,1646.643798828125,0.0,STANDARD,3,3,0,298.1963806152344,298.1963806152344,30
2018-03-01,22,R_A2,0.07432175427675247,1648.5306396484375,0.0,STANDARD,4,4,0,298.3228759765625,298.3228759765625,30
2018-03-01,22,R_A2,0.07878768444061279,1650.41748046875,0.0,STANDARD,5,5,0,298.4493713378906,298.4493713378906,30
2018-03-01,22,R_A2,0.3298429250717163,1652.3043212890625,0.0,STANDARD,6,6,0,298.5992126464844,298.5992126464844,30
2018-03-01,22,R_A2,0.9359931945800781,1654.1912841796875,0.0,STANDARD,7,7,0,298.734130859375,298.734130859375,30
2018-03-01,22,R_A2,0.9290025234222412,1656.078125,0.0,STANDARD,8,8,0,298.8665466308594,298.8665466308594,30
2018-03-01,22,R_A2,0.9493547677993774,1657.96484375,0.0,STANDARD,9,9,0,299.19451904296875,299.19451904296875,30
2018-03-01,22,R_A2,0.965599775314331,1659.851806640625,0.0,STANDARD,10,10,0,299.5309753417969,299.5309753417969,30
2018-03-01,22,R_A2,0.0989612266421318,1661.7528076171875,0.0,STANDARD,11,11,0,300.4610595703125,300.4610595703125,30
2018-03-01,22,R_A2,0.11469395458698273,1663.66796875,0.0,STANDARD,12,12,0,300.60516357421875,300.60516357421875,30
2018-03-01,22,R_A2,0.5719811320304871,1665.583251953125,0.0,STANDARD,13,13,0,300.86468505859375,300.86468505859375,30
2018-03-01,22,R_A2,0.6636051535606384,1667.4984130859375,0.0,STANDARD,14,14,0,300.99285888671875,300.99285888671875,30
2018-03-01,22,R_A2,0.7997926473617554,1669.41357421875,0.0,STANDARD,15,15,0,301.1187744140625,301.1187744140625,30
2018-03-01,22,R_A2,0.9999999403953552,1671.328857421875,-6.044549749617545e-09,STANDARD,16,16,0,301.2454833984375,301.2454833984375,30
2018-03-01,22,R_A2,0.9999999403953552,1673.2440185546875,-3.1423057489377015e-09,STANDARD,17,17,0,301.5621643066406,301.5621643066406,30
2018-03-01,22,R_A2,0.9978925585746765,1668.561279296875,0.0,STANDARD,17,18,0,300.864013671875,300.864013671875,29
2018-03-01,22,R_A2,0.9958305954933167,1670.585693359375,0.0,STANDARD,18,19,0,301.00079345703125,301.00079345703125,29
2018-03-01,22,R_A2,1.0,1671.97998046875,1.6812006231603505e-09,STANDARD,19,20,0,301.0943908691406,301.0943908691406,29
2018-03-01,22,R_A2,0.9999684691429138,1673.452880859375,0.0,STANDARD,27,21,0,301.4961242675781,301.4961242675781,29
2018-03-01,22,R_A2,1.0,1675.302734375,-5.298423375391104e-13,STANDARD,28,22,0,303.1136169433594,303.1136169433594,29
2018-03-01,22,R_A2,1.0,1677.152587890625,-2.319061555202534e-13,STANDARD,29,23,0,303.1602478027344,303.1602478027344,29
2018-03-01,22,R_A2,1.0,1679.00244140625,-3.0467818480824083e-13,STANDARD,30,24,0,302.9246826171875,302.9246826171875,29
2018-03-01,22,R_A2,1.0,1680.852294921875,-5.936243250431739e-13,STANDARD,31,25,0,302.13897705078125,302.13897705078125,29
2018-04-28,31,R_A5,1.0,1684.33251953125,-3.9021950682662995e-14,STANDARD,1,1,0,270.9242248535156,270.9242248535156,20
2018-04-28,31,R_A5,1.0,1686.5126953125,-3.2461998990566607e-14,STANDARD,2,2,0,270.8251647949219,270.8251647949219,20
2018-04-28,31,R_A5,1.0,1688.6929931640625,-7.186214514079414e-13,STANDARD,3,3,0,271.03228759765625,271.03228759765625,20
2018-04-28,31,R_A5,1.0,1690.8731689453125,-9.238741499259517e-13,STANDARD,4,4,0,271.23883056640625,271.23883056640625,20
2018-04-28,31,R_A5,1.0,1693.053466796875,-1.7283705933471283e-13,STANDARD,5,5,0,271.44482421875,271.44482421875,20
2018-04-28,31,R_A5,1.0,1695.233642578125,-1.7694876054859254e-13,STANDARD,6,6,0,271.6510009765625,271.6510009765625,20
2018-04-28,31,R_A5,1.0,1697.413818359375,-8.541772297072578e-14,STANDARD,7,7,0,272.1788330078125,272.1788330078125,20
2018-04-28,31,R_A5,1.0,1699.593994140625,-5.890380278808158e-14,STANDARD,8,8,0,272.85272216796875,272.85272216796875,20
2018-04-28,31,R_A5,1.0,1701.774169921875,-7.334062177011269e-12,STANDARD,9,9,0,272.89080810546875,272.89080810546875,20
2018-04-28,31,R_A5,1.0,1706.07568359375,-1.617710132517658e-10,STANDARD,11,10,0,275.7850341796875,275.7850341796875,20
2018-04-28,31,R_A5,1.0,1700.6552734375,-1.3746119520430256e-10,STANDARD,11,11,0,274.3392333984375,274.3392333984375,21
2018-04-28,31,R_A5,1.0,1702.7694091796875,-1.416579353819003e-10,STANDARD,12,12,0,274.6371154785156,274.6371154785156,21
2018-04-28,31,R_A5,1.0,1704.8834228515625,-1.2648544538140793e-11,STANDARD,13,13,0,274.8503723144531,274.8503723144531,21
2018-04-28,31,R_A5,1.0,1706.9974365234375,-1.779488709163779e-11,STANDARD,14,14,0,275.05169677734375,275.05169677734375,21
2018-04-28,31,R_A5,1.0,1709.1114501953125,-6.257854911345673e-12,STANDARD,15,15,0,275.2525939941406,275.2525939941406,21
2018-04-28,31,R_A5,1.0,1711.2254638671875,-9.483033932763951e-13,STANDARD,16,16,0,275.602783203125,275.602783203125,21
2018-04-28,31,R_A5,1.0,1713.3394775390625,-7.716660969069034e-13,STANDARD,17,17,0,275.80828857421875,275.80828857421875,21
2018-04-28,31,R_A5,1.0,1715.045654296875,-3.216634586727246e-13,STANDARD,18,18,0,275.9703674316406,275.9703674316406,21
2018-04-28,31,R_A5,1.0,1716.924072265625,-2.6108710679539904e-11,STANDARD,27,19,0,276.516357421875,276.516357421875,21
2018-04-28,31,R_A5,1.0,1719.3040771484375,-1.760428781916179e-11,STANDARD,28,20,0,276.76959228515625,276.76959228515625,21
2018-04-28,31,R_A5,1.0,1721.6842041015625,-1.717301191120062e-18,STANDARD,29,21,0,287.3309631347656,287.3309631347656,21
2018-04-28,31,R_A5,1.0,1724.0643310546875,-8.82382510731754e-19,STANDARD,30,22,0,281.7891540527344,281.7891540527344,21
2018-04-28,31,R_A5,1.0,1726.4444580078125,-4.352747571772991e-21,STANDARD,31,23,0,298.97979736328125,298.97979736328125,21
2018-07-03,28,R_A3,0.27163025736808777,1609.0494384765625,0.0,STANDARD,1,1,0,280.232177734375,280.232177734375,41
2018-07-03,28,R_A3,0.13637268543243408,1611.1337890625,0.0,STANDARD,2,2,0,280.37109375,280.37109375,41
2018-07-03,28,R_A3,0.11873263120651245,1613.2181396484375,0.0,STANDARD,3,3,0,280.5101623535156,280.5101623535156,41
2018-07-03,28,R_A3,0.160289004445076,1615.302490234375,0.0,STANDARD,4,4,0,280.6494445800781,280.6494445800781,41
2018-07-03,29,R_A3,0.270000696182251,1607.40673828125,0.0,STANDARD,4,5,0,280.1290283203125,280.1290283203125,41
2018-07-03,29,R_A3,0.8175041675567627,1609.4744873046875,0.0,STANDARD,5,6,0,280.39605712890625,280.39605712890625,41
2018-07-03,29,R_A3,0.23877422511577606,1611.542236328125,0.0,STANDARD,6,7,0,280.49066162109375,280.49066162109375,41
2018-07-03,29,R_A3,0.20586387813091278,1613.60986328125,0.0,STANDARD,7,8,0,280.6282043457031,280.6282043457031,41
2018-07-03,29,R_A3,0.20759741961956024,1615.677734375,0.0,STANDARD,8,9,0,280.7656555175781,280.7656555175781,41
2018-07-03,29,R_A3,0.6656994223594666,1617.7454833984375,0.0,STANDARD,9,10,0,280.89349365234375,280.89349365234375,41
2018-07-03,29,R_A3,0.8142169117927551,1619.813232421875,0.0,STANDARD,10,11,0,281.80682373046875,281.80682373046875,41
2018-07-03,29,R_A3,0.05181659758090973,1621.9798583984375,0.0,STANDARD,11,12,0,285.8326110839844,285.8326110839844,41
2018-07-03,29,R_A3,0.0586736798286438,1624.245361328125,0.0,STANDARD,12,13,0,285.98394775390625,285.98394775390625,41
2018-07-03,29,R_A3,0.3852057158946991,1626.5108642578125,0.0,STANDARD,13,14,0,286.1340637207031,286.1340637207031,41
2018-07-03,29,R_A3,0.15681594610214233,1628.7763671875,0.0,STANDARD,14,15,0,286.2820739746094,286.2820739746094,41
2018-07-03,29,R_A3,0.4958976209163666,1631.0418701171875,0.0,STANDARD,15,16,0,286.42340087890625,286.42340087890625,41
2018-07-03,29,R_A3,0.7900946736335754,1632.9080810546875,0.0,STANDARD,16,17,0,286.5138244628906,286.5138244628906,41
2018-07-03,29,R_A3,0.20635518431663513,1635.3834228515625,0.0,STANDARD,27,18,0,285.7603454589844,285.7603454589844,41
2018-07-03,29,R_A3,0.052838705480098724,1638.86767578125,0.0,STANDARD,28,19,0,285.9598083496094,285.9598083496094,41
2018-07-03,29,R_A3,0.056493181735277176,1642.351806640625,0.0,STANDARD,29,20,0,286.1928405761719,286.1928405761719,41
2018-07-03,29,R_A3,0.9999999403953552,1645.8360595703125,-3.7119343154756734e-09,STANDARD,30,21,0,289.1890563964844,289.1890563964844,41
2018-07-03,29,R_A3,0.07279748469591141,1649.3203125,0.0,STANDARD,31,22,0,286.8161315917969,286.8161315917969,41
2018-09-12,30,R_A4,0.05394631624221802,1632.9302978515625,0.0,STANDARD,1,1,0,277.9705505371094,277.9705505371094,52
2018-09-12,31,R_A4,0.05211940407752991,1627.8616943359375,0.0,STANDARD,1,2,0,277.7842102050781,277.7842102050781,52
2018-09-12,31,R_A4,0.05407082661986351,1629.8646240234375,0.0,STANDARD,2,3,0,277.917724609375,277.917724609375,52
2018-09-12,31,R_A4,0.058764535933732986,1631.8675537109375,0.0,STANDARD,3,4,0,278.0513000488281,278.0513000488281,52
2018-09-12,32,R_A4,0.05704840272665024,1630.064453125,0.0,STANDARD,3,5,0,278.0835876464844,278.0835876464844,52
2018-09-12,32,R_A4,0.059761397540569305,1631.8643798828125,0.0,STANDARD,4,6,0,278.2035217285156,278.2035217285156,52
2018-09-12,32,R_A4,0.14952997863292694,1637.442138671875,0.0,STANDARD,4,7,0,278.4378356933594,278.4378356933594,51
2018-09-12,32,R_A4,0.062158819288015366,1635.7296142578125,0.0,STANDARD,3,8,0,278.32391357421875,278.32391357421875,51
2018-09-12,33,R_A4,0.06333369016647339,1636.4737548828125,0.0,STANDARD,3,9,0,278.560546875,278.560546875,51
2018-09-12,33,R_A4,0.06314170360565186,1634.7587890625,0.0,STANDARD,2,10,0,278.4463195800781,278.4463195800781,51
2018-09-12,33,R_A4,0.0678926482796669,1643.765380859375,0.0,STANDARD,3,11,0,278.8934326171875,278.8934326171875,50
2018-09-12,34,R_A4,0.08437026292085648,1640.7403564453125,0.0,STANDARD,3,12,0,278.87481689453125,278.87481689453125,50
2018-09-12,35,R_A4,0.10304024815559387,1641.24658203125,0.0,STANDARD,3,13,0,279.0740661621094,279.0740661621094,50
2018-09-12,35,R_A4,0.24557334184646606,1639.4913330078125,0.0,STANDARD,2,14,0,278.95758056640625,278.95758056640625,50
2018-09-12,35,R_A4,0.25857341289520264,1644.926513671875,0.0,STANDARD,2,15,0,279.1924133300781,279.1924133300781,49
2018-09-12,35,R_A4,0.25103759765625,1643.130615234375,0.0,STANDARD,1,16,0,279.0732421875,279.0732421875,49
2018-09-12,36,R_A4,0.2553437352180481,1643.19873046875,0.0,STANDARD,30,17,0,280.76971435546875,280.76971435546875,49
2018-09-12,36,R_A4,0.08945561945438385,1640.962890625,0.0,STANDARD,30,18,0,280.37078857421875,280.37078857421875,48
2018-09-12,37,R_A4,0.8414408564567566,1646.4229736328125,0.0,STANDARD,30,19,0,281.73565673828125,281.73565673828125,48
2018-09-12,38,R_A4,0.7468671798706055,1652.9017333984375,0.0,STANDARD,30,20,0,281.8814697265625,281.8814697265625,48
2018-09-12,38,R_A4,0.7488653063774109,1659.367919921875,0.0,STANDARD,30,21,0,282.1368713378906,282.1368713378906,47
2018-11-07,17,R_A6,1.0,1695.1710205078125,-3.295245868576032e-20,STANDARD,1,1,0,275.6141357421875,275.6141357421875,42
2018-11-07,17,R_A6,1.0,1696.714599609375,-3.468532128970222e-20,STANDARD,2,2,0,275.7576599121094,275.7576599121094,42
2018-11-07,17,R_A6,1.0,1698.2581787109375,-2.2651304514059557e-19,STANDARD,3,3,0,275.94659423828125,275.94659423828125,42
2018-11-07,17,R_A6,1.0,1699.8017578125,-2.2904241805094068e-20,STANDARD,4,4,0,276.2311096191406,276.2311096191406,42
2018-11-07,17,R_A6,1.0,1701.3453369140625,-2.7029713021735662e-20,STANDARD,5,5,0,276.5120849609375,276.5120849609375,42
2018-11-07,17,R_A6,1.0,1702.8890380859375,-7.719044749143247e-19,STANDARD,6,6,0,276.7279357910156,276.7279357910156,42
2018-11-07,17,R_A6,1.0,1704.4326171875,-1.334331766951766e-18,STANDARD,7,7,0,276.5982971191406,276.5982971191406,42
2018-11-07,17,R_A6,1.0,1705.9761962890625,-9.24182945613779e-19,STANDARD,8,8,0,276.7596130371094,276.7596130371094,42
2018-11-07,17,R_A6,1.0,1707.519775390625,-1.0076214682579184e-19,STANDARD,9,9,0,277.2611083984375,277.2611083984375,42
