SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9803109,4.1634181,1,SWOF,,,,
0.0405601,3.46e-05,0.9571819,2.2334317,1,SWOF,,,,
0.0605601,0.0002927,0.9055412,0.9246556,1,SWOF,,,,
0.0805601,0.0008351,0.8489823,0.4935447,1,SWOF,,,,
0.1005601,0.0017073,0.7889733,0.3030079,1,SWOF,,,,
0.1205601,0.0029574,0.7267202,0.2033024,1,SWOF,,,,
0.1405601,0.0046363,0.6633719,0.1450421,1,SWOF,,,,
0.1605601,0.0067986,0.6000546,0.10824,1,SWOF,,,,
0.1805601,0.0095025,0.5378478,0.0836031,1,SWOF,,,,
0.2005601,0.0128108,0.4777387,0.0663518,1,SWOF,,,,
0.2205601,0.0167909,0.4205766,0.0538308,1,SWOF,,,,
0.2405601,0.0215153,0.367038,0.0444732,1,SWOF,,,,
0.2605601,0.0270617,0.3176084,0.0373072,1,SWOF,,,,
0.2805601,0.0335137,0.2725818,0.0317054,1,SWOF,,,,
0.3005601,0.0409604,0.2320753,0.0272484,1,SWOF,,,,
0.3205601,0.0494971,0.1960537,0.0236477,1,SWOF,,,,
0.3405601,0.0592247,0.1643605,0.0206997,1,SWOF,,,,
0.3605601,0.0702503,0.1367496,0.0182574,1,SWOF,,,,
0.3805601,0.082686,0.1129151,0.0162129,1,SWOF,,,,
0.4005601,0.0966492,0.0925172,0.0144851,1,SWOF,,,,
0.4205601,0.1122641,0.0752069,0.0130127,1,SWOF,,,,
0.4405601,0.1296617,0.0606322,0.0117484,1,SWOF,,,,
0.4605601,0.1489571,0.0484532,0.0106552,1,SWOF,,,,
0.4805601,0.1702743,0.0383558,0.0097039,1,SWOF,,,,
0.5005601,0.193734,0.0300515,0.0088713,1,SWOF,,,,
0.5205601,0.2194493,0.0232798,0.0081387,1,SWOF,,,,
0.5405601,0.2475223,0.0178078,0.0074909,1,SWOF,,,,
0.5605601,0.2780377,0.0134299,0.0069155,1,SWOF,,,,
0.5805601,0.3110571,0.0099659,0.0064022,1,SWOF,,,,
0.6005601,0.346611,0.0072593,0.0059425,1,SWOF,,,,
0.6205601,0.3846898,0.0051746,0.0055293,1,SWOF,,,,
0.6405601,0.4252335,0.0035958,0.0051565,1,SWOF,,,,
0.6605601,0.4681199,0.0024238,0.0048193,1,SWOF,,,,
0.6805601,0.5131524,0.0015744,0.0045132,1,SWOF,,,,
0.7005601,0.5600455,0.0009768,0.0042346,1,SWOF,,,,
0.7205601,0.6084101,0.0005717,0.0039803,1,SWOF,,,,
0.7405601,0.6577362,0.0003101,0.0037476,1,SWOF,,,,
0.7605601,0.7073724,0.0001516,0.0035343,1,SWOF,,,,
0.7805601,0.7564942,6.39e-05,0.0033381,1,SWOF,,,,
0.8005601,0.804045,2.15e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8485513,5e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8875928,6e-07,0.0028362,1,SWOF,,,,
0.8571032,0.9127857,0.0,0.0027176,1,SWOF,,,,
0.8605601,0.9148956,0.0,0.0026932,1,SWOF,,,,
0.8805601,0.9271022,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9393088,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9515154,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.963722,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9759286,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9881352,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.7315934,0.0
,,,,1,SGOF,0.07,0.016018,0.6501725,0.0
,,,,1,SGOF,0.09,0.0324733,0.5751159,0.0
,,,,1,SGOF,0.11,0.0493818,0.5059238,0.0
,,,,1,SGOF,0.13,0.0667571,0.4424449,0.0
,,,,1,SGOF,0.15,0.0846116,0.3846081,0.0
,,,,1,SGOF,0.17,0.1029568,0.3323178,0.0
,,,,1,SGOF,0.19,0.1218035,0.2854165,0.0
,,,,1,SGOF,0.21,0.1411615,0.2436786,0.0
,,,,1,SGOF,0.23,0.16104,0.2068181,0.0
,,,,1,SGOF,0.25,0.181447,0.1745034,0.0
,,,,1,SGOF,0.27,0.2023891,0.1463729,0.0
,,,,1,SGOF,0.29,0.2238718,0.1220502,0.0
,,,,1,SGOF,0.31,0.2458985,0.1011573,0.0
,,,,1,SGOF,0.33,0.2684709,0.0833245,0.0
,,,,1,SGOF,0.35,0.291588,0.0681986,0.0
,,,,1,SGOF,0.37,0.315246,0.0554483,0.0
,,,,1,SGOF,0.39,0.3394381,0.0447674,0.0
,,,,1,SGOF,0.41,0.3641532,0.0358767,0.0
,,,,1,SGOF,0.43,0.3893763,0.0285246,0.0
,,,,1,SGOF,0.45,0.4150872,0.0224861,0.0
,,,,1,SGOF,0.47,0.4412601,0.0175624,0.0
,,,,1,SGOF,0.49,0.4678632,0.0135784,0.0
,,,,1,SGOF,0.51,0.4948577,0.0103818,0.0
,,,,1,SGOF,0.53,0.5221975,0.0078402,0.0
,,,,1,SGOF,0.55,0.5498287,0.0058396,0.0
,,,,1,SGOF,0.57,0.5776884,0.0042826,0.0
,,,,1,SGOF,0.59,0.6057052,0.003086,0.0
,,,,1,SGOF,0.61,0.6337982,0.0021796,0.0
,,,,1,SGOF,0.63,0.6618768,0.0015041,0.0
