DEPTH,WELL,CONBPRES,CONJPOS,DATE,WELLMODEL,CONIDX,SWAT,DRAWDOWN,CONIPOS,CONKPOS,PRESSURE,SGAS
1639.51708984375,R_A3,300.5509033203125,41,2018-01-01,STANDARD,21,0.052410684525966644,0,29,29,300.5509033203125,0.0
1643.2647705078125,R_A3,300.8022155761719,41,2018-01-01,STANDARD,22,1.0,0,29,30,300.8022155761719,0.0
1647.0125732421875,R_A3,301.05352783203125,41,2018-01-01,STANDARD,23,0.09516549110412598,0,29,31,301.05352783203125,0.0
1633.043701171875,R_A4,300.11688232421875,52,2018-01-01,STANDARD,1,0.05505680292844772,0,30,1,300.11688232421875,0.0
1629.0323486328125,R_A4,299.84796142578125,52,2018-01-01,STANDARD,2,0.050977084785699844,0,31,1,299.84796142578125,0.0
1630.98876953125,R_A4,299.9791259765625,52,2018-01-01,STANDARD,3,0.05300990864634514,0,31,2,299.9791259765625,0.0
1632.9451904296875,R_A4,300.11029052734375,52,2018-01-01,STANDARD,4,0.0569460429251194,0,31,3,300.11029052734375,0.0
1630.512939453125,R_A4,299.9472351074219,52,2018-01-01,STANDARD,5,0.053430959582328796,0,32,3,299.9472351074219,0.0
1632.32958984375,R_A4,300.06903076171875,52,2018-01-01,STANDARD,6,0.05755574256181717,0,32,4,300.06903076171875,0.0
1635.6044921875,R_A4,300.28857421875,51,2018-01-01,STANDARD,7,0.059041183441877365,0,32,4,300.28857421875,0.0
1636.1953125,R_A4,300.32818603515625,51,2018-01-01,STANDARD,8,0.06017328053712845,0,33,4,300.32818603515625,0.0
1638.0068359375,R_A4,300.44964599609375,51,2018-01-01,STANDARD,9,0.06040889769792557,0,33,5,300.44964599609375,0.0
1639.585205078125,R_A4,300.55548095703125,50,2018-01-01,STANDARD,10,0.06161217764019966,0,33,5,300.55548095703125,0.0
1639.8004150390625,R_A4,300.5699157714844,50,2018-01-01,STANDARD,11,0.06208781525492668,0,34,5,300.5699157714844,0.0
1637.945068359375,R_A4,300.44549560546875,50,2018-01-01,STANDARD,12,0.1407887190580368,0,34,4,300.44549560546875,0.0
1642.78515625,R_A4,300.7700500488281,50,2018-01-01,STANDARD,13,0.14827960729599,0,35,4,300.7700500488281,0.0
1641.0455322265625,R_A4,300.6534118652344,50,2018-01-01,STANDARD,14,0.3302800953388214,0,35,3,300.6534118652344,0.0
1642.116943359375,R_A4,300.7252502441406,49,2018-01-01,STANDARD,15,0.28029629588127136,0,35,3,300.7252502441406,0.0
1640.399169921875,R_A4,300.6100769042969,49,2018-01-01,STANDARD,16,0.2336849719285965,0,35,2,300.6100769042969,0.0
1646.380615234375,R_A4,301.0111389160156,49,2018-01-01,STANDARD,17,0.06272470951080322,0,36,30,301.0111389160156,0.0
1640.2188720703125,R_A4,300.59796142578125,49,2018-01-01,STANDARD,18,0.11304610967636108,0,36,29,300.59796142578125,0.0
1635.09130859375,R_A4,300.2541809082031,48,2018-01-01,STANDARD,19,0.09097802639007568,0,36,29,300.2541809082031,0.0
1649.2073974609375,R_A4,301.2007141113281,48,2018-01-01,STANDARD,20,0.6481541991233826,0,37,29,301.2007141113281,0.0
1643.1954345703125,R_A4,300.79754638671875,48,2018-01-01,STANDARD,21,1.0,0,37,28,300.79754638671875,0.0
1653.763916015625,R_A4,301.50628662109375,48,2018-01-01,STANDARD,22,1.0,0,38,28,301.50628662109375,0.0
1651.6533203125,R_A4,301.36474609375,47,2018-01-01,STANDARD,23,0.6481541991233826,0,38,28,301.36474609375,0.0
1683.9288330078125,R_A5,303.74005126953125,20,2018-01-01,STANDARD,1,1.0,0,31,1,303.74005126953125,0.0
1685.8970947265625,R_A5,303.92657470703125,20,2018-01-01,STANDARD,2,1.0,0,31,2,303.92657470703125,0.0
1687.8653564453125,R_A5,304.11309814453125,20,2018-01-01,STANDARD,3,1.0,0,31,3,304.11309814453125,0.0
1689.83349609375,R_A5,304.29962158203125,20,2018-01-01,STANDARD,4,1.0,0,31,4,304.29962158203125,0.0
1691.8017578125,R_A5,304.48614501953125,20,2018-01-01,STANDARD,5,1.0,0,31,5,304.48614501953125,0.0
1693.77001953125,R_A5,304.6726379394531,20,2018-01-01,STANDARD,6,1.0,0,31,6,304.6726379394531,0.0
1695.7381591796875,R_A5,305.1649475097656,20,2018-01-01,STANDARD,7,1.0,0,31,7,305.1649475097656,0.0
1697.7064208984375,R_A5,305.3514709472656,20,2018-01-01,STANDARD,8,1.0,0,31,8,305.3514709472656,0.0
1701.7884521484375,R_A5,305.43267822265625,21,2018-01-01,STANDARD,9,1.0,0,31,11,305.43267822265625,0.0
1703.739990234375,R_A5,305.61761474609375,21,2018-01-01,STANDARD,10,1.0,0,31,12,305.61761474609375,0.0
1705.69140625,R_A5,305.81451416015625,21,2018-01-01,STANDARD,11,1.0,0,31,13,305.81451416015625,0.0
1707.642822265625,R_A5,305.99945068359375,21,2018-01-01,STANDARD,12,1.0,0,31,14,305.99945068359375,0.0
1709.5943603515625,R_A5,306.18438720703125,21,2018-01-01,STANDARD,13,1.0,0,31,15,306.18438720703125,0.0
1711.5457763671875,R_A5,306.51434326171875,21,2018-01-01,STANDARD,14,1.0,0,31,16,306.51434326171875,0.0
1713.4761962890625,R_A5,306.6972961425781,21,2018-01-01,STANDARD,15,1.0,0,31,17,306.6972961425781,0.0
1715.154296875,R_A5,306.8563537597656,21,2018-01-01,STANDARD,16,1.0,0,31,18,306.8563537597656,0.0
1716.1939697265625,R_A5,306.9548645019531,21,2018-01-01,STANDARD,17,1.0,0,31,19,306.9548645019531,0.0
1717.66162109375,R_A5,306.9368591308594,21,2018-01-01,STANDARD,18,1.0,0,31,27,306.9368591308594,0.0
1719.964599609375,R_A5,307.1551513671875,21,2018-01-01,STANDARD,19,1.0,0,31,28,307.1551513671875,0.0
1722.267578125,R_A5,307.67919921875,21,2018-01-01,STANDARD,20,1.0,0,31,29,307.67919921875,0.0
1724.570556640625,R_A5,307.8974609375,21,2018-01-01,STANDARD,21,1.0,0,31,30,307.8974609375,0.0
1726.87353515625,R_A5,308.11572265625,21,2018-01-01,STANDARD,22,1.0,0,31,31,308.11572265625,0.0
1696.0367431640625,R_A6,304.887451171875,42,2018-01-01,STANDARD,1,1.0,0,17,1,304.887451171875,0.0
1697.5989990234375,R_A6,305.34130859375,42,2018-01-01,STANDARD,2,1.0,0,17,2,305.34130859375,0.0
1699.161376953125,R_A6,305.4893493652344,42,2018-01-01,STANDARD,3,1.0,0,17,3,305.4893493652344,0.0
1700.7236328125,R_A6,305.6374206542969,42,2018-01-01,STANDARD,4,1.0,0,17,4,305.6374206542969,0.0
1702.285888671875,R_A6,305.78546142578125,42,2018-01-01,STANDARD,5,1.0,0,17,5,305.78546142578125,0.0
1703.84814453125,R_A6,305.63446044921875,42,2018-01-01,STANDARD,6,1.0,0,17,6,305.63446044921875,0.0
1705.410400390625,R_A6,305.78253173828125,42,2018-01-01,STANDARD,7,1.0,0,17,7,305.78253173828125,0.0
1706.97265625,R_A6,305.9305725097656,42,2018-01-01,STANDARD,8,1.0,0,17,8,305.9305725097656,0.0
1708.534912109375,R_A6,306.377685546875,42,2018-01-01,STANDARD,9,1.0,0,17,9,306.377685546875,0.0
1710.09716796875,R_A6,306.219970703125,42,2018-01-01,STANDARD,10,1.0,0,17,10,306.219970703125,0.0
1711.9971923828125,R_A6,306.400146484375,42,2018-01-01,STANDARD,11,1.0,0,17,11,306.400146484375,0.0
1714.2349853515625,R_A6,306.61224365234375,42,2018-01-01,STANDARD,12,1.0,0,17,12,306.61224365234375,0.0
1716.4727783203125,R_A6,306.8362731933594,42,2018-01-01,STANDARD,13,1.0,0,17,13,306.8362731933594,0.0
1718.7105712890625,R_A6,307.0483703613281,42,2018-01-01,STANDARD,14,1.0,0,17,14,307.0483703613281,0.0
1720.9483642578125,R_A6,307.2604675292969,42,2018-01-01,STANDARD,15,1.0,0,17,15,307.2604675292969,0.0
1723.1861572265625,R_A6,307.6175537109375,42,2018-01-01,STANDARD,16,1.0,0,17,16,307.6175537109375,0.0
1725.4239501953125,R_A6,307.82965087890625,42,2018-01-01,STANDARD,17,1.0,0,17,17,307.82965087890625,0.0
1727.2852783203125,R_A6,308.0060729980469,42,2018-01-01,STANDARD,18,1.0,0,17,18,308.0060729980469,0.0
1728.899169921875,R_A6,308.0019226074219,42,2018-01-01,STANDARD,19,1.0,0,17,27,308.0019226074219,0.0
1730.642333984375,R_A6,308.4729309082031,42,2018-01-01,STANDARD,20,1.0,0,17,28,308.4729309082031,0.0
1732.385498046875,R_A6,308.6381530761719,42,2018-01-01,STANDARD,21,1.0,0,17,29,308.6381530761719,0.0
1734.1285400390625,R_A6,308.8033752441406,42,2018-01-01,STANDARD,22,1.0,0,17,30,308.8033752441406,0.0
1735.8717041015625,R_A6,308.66278076171875,42,2018-01-01,STANDARD,23,1.0,0,17,31,308.66278076171875,0.0
1640.0877685546875,R_A2,299.6416320800781,30,2018-03-01,STANDARD,1,0.055944766849279404,0,22,1,299.6416320800781,0.0
1641.867431640625,R_A2,299.76092529296875,30,2018-03-01,STANDARD,2,0.05722826346755028,0,22,2,299.76092529296875,0.0
1643.64697265625,R_A2,299.8802185058594,30,2018-03-01,STANDARD,3,0.06120656430721283,0,22,3,299.8802185058594,0.0
1645.4267578125,R_A2,299.9995422363281,30,2018-03-01,STANDARD,4,0.06858598440885544,0,22,4,299.9995422363281,0.0
1647.2064208984375,R_A2,300.11883544921875,30,2018-03-01,STANDARD,5,0.07105917483568192,0,22,5,300.11883544921875,0.0
1648.986083984375,R_A2,300.2407531738281,30,2018-03-01,STANDARD,6,0.3234172761440277,0,22,6,300.2407531738281,0.0
1650.765869140625,R_A2,300.36114501953125,30,2018-03-01,STANDARD,7,0.8946924209594727,0,22,7,300.36114501953125,0.0
1652.5455322265625,R_A2,300.48236083984375,30,2018-03-01,STANDARD,8,0.8787018656730652,0,22,8,300.48236083984375,0.0
1654.3251953125,R_A2,300.6224670410156,30,2018-03-01,STANDARD,9,0.9206306338310242,0,22,9,300.6224670410156,0.0
1656.104736328125,R_A2,300.71453857421875,30,2018-03-01,STANDARD,10,0.9319946765899658,0,22,10,300.71453857421875,0.0
1657.9268798828125,R_A2,300.469482421875,30,2018-03-01,STANDARD,11,0.07665049284696579,0,22,11,300.469482421875,0.0
1659.79150390625,R_A2,300.594482421875,30,2018-03-01,STANDARD,12,0.07589141279459,0,22,12,300.594482421875,0.0
1661.6561279296875,R_A2,300.78662109375,30,2018-03-01,STANDARD,13,0.44611281156539917,0,22,13,300.78662109375,0.0
1663.520751953125,R_A2,300.95465087890625,30,2018-03-01,STANDARD,14,0.4938991963863373,0,22,14,300.95465087890625,0.0
1665.3853759765625,R_A2,301.07940673828125,30,2018-03-01,STANDARD,15,0.6768985986709595,0,22,15,301.07940673828125,0.0
1667.25,R_A2,301.2031555175781,30,2018-03-01,STANDARD,16,0.9587674140930176,0,22,16,301.2031555175781,0.0
1669.1146240234375,R_A2,301.3278503417969,30,2018-03-01,STANDARD,17,0.9531491994857788,0,22,17,301.3278503417969,0.0
1669.9180908203125,R_A2,301.1683349609375,29,2018-03-01,STANDARD,18,0.9542734026908875,0,22,17,301.1683349609375,0.0
1672.01806640625,R_A2,301.3095703125,29,2018-03-01,STANDARD,19,0.9708176255226135,0,22,18,301.3095703125,0.0
1673.2935791015625,R_A2,301.39544677734375,29,2018-03-01,STANDARD,20,0.9996134042739868,0,22,19,301.39544677734375,0.0
1674.4091796875,R_A2,301.7709045410156,29,2018-03-01,STANDARD,21,0.6495369672775269,0,22,27,301.7709045410156,0.0
1676.188232421875,R_A2,302.3004150390625,29,2018-03-01,STANDARD,22,1.0,0,22,28,302.3004150390625,8.244763921062825e-14
1677.9671630859375,R_A2,303.0995788574219,29,2018-03-01,STANDARD,23,1.0,0,22,29,303.0995788574219,1.4817265253305734e-13
1679.74609375,R_A2,303.25909423828125,29,2018-03-01,STANDARD,24,1.0,0,22,30,303.25909423828125,6.160710505111189e-14
1681.5250244140625,R_A2,303.11083984375,29,2018-03-01,STANDARD,25,1.0,0,22,31,303.11083984375,2.062202676417907e-14
1683.9288330078125,R_A5,283.5802917480469,20,2018-04-28,STANDARD,1,1.0,0,31,1,283.5802917480469,-5.755001247485813e-16
1685.8970947265625,R_A5,283.76666259765625,20,2018-04-28,STANDARD,2,1.0,0,31,2,283.76666259765625,-5.420689519303158e-16
1687.8653564453125,R_A5,283.9530029296875,20,2018-04-28,STANDARD,3,1.0,0,31,3,283.9530029296875,-5.783776544890818e-16
1689.83349609375,R_A5,284.1393127441406,20,2018-04-28,STANDARD,4,1.0,0,31,4,284.1393127441406,-5.803897283157252e-16
1691.8017578125,R_A5,284.3256530761719,20,2018-04-28,STANDARD,5,1.0,0,31,5,284.3256530761719,-5.157431679296521e-16
1693.77001953125,R_A5,284.5119934082031,20,2018-04-28,STANDARD,6,1.0,0,31,6,284.5119934082031,-5.103296744846315e-16
1695.7381591796875,R_A5,285.02685546875,20,2018-04-28,STANDARD,7,1.0,0,31,7,285.02685546875,1.2214489061625888e-16
1697.7064208984375,R_A5,285.2392272949219,20,2018-04-28,STANDARD,8,1.0,0,31,8,285.2392272949219,5.11218159106742e-16
1701.7884521484375,R_A5,278.7331848144531,21,2018-04-28,STANDARD,9,1.0,0,31,11,278.7331848144531,-1.2727809257928602e-12
1703.739990234375,R_A5,278.9191589355469,21,2018-04-28,STANDARD,10,1.0,0,31,12,278.9191589355469,-1.5742163432183598e-12
1705.69140625,R_A5,279.1170959472656,21,2018-04-28,STANDARD,11,1.0,0,31,13,279.1170959472656,-1.0827917609843724e-13
1707.642822265625,R_A5,279.3033752441406,21,2018-04-28,STANDARD,12,1.0,0,31,14,279.3033752441406,-1.518579370324985e-13
1709.5943603515625,R_A5,279.4956970214844,21,2018-04-28,STANDARD,13,1.0,0,31,15,279.4956970214844,-2.5596339555278985e-14
1711.5457763671875,R_A5,279.83868408203125,21,2018-04-28,STANDARD,14,1.0,0,31,16,279.83868408203125,-7.498965641158928e-15
1713.4761962890625,R_A5,280.0323791503906,21,2018-04-28,STANDARD,15,1.0,0,31,17,280.0323791503906,-8.066993558884187e-15
1715.154296875,R_A5,280.1965637207031,21,2018-04-28,STANDARD,16,1.0,0,31,18,280.1965637207031,-6.9783669097987e-15
1716.1939697265625,R_A5,280.2976989746094,21,2018-04-28,STANDARD,17,1.0,0,31,19,280.2976989746094,0.0
1717.66162109375,R_A5,282.39385986328125,21,2018-04-28,STANDARD,18,1.0,0,31,27,282.39385986328125,-1.3407310133525634e-14
1719.964599609375,R_A5,282.6298522949219,21,2018-04-28,STANDARD,19,1.0,0,31,28,282.6298522949219,-1.0437072213431708e-14
1722.267578125,R_A5,286.8500671386719,21,2018-04-28,STANDARD,20,1.0,0,31,29,286.8500671386719,4.920358463820417e-22
1724.570556640625,R_A5,284.12884521484375,21,2018-04-28,STANDARD,21,1.0,0,31,30,284.12884521484375,-1.7021897345661575e-16
1726.87353515625,R_A5,293.6937561035156,21,2018-04-28,STANDARD,22,1.0,0,31,31,293.6937561035156,5.43092135858296e-21
1613.421142578125,R_A3,289.649169921875,41,2018-07-03,STANDARD,1,0.2564161419868469,0,28,1,289.649169921875,0.0
1615.5372314453125,R_A3,289.8002624511719,41,2018-07-03,STANDARD,2,0.2014760822057724,0,28,2,289.8002624511719,0.0
1617.6533203125,R_A3,289.9420471191406,41,2018-07-03,STANDARD,3,0.2035231739282608,0,28,3,289.9420471191406,0.0
1619.76953125,R_A3,290.1142578125,41,2018-07-03,STANDARD,4,0.3793647289276123,0,28,4,290.1142578125,0.0
1621.8856201171875,R_A3,290.3322448730469,41,2018-07-03,STANDARD,5,0.8356868028640747,0,28,5,290.3322448730469,0.0
1624.0018310546875,R_A3,290.476806640625,41,2018-07-03,STANDARD,6,0.6490204334259033,0,28,6,290.476806640625,0.0
1607.01025390625,R_A3,289.3243408203125,41,2018-07-03,STANDARD,7,0.6487486958503723,0,29,6,289.3243408203125,0.0
1609.1829833984375,R_A3,289.4740905761719,41,2018-07-03,STANDARD,8,0.19624434411525726,0,29,7,289.4740905761719,0.0
1611.3558349609375,R_A3,289.61944580078125,41,2018-07-03,STANDARD,9,0.19800026714801788,0,29,8,289.61944580078125,0.0
1613.528564453125,R_A3,289.8209533691406,41,2018-07-03,STANDARD,10,0.8001108765602112,0,29,9,289.8209533691406,0.0
1615.701416015625,R_A3,290.7648010253906,41,2018-07-03,STANDARD,11,0.8006472587585449,0,29,10,290.7648010253906,0.0
1617.91845703125,R_A3,290.21612548828125,41,2018-07-03,STANDARD,12,0.049019552767276764,0,29,11,290.21612548828125,0.0
1620.1796875,R_A3,290.3674011230469,41,2018-07-03,STANDARD,13,0.05560186877846718,0,29,12,290.3674011230469,0.0
1622.44091796875,R_A3,290.5193176269531,41,2018-07-03,STANDARD,14,0.36633655428886414,0,29,13,290.5193176269531,0.0
1624.7021484375,R_A3,290.85382080078125,41,2018-07-03,STANDARD,15,0.39218834042549133,0,29,14,290.85382080078125,0.0
1626.96337890625,R_A3,290.9664306640625,41,2018-07-03,STANDARD,16,0.3794228434562683,0,29,15,290.9664306640625,0.0
1628.9595947265625,R_A3,291.0998840332031,41,2018-07-03,STANDARD,17,0.8058863282203674,0,29,16,291.0998840332031,0.0
1629.986328125,R_A3,291.1639709472656,41,2018-07-03,STANDARD,18,0.7774616479873657,0,29,17,291.1639709472656,0.0
1632.021484375,R_A3,285.81976318359375,41,2018-07-03,STANDARD,19,0.6495136022567749,0,29,27,285.81976318359375,0.0
1635.769287109375,R_A3,286.0423583984375,41,2018-07-03,STANDARD,20,0.04624345526099205,0,29,28,286.0423583984375,0.0
1639.51708984375,R_A3,286.2926940917969,41,2018-07-03,STANDARD,21,0.05262935906648636,0,29,29,286.2926940917969,0.0
1643.2647705078125,R_A3,289.27215576171875,41,2018-07-03,STANDARD,22,1.0,0,29,30,289.27215576171875,2.8244615169923867e-14
1647.0125732421875,R_A3,286.7779846191406,41,2018-07-03,STANDARD,23,0.09628787636756897,0,29,31,286.7779846191406,0.0
1633.043701171875,R_A4,275.6057434082031,52,2018-09-12,STANDARD,1,0.055111199617385864,0,30,1,275.6057434082031,0.0
1629.0323486328125,R_A4,275.53619384765625,52,2018-09-12,STANDARD,2,0.05106528848409653,0,31,1,275.53619384765625,0.0
1630.98876953125,R_A4,275.66650390625,52,2018-09-12,STANDARD,3,0.05310182645916939,0,31,2,275.66650390625,0.0
1632.9451904296875,R_A4,275.7967224121094,52,2018-09-12,STANDARD,4,0.05702865496277809,0,31,3,275.7967224121094,0.0
1630.512939453125,R_A4,275.84521484375,52,2018-09-12,STANDARD,5,0.05354790762066841,0,32,3,275.84521484375,0.0
1632.32958984375,R_A4,275.96612548828125,52,2018-09-12,STANDARD,6,0.05765978619456291,0,32,4,275.96612548828125,0.0
1635.6044921875,R_A4,276.0060729980469,51,2018-09-12,STANDARD,7,0.05921511724591255,0,32,4,276.0060729980469,0.0
1636.1953125,R_A4,276.2756042480469,51,2018-09-12,STANDARD,8,0.06044206768274307,0,33,4,276.2756042480469,0.0
1638.0068359375,R_A4,276.3961181640625,51,2018-09-12,STANDARD,9,0.060929879546165466,0,33,5,276.3961181640625,0.0
1639.585205078125,R_A4,276.2138366699219,50,2018-09-12,STANDARD,10,0.06302641332149506,0,33,5,276.2138366699219,0.0
1639.8004150390625,R_A4,276.47088623046875,50,2018-09-12,STANDARD,11,0.0639137402176857,0,34,5,276.47088623046875,0.0
1637.945068359375,R_A4,276.3479309082031,50,2018-09-12,STANDARD,12,0.14168861508369446,0,34,4,276.3479309082031,0.0
1642.78515625,R_A4,276.9672546386719,50,2018-09-12,STANDARD,13,0.14918169379234314,0,35,4,276.9672546386719,0.0
1641.0455322265625,R_A4,276.86456298828125,50,2018-09-12,STANDARD,14,0.3302660584449768,0,35,3,276.86456298828125,0.0
1642.116943359375,R_A4,276.69256591796875,49,2018-09-12,STANDARD,15,0.2804895043373108,0,35,3,276.69256591796875,0.0
1640.399169921875,R_A4,276.58087158203125,49,2018-09-12,STANDARD,16,0.23391614854335785,0,35,2,276.58087158203125,0.0
1646.380615234375,R_A4,281.1543884277344,49,2018-09-12,STANDARD,17,0.07990303635597229,0,36,30,281.1543884277344,0.0
1640.2188720703125,R_A4,280.7364807128906,49,2018-09-12,STANDARD,18,0.13169275224208832,0,36,29,280.7364807128906,0.0
1635.09130859375,R_A4,280.3508605957031,48,2018-09-12,STANDARD,19,0.09591273218393326,0,36,29,280.3508605957031,0.0
1649.2073974609375,R_A4,281.3890686035156,48,2018-09-12,STANDARD,20,0.6859389543533325,0,37,29,281.3890686035156,0.0
1643.1954345703125,R_A4,288.23724365234375,48,2018-09-12,STANDARD,21,1.0,0,37,28,288.23724365234375,3.3785255883623903e-15
1653.763916015625,R_A4,289.34954833984375,48,2018-09-12,STANDARD,22,0.9999998211860657,0,38,28,289.34954833984375,-1.1234629226919424e-08
1651.6533203125,R_A4,281.60260009765625,47,2018-09-12,STANDARD,23,0.6524007320404053,0,38,28,281.60260009765625,0.0
1696.0367431640625,R_A6,275.18255615234375,42,2018-11-07,STANDARD,1,1.0,0,17,1,275.18255615234375,8.701284917012709e-17
1697.5989990234375,R_A6,275.66241455078125,42,2018-11-07,STANDARD,2,1.0,0,17,2,275.66241455078125,3.793158191014377e-19
1699.161376953125,R_A6,275.84320068359375,42,2018-11-07,STANDARD,3,1.0,0,17,3,275.84320068359375,2.5230131580548885e-18
1700.7236328125,R_A6,276.008056640625,42,2018-11-07,STANDARD,4,1.0,0,17,4,276.008056640625,-2.3446558539907452e-18
1702.285888671875,R_A6,276.1695251464844,42,2018-11-07,STANDARD,5,1.0,0,17,5,276.1695251464844,-6.854370934555335e-18
1703.84814453125,R_A6,276.0232238769531,42,2018-11-07,STANDARD,6,1.0,0,17,6,276.0232238769531,-5.445535642624086e-16
