SATNUM,CURVETYPE,sw,swn,son,swnpc,swint,krw,krow,pc,sg,sl,sgn,krg,krog
1,interpolated,0.3,0.0,1.0,0.0,3000.0,0.0,1.0,3.94844883466913,,,,,
1,interpolated,0.31,0.0142857142857143,0.9857142857142857,0.0142857142857143,3100.0,0.00019819338064769437,0.962250537106929,3.0036867970878722,,,,,
1,interpolated,0.32,0.0285714285714286,0.9714285714285714,0.0285714285714286,3200.0,0.0008455180390404125,0.9026382876672094,2.383605951570334,,,,,
1,interpolated,0.33,0.0428571428571429,0.9571428571428571,0.0428571428571429,3300.0,0.0019940278090060846,0.833978079588092,1.9509518034675082,,,,,
1,interpolated,0.34,0.0571428571428572,0.9428571428571428,0.0571428571428572,3400.0,0.003688609563916838,0.7621143539428137,1.6349999999999993,,,,,
1,interpolated,0.35000000000000003,0.0714285714285715,0.9285714285714285,0.0714285714285715,3500.0,0.005972173355448345,0.6907301618766856,1.3959874730813309,,,,,
1,interpolated,0.36000000000000004,0.0857142857142858,0.9142857142857143,0.0857142857142858,3600.0,0.008886772840845592,0.6221488054179054,1.2100198460350333,,,,,
1,interpolated,0.37000000000000005,0.10000000000000009,0.8999999999999999,0.10000000000000009,3700.0,0.012473923406884335,0.5577374358518984,1.0619636513906672,,,,,
1,interpolated,0.38000000000000006,0.1142857142857144,0.8857142857142856,0.1142857142857144,3800.0,0.016774615647590262,0.49819413010620495,0.9418169293216432,,,,,
1,interpolated,0.39000000000000007,0.1285714285714287,0.8714285714285713,0.1285714285714287,3900.0,0.021829172424035138,0.4437659606137718,0.8427319660159976,,,,,
1,interpolated,0.4000000000000001,0.142857142857143,0.857142857142857,0.142857142857143,4000.0,0.027677007367124747,0.3944109844415985,0.7598793325258947,,,,,
1,interpolated,0.4100000000000001,0.1571428571428573,0.8428571428571427,0.1571428571428573,4100.0,0.034356311946189357,0.34991361919779346,0.6897656249999996,,,,,
1,interpolated,0.4200000000000001,0.1714285714285716,0.8285714285714284,0.1714285714285716,4200.0,0.04190368616967747,0.30996328477419643,0.6298079510134653,,,,,
1,interpolated,0.4300000000000001,0.1857142857142859,0.8142857142857141,0.1857142857142859,4300.0,0.05035372302929901,0.27420575075778714,0.578059793620002,,,,,
1,interpolated,0.4400000000000001,0.20000000000000018,0.7999999999999998,0.20000000000000018,4400.0,0.059738554946062915,0.24227522152663059,0.5330293458797863,,,,,
1,interpolated,0.4500000000000001,0.2142857142857145,0.7857142857142855,0.2142857142857145,4500.0,0.07008737012506762,0.21381341139580337,0.4935561043336407,,,,,
1,interpolated,0.46000000000000013,0.2285714285714288,0.7714285714285712,0.2285714285714288,4600.0,0.0814259071474981,0.18848016299885414,0.45872517926037504,,,,,
1,interpolated,0.47000000000000014,0.24285714285714308,0.7571428571428569,0.24285714285714308,4700.0,0.09377593694493974,0.1659587571867403,0.42780661925083696,,,,,
1,interpolated,0.48000000000000015,0.2571428571428574,0.7428571428571427,0.2571428571428574,4800.0,0.10715474228473268,0.1459580016052262,0.40021168732824164,,,,,
1,interpolated,0.49000000000000016,0.2714285714285717,0.7285714285714283,0.2714285714285717,4900.0,0.12157460588488576,0.12821243352310974,0.3754608496359836,,,,,
1,interpolated,0.5000000000000002,0.2857142857142861,0.714285714285714,0.2857142857142861,5000.0,0.13704231914425855,0.11248146589455646,0.3531599999999997,,,,,
1,interpolated,0.5100000000000002,0.3000000000000004,0.6999999999999997,0.3000000000000004,5100.0,0.15355872410724392,0.09854797773791615,0.33298256867981235,,,,,
1,interpolated,0.5200000000000002,0.31428571428571467,0.6857142857142854,0.31428571428571467,5200.0,0.1711183015847157,0.0862166447907963,0.3146558967083457,,,,,
1,interpolated,0.5300000000000002,0.32857142857142896,0.6714285714285712,0.32857142857142896,5300.0,0.18970881824237645,0.0753121817281665,0.29795074394629134,,,,,
1,interpolated,0.5400000000000003,0.34285714285714325,0.6571428571428568,0.34285714285714325,5400.0,0.20931104488110364,0.06567759320833072,0.2826731277181361,,,,,
1,interpolated,0.5500000000000003,0.35714285714285754,0.6428571428571426,0.35714285714285754,5500.0,0.22989855703356424,0.05717248780059178,0.2686579144562836,,,,,
1,interpolated,0.5600000000000003,0.3714285714285719,0.6285714285714282,0.3714285714285719,5600.0,0.25143762737973274,0.04967148383646375,0.25576374380554734,,,,,
1,interpolated,0.5700000000000003,0.3857142857142862,0.6142857142857139,0.3857142857142862,5700.0,0.27388721736800636,0.04306272171441835,0.24386897543343827,,,,,
1,interpolated,0.5800000000000003,0.40000000000000047,0.5999999999999996,0.40000000000000047,5800.0,0.29719907288206393,0.03724648864415088,0.23286842794437185,,,,,
1,interpolated,0.5900000000000003,0.41428571428571476,0.5857142857142853,0.41428571428571476,5900.0,0.3213179259158298,0.032133956657153885,0.22267073650341299,,,,,
1,interpolated,0.6000000000000003,0.42857142857142905,0.5714285714285711,0.42857142857142905,6000.0,0.34618180114040986,0.02764603150310549,0.21319619757137326,,,,,
1,interpolated,0.6100000000000003,0.44285714285714334,0.5571428571428567,0.44285714285714334,6100.0,0.37172242312109927,0.023712308015384126,0.20437499999999975,,,,,
1,interpolated,0.6200000000000003,0.4571428571428577,0.5428571428571424,0.4571428571428577,6200.0,0.3978657169340085,0.020270126238829456,0.19614576471878348,,,,,
1,interpolated,0.6300000000000003,0.471428571428572,0.5285714285714281,0.471428571428572,6300.0,0.4245323922017399,0.017263721830824842,0.18845433252151322,,,,,
1,interpolated,0.6400000000000003,0.48571428571428626,0.5142857142857138,0.48571428571428626,6400.0,0.4516385982579575,0.014643463830799855,0.1812527525570657,,,,,
1,interpolated,0.6500000000000004,0.5000000000000006,0.4999999999999995,0.5000000000000006,6500.0,0.4790966363692036,0.01236517274974308,0.1744984341351662,,,,,
1,interpolated,0.6600000000000004,0.5142857142857149,0.4857142857142852,0.5142857142857149,6600.0,0.5068157137486272,0.010389511992030198,0.16815343216030498,,,,,
1,interpolated,0.6700000000000004,0.5285714285714291,0.4714285714285709,0.5285714285714291,6700.0,0.5347027234928801,0.008681445833224343,0.1621838424780128,,,,,
1,interpolated,0.6800000000000004,0.5428571428571435,0.45714285714285663,0.5428571428571435,6800.0,0.5626630345013127,0.007209757495885521,0.15655928807750757,,,,,
1,interpolated,0.6900000000000004,0.5571428571428577,0.44285714285714234,0.5571428571428577,6900.0,0.5906012757767464,0.005946621255142495,0.15125248075437908,,,,,
1,interpolated,0.7000000000000004,0.5714285714285721,0.42857142857142805,0.5714285714285721,7000.0,0.6184221000869283,0.004867222938016617,0.14623884572848606,,,,,
1,interpolated,0.7100000000000004,0.5857142857142863,0.4142857142857137,0.5857142857142863,7100.0,0.6460309125684263,0.003949423632524534,0.14149619900995491,,,,,
1,interpolated,0.7200000000000004,0.6000000000000006,0.3999999999999994,0.6000000000000006,7200.0,0.6733345502272876,0.003173461877077299,0.13700446914201164,,,,,
1,interpolated,0.7300000000000004,0.614285714285715,0.3857142857142851,0.614285714285715,7300.0,0.7002418981451842,0.0025216900448947004,0.1327454564238333,,,,,
1,interpolated,0.7400000000000004,0.6285714285714292,0.37142857142857083,0.6285714285714292,7400.0,0.7266644271965778,0.0019783410631629807,0.1287026239067054,,,,,
1,interpolated,0.7500000000000004,0.6428571428571436,0.35714285714285654,0.6428571428571436,7500.0,0.7525166357823712,0.0015293220066936735,0.12486091542192039,,,,,
1,interpolated,0.7600000000000005,0.6571428571428578,0.34285714285714225,0.6571428571428578,7600.0,0.7777163738410402,0.0011620314775559755,0.12120659668513023,,,,,
1,interpolated,0.7700000000000005,0.6714285714285722,0.32857142857142796,0.6714285714285722,7700.0,0.8021850201332718,0.0008651980241041179,0.11772711616520531,,,,,
1,interpolated,0.7800000000000005,0.6857142857142865,0.3142857142857136,0.6857142857142865,7800.0,0.8258474715613866,0.000628737164964147,0.11441098293424279,,,,,
1,interpolated,0.7900000000000005,0.7000000000000007,0.2999999999999993,0.7000000000000007,7900.0,0.8486318823343764,0.0004436248668710785,0.11124765915140256,,,,,
