ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,24182673,3507946,1667649,1162935,163741230
Valysar,CentralSouth,73143822,14187432,11134229,7764455,1093235354
Valysar,CentralNorth,37522358,6587023,4693416,3272954,460831960
Valysar,NorthHorst,4083504,668292,396037,243266,47655815
Valysar,CentralRamp,13621321,2098646,1518155,1058686,149062945
Valysar,CentralHorst,85345787,13869629,10446196,7284656,1025679574
Valysar,EastLowland,6657575,964369,472334,329382,46376980
Therys,WestLowland,9196875,2210288,1425269,993911,139942721
Therys,CentralSouth,17744282,4088236,2732808,1905724,268325895
Therys,CentralNorth,20095790,4003150,2351887,1640088,230924435
Therys,NorthHorst,5365343,782363,299752,184123,36069664
Therys,CentralRamp,6608992,1543650,1225495,854599,120327574
Therys,CentralHorst,29589864,7330344,5754350,4012797,565001777
Therys,EastLowland,18198,6088,1901,1326,186691
Volon,WestLowland,316012,54473,36217,25256,3556061
Volon,CentralSouth,41806422,8020984,6284921,4382790,617096867
Volon,CentralNorth,6365066,854965,448746,312933,44060959
Volon,NorthHorst,3932572,806340,643375,395193,77418399
Volon,CentralRamp,13482948,2483749,2008767,1400814,197234596
Volon,CentralHorst,82311293,14066028,10906252,7605476,1070850977
Volon,EastLowland,0,0,0,0,0
