order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time
0,460994.9,5933813.29,1697.9,1648.9,Valysar,298.4052734375,0.06080847233533859,0.0,0.9391915276646614,True,True,21,29,2,R_A2,2018-03-01
0,462753.44,5932869.64,1673.4,1624.4,Therys,287.7353820800781,0.053740330040454865,0.0,0.9462596699595451,True,True,28,40,11,R_A3,2018-07-03
1,462753.44,5932869.64,1690.7,1641.7,Volon,288.1873474121094,0.05266069248318672,0.0,0.9473393075168133,True,True,28,40,28,R_A3,2018-07-03
0,464008.822,5931878.919,2578.7,1634.538,Valysar,281.422607421875,0.05741547793149948,0.0,0.9425845220685005,True,True,31,50,3,R_A4,2018-09-12
1,464291.761,5932429.155,3197.5,1643.655,Volon,278.65765380859375,0.25092029571533203,0.0,0.749079704284668,True,True,35,48,29,R_A4,2018-09-12
0,461519.21,5935692.65,1737.8,1688.8,Valysar,271.48291015625,1.0,1.2502525262317673e-16,-1.2502525262317673e-16,True,True,30,19,2,R_A5,2018-04-28
1,461519.21,5935692.65,1769.1,1720.1,Volon,275.0140686035156,1.0,-6.780568944861343e-13,6.780568944861343e-13,True,True,30,20,27,R_A5,2018-04-28
0,461292.74,5931883.26,1759.9,1710.9,Therys,277.3971252441406,1.0,-2.7292888950388935e-14,2.7292888950388935e-14,True,True,16,41,10,R_A6,2018-11-07
1,461292.74,5931883.26,1777.4,1728.4,Volon,279.5458068847656,1.0,-4.282015145023674e-14,4.282015145023674e-14,True,True,16,41,27,R_A6,2018-11-07
