CONBPRES,CONIDX,SGAS,DEPTH,PRESSURE,DRAWDOWN,WELL,WELLMODEL,SWAT,CONKPOS,DATE,CONIPOS,CONJPOS
303.8133544921875,23,0.0,1681.4754638671875,303.8133544921875,0,R_A2,STANDARD,1.0,30,2018-01-01,22,29
303.98101806640625,24,0.0,1683.2447509765625,303.98101806640625,0,R_A2,STANDARD,1.0,31,2018-01-01,22,29
298.53814697265625,1,0.0,1609.243408203125,298.53814697265625,0,R_A3,STANDARD,0.30849525332450867,1,2018-01-01,28,41
298.676513671875,2,0.0,1611.3077392578125,298.676513671875,0,R_A3,STANDARD,0.19968974590301514,2,2018-01-01,28,41
298.8148498535156,3,0.0,1613.3720703125,298.8148498535156,0,R_A3,STANDARD,0.19958947598934174,3,2018-01-01,28,41
298.9532165527344,4,0.0,1615.4365234375,298.9532165527344,0,R_A3,STANDARD,0.37015843391418457,4,2018-01-01,28,41
299.0915832519531,5,0.0,1617.5008544921875,299.0915832519531,0,R_A3,STANDARD,0.8261942863464355,5,2018-01-01,28,41
299.2299499511719,6,0.0,1619.565185546875,299.2299499511719,0,R_A3,STANDARD,0.2662692070007324,6,2018-01-01,28,41
298.54638671875,7,0.0,1609.3663330078125,298.54638671875,0,R_A3,STANDARD,0.6481541991233826,6,2018-01-01,29,41
298.68377685546875,8,0.0,1611.4163818359375,298.68377685546875,0,R_A3,STANDARD,0.19361057877540588,7,2018-01-01,29,41
298.8211669921875,9,0.0,1613.46630859375,298.8211669921875,0,R_A3,STANDARD,0.19695129990577698,8,2018-01-01,29,41
298.95855712890625,10,0.0,1615.516357421875,298.95855712890625,0,R_A3,STANDARD,0.7978300452232361,9,2018-01-01,29,41
299.095947265625,11,0.0,1617.5662841796875,299.095947265625,0,R_A3,STANDARD,0.8037355542182922,10,2018-01-01,29,41
299.24237060546875,12,0.0,1619.750732421875,299.24237060546875,0,R_A3,STANDARD,0.0496298223733902,11,2018-01-01,29,41
299.3978271484375,13,0.0,1622.0697021484375,299.3978271484375,0,R_A3,STANDARD,0.053643446415662766,12,2018-01-01,29,41
299.5532531738281,14,0.0,1624.388671875,299.5532531738281,0,R_A3,STANDARD,0.37673479318618774,13,2018-01-01,29,41
299.8641662597656,15,0.0,1629.026611328125,299.8641662597656,0,R_A3,STANDARD,0.5016454458236694,15,2018-01-01,29,41
299.992919921875,16,0.0,1630.9468994140625,299.992919921875,0,R_A3,STANDARD,0.8152031302452087,16,2018-01-01,29,41
300.16583251953125,17,0.0,1633.5262451171875,300.16583251953125,0,R_A3,STANDARD,0.7525281310081482,27,2018-01-01,29,41
300.40966796875,18,0.0,1637.1630859375,300.40966796875,0,R_A3,STANDARD,0.04628218337893486,28,2018-01-01,29,41
300.6535339355469,19,0.0,1640.8001708984375,300.6535339355469,0,R_A3,STANDARD,0.05226979777216911,29,2018-01-01,29,41
300.89739990234375,20,0.0,1644.4371337890625,300.89739990234375,0,R_A3,STANDARD,0.8057911992073059,30,2018-01-01,29,41
301.14129638671875,21,0.0,1648.0740966796875,301.14129638671875,0,R_A3,STANDARD,0.13994601368904114,31,2018-01-01,29,41
300.009033203125,1,0.0,1631.1873779296875,300.009033203125,0,R_A4,STANDARD,0.05151934176683426,1,2018-01-01,30,52
299.7571105957031,2,0.0,1627.4293212890625,299.7571105957031,0,R_A4,STANDARD,0.04863721504807472,1,2018-01-01,31,52
299.89520263671875,3,0.0,1629.4896240234375,299.89520263671875,0,R_A4,STANDARD,0.0520753338932991,2,2018-01-01,31,52
300.0333251953125,4,0.0,1631.5498046875,300.0333251953125,0,R_A4,STANDARD,0.05323897302150726,3,2018-01-01,31,52
300.17144775390625,5,0.0,1633.610107421875,300.17144775390625,0,R_A4,STANDARD,0.0529385581612587,4,2018-01-01,31,52
300.0901184082031,6,0.0,1632.3968505859375,300.0901184082031,0,R_A4,STANDARD,0.056289657950401306,4,2018-01-01,32,52
300.3236999511719,7,0.0,1635.880615234375,300.3236999511719,0,R_A4,STANDARD,0.057290755212306976,4,2018-01-01,32,51
300.4202575683594,8,0.0,1637.321044921875,300.4202575683594,0,R_A4,STANDARD,0.05848418176174164,4,2018-01-01,33,51
300.29644775390625,9,0.0,1635.474609375,300.29644775390625,0,R_A4,STANDARD,0.056494034826755524,3,2018-01-01,33,51
300.74395751953125,10,0.0,1642.1485595703125,300.74395751953125,0,R_A4,STANDARD,0.06261570006608963,4,2018-01-01,33,50
300.67578125,11,0.0,1641.132080078125,300.67578125,0,R_A4,STANDARD,0.06255142390727997,4,2018-01-01,34,50
300.5467224121094,12,0.0,1639.20703125,300.5467224121094,0,R_A4,STANDARD,0.09832502156496048,3,2018-01-01,34,50
300.66064453125,13,0.0,1640.9061279296875,300.66064453125,0,R_A4,STANDARD,0.0954970121383667,3,2018-01-01,35,50
300.53570556640625,14,0.0,1639.0426025390625,300.53570556640625,0,R_A4,STANDARD,0.16065853834152222,2,2018-01-01,35,50
300.72943115234375,15,0.0,1641.93212890625,300.72943115234375,0,R_A4,STANDARD,0.2374390959739685,2,2018-01-01,35,49
300.7579650878906,16,0.0,1642.357421875,300.7579650878906,0,R_A4,STANDARD,0.24230048060417175,30,2018-01-01,36,49
300.5735168457031,17,0.0,1639.6068115234375,300.5735168457031,0,R_A4,STANDARD,0.19549621641635895,30,2018-01-01,36,48
301.0526123046875,18,0.0,1646.7513427734375,301.0526123046875,0,R_A4,STANDARD,0.2985859513282776,30,2018-01-01,37,48
301.5025939941406,19,0.0,1653.461669921875,301.5025939941406,0,R_A4,STANDARD,0.6481541991233826,30,2018-01-01,38,48
301.7947998046875,20,0.0,1657.8184814453125,301.7947998046875,0,R_A4,STANDARD,0.6481541991233826,30,2018-01-01,38,47
303.8440856933594,1,0.0,1685.026611328125,303.8440856933594,0,R_A5,STANDARD,1.0,1,2018-01-01,31,20
304.0601806640625,2,0.0,1687.3070068359375,304.0601806640625,0,R_A5,STANDARD,1.0,2,2018-01-01,31,20
304.27630615234375,3,0.0,1689.5875244140625,304.27630615234375,0,R_A5,STANDARD,1.0,3,2018-01-01,31,20
304.4924011230469,4,0.0,1691.8680419921875,304.4924011230469,0,R_A5,STANDARD,1.0,4,2018-01-01,31,20
304.7085266113281,5,0.0,1694.1485595703125,304.7085266113281,0,R_A5,STANDARD,1.0,5,2018-01-01,31,20
304.9246520996094,6,0.0,1696.4290771484375,304.9246520996094,0,R_A5,STANDARD,1.0,6,2018-01-01,31,20
305.446533203125,7,0.0,1698.70947265625,305.446533203125,0,R_A5,STANDARD,1.0,7,2018-01-01,31,20
305.988037109375,8,0.0,1707.6488037109375,305.988037109375,0,R_A5,STANDARD,1.0,11,2018-01-01,31,20
306.1695251464844,9,0.0,1709.5638427734375,306.1695251464844,0,R_A5,STANDARD,1.0,12,2018-01-01,31,20
305.4322814941406,10,0.0,1701.7845458984375,305.4322814941406,0,R_A5,STANDARD,1.0,12,2018-01-01,31,21
305.6291198730469,11,0.0,1703.735107421875,305.6291198730469,0,R_A5,STANDARD,1.0,13,2018-01-01,31,21
305.81396484375,12,0.0,1705.6856689453125,305.81396484375,0,R_A5,STANDARD,1.0,14,2018-01-01,31,21
305.9988098144531,13,0.0,1707.63623046875,305.9988098144531,0,R_A5,STANDARD,1.0,15,2018-01-01,31,21
306.3287048339844,14,0.0,1709.5867919921875,306.3287048339844,0,R_A5,STANDARD,1.0,16,2018-01-01,31,21
306.5135498046875,15,0.0,1711.537353515625,306.5135498046875,0,R_A5,STANDARD,1.0,17,2018-01-01,31,21
306.6856994628906,16,0.0,1713.35400390625,306.6856994628906,0,R_A5,STANDARD,1.0,18,2018-01-01,31,21
306.7843933105469,17,0.0,1714.3951416015625,306.7843933105469,0,R_A5,STANDARD,1.0,19,2018-01-01,31,21
306.75689697265625,18,0.0,1715.7628173828125,306.75689697265625,0,R_A5,STANDARD,1.0,27,2018-01-01,31,21
306.978271484375,19,0.0,1718.098388671875,306.978271484375,0,R_A5,STANDARD,1.0,28,2018-01-01,31,21
307.5054016113281,20,0.0,1720.43408203125,307.5054016113281,0,R_A5,STANDARD,1.0,29,2018-01-01,31,21
307.7267761230469,21,0.0,1722.7696533203125,307.7267761230469,0,R_A5,STANDARD,1.0,30,2018-01-01,31,21
307.9481506347656,22,0.0,1725.105224609375,307.9481506347656,0,R_A5,STANDARD,1.0,31,2018-01-01,31,21
305.11419677734375,1,0.0,1695.20263671875,305.11419677734375,0,R_A6,STANDARD,1.0,1,2018-01-01,17,42
305.2609558105469,2,0.0,1696.7510986328125,305.2609558105469,0,R_A6,STANDARD,1.0,2,2018-01-01,17,42
305.4076843261719,3,0.0,1698.299560546875,305.4076843261719,0,R_A6,STANDARD,1.0,3,2018-01-01,17,42
305.554443359375,4,0.0,1699.84814453125,305.554443359375,0,R_A6,STANDARD,1.0,4,2018-01-01,17,42
305.7012023925781,5,0.0,1701.3966064453125,305.7012023925781,0,R_A6,STANDARD,1.0,5,2018-01-01,17,42
305.84796142578125,6,0.0,1702.9451904296875,305.84796142578125,0,R_A6,STANDARD,1.0,6,2018-01-01,17,42
305.6956481933594,7,0.0,1704.49365234375,305.6956481933594,0,R_A6,STANDARD,1.0,7,2018-01-01,17,42
305.8424072265625,8,0.0,1706.042236328125,305.8424072265625,0,R_A6,STANDARD,1.0,8,2018-01-01,17,42
306.2882080078125,9,0.0,1707.5906982421875,306.2882080078125,0,R_A6,STANDARD,1.0,9,2018-01-01,17,42
306.1291809082031,10,0.0,1709.1392822265625,306.1291809082031,0,R_A6,STANDARD,1.0,10,2018-01-01,17,42
306.3109130859375,11,0.0,1711.055419921875,306.3109130859375,0,R_A6,STANDARD,1.0,11,2018-01-01,17,42
306.52734375,12,0.0,1713.3392333984375,306.52734375,0,R_A6,STANDARD,1.0,12,2018-01-01,17,42
306.7557678222656,13,0.0,1715.623046875,306.7557678222656,0,R_A6,STANDARD,1.0,13,2018-01-01,17,42
306.9721984863281,14,0.0,1717.9068603515625,306.9721984863281,0,R_A6,STANDARD,1.0,14,2018-01-01,17,42
307.18865966796875,15,0.0,1720.190673828125,307.18865966796875,0,R_A6,STANDARD,1.0,15,2018-01-01,17,42
307.55010986328125,16,0.0,1722.474365234375,307.55010986328125,0,R_A6,STANDARD,1.0,16,2018-01-01,17,42
307.7665710449219,17,0.0,1724.7581787109375,307.7665710449219,0,R_A6,STANDARD,1.0,17,2018-01-01,17,42
307.921630859375,18,0.0,1726.394287109375,307.921630859375,0,R_A6,STANDARD,1.0,18,2018-01-01,17,42
307.8930969238281,19,0.0,1727.7508544921875,307.8930969238281,0,R_A6,STANDARD,1.0,27,2018-01-01,17,42
308.3623352050781,20,0.0,1729.4755859375,308.3623352050781,0,R_A6,STANDARD,1.0,28,2018-01-01,17,42
308.52581787109375,21,0.0,1731.2001953125,308.52581787109375,0,R_A6,STANDARD,1.0,29,2018-01-01,17,42
308.68927001953125,22,0.0,1732.9249267578125,308.68927001953125,0,R_A6,STANDARD,1.0,30,2018-01-01,17,42
308.5469665527344,23,0.0,1734.649658203125,308.5469665527344,0,R_A6,STANDARD,1.0,31,2018-01-01,17,42
298.164794921875,1,0.0,1641.094970703125,298.164794921875,0,R_A2,STANDARD,0.05596928298473358,1,2018-03-01,22,30
298.2850341796875,2,0.0,1642.8890380859375,298.2850341796875,0,R_A2,STANDARD,0.05803490802645683,2,2018-03-01,22,30
298.4052734375,3,0.0,1644.68310546875,298.4052734375,0,R_A2,STANDARD,0.06080847233533859,3,2018-03-01,22,30
298.5256042480469,4,0.0,1646.4771728515625,298.5256042480469,0,R_A2,STANDARD,0.06795839965343475,4,2018-03-01,22,30
298.6459655761719,5,0.0,1648.2713623046875,298.6459655761719,0,R_A2,STANDARD,0.07164183259010315,5,2018-03-01,22,30
298.7665100097656,6,0.0,1650.0654296875,298.7665100097656,0,R_A2,STANDARD,0.14348064363002777,6,2018-03-01,22,30
298.887451171875,7,0.0,1651.859619140625,298.887451171875,0,R_A2,STANDARD,0.26007282733917236,7,2018-03-01,22,30
299.0234069824219,8,0.0,1653.6536865234375,299.0234069824219,0,R_A2,STANDARD,0.6483693718910217,8,2018-03-01,22,30
299.1546325683594,9,0.0,1655.44775390625,299.1546325683594,0,R_A2,STANDARD,0.6485511660575867,9,2018-03-01,22,30
299.85089111328125,10,0.0,1657.2418212890625,299.85089111328125,0,R_A2,STANDARD,0.9130390286445618,10,2018-03-01,22,30
300.59814453125,11,0.0,1659.1368408203125,300.59814453125,0,R_A2,STANDARD,0.0788489580154419,11,2018-03-01,22,30
301.0513610839844,12,0.0,1661.132568359375,301.0513610839844,0,R_A2,STANDARD,0.08624690771102905,12,2018-03-01,22,30
301.0863342285156,13,0.0,1663.12841796875,301.0863342285156,0,R_A2,STANDARD,0.45767807960510254,13,2018-03-01,22,30
301.199462890625,14,0.0,1665.1241455078125,301.199462890625,0,R_A2,STANDARD,0.5198422074317932,14,2018-03-01,22,30
301.3326416015625,15,0.0,1667.1199951171875,301.3326416015625,0,R_A2,STANDARD,0.6917458772659302,15,2018-03-01,22,30
301.4654235839844,16,0.0,1669.11572265625,301.4654235839844,0,R_A2,STANDARD,0.9726999998092651,16,2018-03-01,22,30
301.5988464355469,17,0.0,1671.111572265625,301.5988464355469,0,R_A2,STANDARD,0.9493977427482605,17,2018-03-01,22,30
301.7245788574219,18,0.0,1672.9881591796875,301.7245788574219,0,R_A2,STANDARD,0.9820562601089478,18,2018-03-01,22,30
301.5370788574219,19,0.0,1674.229736328125,301.5370788574219,0,R_A2,STANDARD,0.9921708703041077,18,2018-03-01,22,29
301.6147155761719,20,0.0,1676.1676025390625,301.6147155761719,0,R_A2,STANDARD,0.49499914050102234,27,2018-03-01,22,29
301.8933410644531,21,0.0,1677.9368896484375,301.8933410644531,0,R_A2,STANDARD,0.9991883039474487,28,2018-03-01,22,29
302.2411804199219,22,1.595479651173015e-11,1679.7061767578125,302.2411804199219,0,R_A2,STANDARD,1.0,29,2018-03-01,22,29
303.1493835449219,23,4.163029716417431e-15,1681.4754638671875,303.1493835449219,0,R_A2,STANDARD,1.0,30,2018-03-01,22,29
303.6382141113281,24,2.903732440025984e-16,1683.2447509765625,303.6382141113281,0,R_A2,STANDARD,1.0,31,2018-03-01,22,29
271.0498962402344,1,9.020860563203437e-19,1685.026611328125,271.0498962402344,0,R_A5,STANDARD,1.0,1,2018-04-28,31,20
271.2665710449219,2,1.076270635376754e-16,1687.3070068359375,271.2665710449219,0,R_A5,STANDARD,1.0,2,2018-04-28,31,20
271.48291015625,3,1.2502525262317673e-16,1689.5875244140625,271.48291015625,0,R_A5,STANDARD,1.0,3,2018-04-28,31,20
271.6990966796875,4,1.388328558103773e-16,1691.8680419921875,271.6990966796875,0,R_A5,STANDARD,1.0,4,2018-04-28,31,20
271.9151306152344,5,1.36185785205979e-16,1694.1485595703125,271.9151306152344,0,R_A5,STANDARD,1.0,5,2018-04-28,31,20
272.1310119628906,6,1.2621997936038912e-16,1696.4290771484375,272.1310119628906,0,R_A5,STANDARD,1.0,6,2018-04-28,31,20
272.6725769042969,7,4.643269842470054e-17,1698.70947265625,272.6725769042969,0,R_A5,STANDARD,1.0,7,2018-04-28,31,20
274.4438171386719,8,-9.179116478410035e-15,1707.6488037109375,274.4438171386719,0,R_A5,STANDARD,1.0,11,2018-04-28,31,20
274.6251220703125,9,-6.070651675170154e-15,1709.5638427734375,274.6251220703125,0,R_A5,STANDARD,1.0,12,2018-04-28,31,20
273.1147155761719,10,-6.87520353148674e-13,1701.7845458984375,273.1147155761719,0,R_A5,STANDARD,1.0,12,2018-04-28,31,21
273.31170654296875,11,-4.2094715164758476e-14,1703.735107421875,273.31170654296875,0,R_A5,STANDARD,1.0,13,2018-04-28,31,21
273.4967041015625,12,-6.971276989920297e-14,1705.6856689453125,273.4967041015625,0,R_A5,STANDARD,1.0,14,2018-04-28,31,21
273.76446533203125,13,-3.773221156095491e-13,1707.63623046875,273.76446533203125,0,R_A5,STANDARD,1.0,15,2018-04-28,31,21
274.3458251953125,14,-1.0986167487889165e-12,1709.5867919921875,274.3458251953125,0,R_A5,STANDARD,1.0,16,2018-04-28,31,21
274.5426940917969,15,-1.3648989978607556e-13,1711.537353515625,274.5426940917969,0,R_A5,STANDARD,1.0,17,2018-04-28,31,21
274.7279968261719,16,-2.2971040217548144e-13,1713.35400390625,274.7279968261719,0,R_A5,STANDARD,1.0,18,2018-04-28,31,21
274.8319396972656,17,0.0,1714.3951416015625,274.8319396972656,0,R_A5,STANDARD,1.0,19,2018-04-28,31,21
274.80841064453125,18,-4.946641512203198e-13,1715.7628173828125,274.80841064453125,0,R_A5,STANDARD,1.0,27,2018-04-28,31,21
275.0140686035156,19,-6.780568944861343e-13,1718.098388671875,275.0140686035156,0,R_A5,STANDARD,1.0,28,2018-04-28,31,21
291.03363037109375,20,2.806842762760808e-19,1720.43408203125,291.03363037109375,0,R_A5,STANDARD,1.0,29,2018-04-28,31,21
302.3987121582031,21,7.513419798077812e-20,1722.7696533203125,302.3987121582031,0,R_A5,STANDARD,1.0,30,2018-04-28,31,21
306.42864990234375,22,3.0101577069525258e-21,1725.105224609375,306.42864990234375,0,R_A5,STANDARD,1.0,31,2018-04-28,31,21
281.6053771972656,1,0.0,1609.243408203125,281.6053771972656,0,R_A3,STANDARD,0.3087468147277832,1,2018-07-03,28,41
281.74285888671875,2,0.0,1611.3077392578125,281.74285888671875,0,R_A3,STANDARD,0.20080846548080444,2,2018-07-03,28,41
281.8807678222656,3,0.0,1613.3720703125,281.8807678222656,0,R_A3,STANDARD,0.20113247632980347,3,2018-07-03,28,41
282.08270263671875,4,0.0,1615.4365234375,282.08270263671875,0,R_A3,STANDARD,0.3717038631439209,4,2018-07-03,28,41
282.4292297363281,5,0.0,1617.5008544921875,282.4292297363281,0,R_A3,STANDARD,0.8195589780807495,5,2018-07-03,28,41
282.6239013671875,6,0.0,1619.565185546875,282.6239013671875,0,R_A3,STANDARD,0.26767146587371826,6,2018-07-03,28,41
281.9626159667969,7,0.0,1609.3663330078125,281.9626159667969,0,R_A3,STANDARD,0.6495733261108398,6,2018-07-03,29,41
282.10797119140625,8,0.0,1611.4163818359375,282.10797119140625,0,R_A3,STANDARD,0.195123091340065,7,2018-07-03,29,41
282.2447814941406,9,0.0,1613.46630859375,282.2447814941406,0,R_A3,STANDARD,0.1986647993326187,8,2018-07-03,29,41
282.4863586425781,10,0.0,1615.516357421875,282.4863586425781,0,R_A3,STANDARD,0.7969699501991272,9,2018-07-03,29,41
286.2124328613281,11,0.0,1617.5662841796875,286.2124328613281,0,R_A3,STANDARD,0.7995783090591431,10,2018-07-03,29,41
287.58038330078125,12,0.0,1619.750732421875,287.58038330078125,0,R_A3,STANDARD,0.049733102321624756,11,2018-07-03,29,41
287.7353820800781,13,0.0,1622.0697021484375,287.7353820800781,0,R_A3,STANDARD,0.053740330040454865,12,2018-07-03,29,41
287.8918151855469,14,0.0,1624.388671875,287.8918151855469,0,R_A3,STANDARD,0.3770495057106018,13,2018-07-03,29,41
288.8411865234375,15,0.0,1629.026611328125,288.8411865234375,0,R_A3,STANDARD,0.5005033612251282,15,2018-07-03,29,41
288.9674072265625,16,0.0,1630.9468994140625,288.9674072265625,0,R_A3,STANDARD,0.8145679831504822,16,2018-07-03,29,41
287.7828063964844,17,0.0,1633.5262451171875,287.7828063964844,0,R_A3,STANDARD,0.752350389957428,27,2018-07-03,29,41
287.9441833496094,18,0.0,1637.1630859375,287.9441833496094,0,R_A3,STANDARD,0.046702343970537186,28,2018-07-03,29,41
288.1873474121094,19,0.0,1640.8001708984375,288.1873474121094,0,R_A3,STANDARD,0.05266069248318672,29,2018-07-03,29,41
295.37969970703125,20,0.0,1644.4371337890625,295.37969970703125,0,R_A3,STANDARD,0.8054719567298889,30,2018-07-03,29,41
288.6435852050781,21,0.0,1648.0740966796875,288.6435852050781,0,R_A3,STANDARD,0.14036834239959717,31,2018-07-03,29,41
281.0863037109375,1,0.0,1631.1873779296875,281.0863037109375,0,R_A4,STANDARD,0.051582835614681244,1,2018-09-12,30,52
280.8506164550781,2,0.0,1627.4293212890625,280.8506164550781,0,R_A4,STANDARD,0.04870617017149925,1,2018-09-12,31,52
280.9880676269531,3,0.0,1629.4896240234375,280.9880676269531,0,R_A4,STANDARD,0.05214469134807587,2,2018-09-12,31,52
281.1255187988281,4,0.0,1631.5498046875,281.1255187988281,0,R_A4,STANDARD,0.053313326090574265,3,2018-09-12,31,52
281.2629699707031,5,0.0,1633.610107421875,281.2629699707031,0,R_A4,STANDARD,0.0530223473906517,4,2018-09-12,31,52
281.2101745605469,6,0.0,1632.3968505859375,281.2101745605469,0,R_A4,STANDARD,0.05639459565281868,4,2018-09-12,32,52
281.422607421875,7,0.0,1635.880615234375,281.422607421875,0,R_A4,STANDARD,0.05741547793149948,4,2018-09-12,32,51
281.55609130859375,8,0.0,1637.321044921875,281.55609130859375,0,R_A4,STANDARD,0.058642689138650894,4,2018-09-12,33,51
281.432861328125,9,0.0,1635.474609375,281.432861328125,0,R_A4,STANDARD,0.05665874853730202,3,2018-09-12,33,51
281.83038330078125,10,0.0,1642.1485595703125,281.83038330078125,0,R_A4,STANDARD,0.0630888119339943,4,2018-09-12,33,50
281.8081359863281,11,0.0,1641.132080078125,281.8081359863281,0,R_A4,STANDARD,0.06267330795526505,4,2018-09-12,34,50
281.6797790527344,12,0.0,1639.20703125,281.6797790527344,0,R_A4,STANDARD,0.09836806356906891,3,2018-09-12,34,50
281.83294677734375,13,0.0,1640.9061279296875,281.83294677734375,0,R_A4,STANDARD,0.09539338201284409,3,2018-09-12,35,50
281.70867919921875,14,0.0,1639.0426025390625,281.70867919921875,0,R_A4,STANDARD,0.16047413647174835,2,2018-09-12,35,50
281.819580078125,15,0.0,1641.93212890625,281.819580078125,0,R_A4,STANDARD,0.23749345541000366,2,2018-09-12,35,49
278.65765380859375,16,0.0,1642.357421875,278.65765380859375,0,R_A4,STANDARD,0.25092029571533203,30,2018-09-12,36,49
278.21954345703125,17,0.0,1639.6068115234375,278.21954345703125,0,R_A4,STANDARD,0.22588607668876648,30,2018-09-12,36,48
278.9858703613281,18,0.0,1646.7513427734375,278.9858703613281,0,R_A4,STANDARD,0.34866660833358765,30,2018-09-12,37,48
279.925537109375,19,0.0,1653.461669921875,279.925537109375,0,R_A4,STANDARD,0.7527793645858765,30,2018-09-12,38,48
279.9259948730469,20,0.0,1657.8184814453125,279.9259948730469,0,R_A4,STANDARD,0.7234074473381042,30,2018-09-12,38,47
275.9549560546875,1,1.3689743846546042e-16,1695.20263671875,275.9549560546875,0,R_A6,STANDARD,1.0,1,2018-11-07,17,42
276.10186767578125,2,-1.723523450482839e-17,1696.7510986328125,276.10186767578125,0,R_A6,STANDARD,1.0,2,2018-11-07,17,42
276.24713134765625,3,-5.169766745483422e-18,1698.299560546875,276.24713134765625,0,R_A6,STANDARD,1.0,3,2018-11-07,17,42
276.3900451660156,4,-4.299187192194126e-17,1699.84814453125,276.3900451660156,0,R_A6,STANDARD,1.0,4,2018-11-07,17,42
276.5311584472656,5,-2.4781907635615082e-17,1701.3966064453125,276.5311584472656,0,R_A6,STANDARD,1.0,5,2018-11-07,17,42
276.6735534667969,6,-2.4603660139777255e-15,1702.9451904296875,276.6735534667969,0,R_A6,STANDARD,1.0,6,2018-11-07,17,42
276.52838134765625,7,-4.242903652794091e-15,1704.49365234375,276.52838134765625,0,R_A6,STANDARD,1.0,7,2018-11-07,17,42
276.6755065917969,8,-3.1771346113067343e-15,1706.042236328125,276.6755065917969,0,R_A6,STANDARD,1.0,8,2018-11-07,17,42
277.1570739746094,9,-4.2488554356770914e-16,1707.5906982421875,277.1570739746094,0,R_A6,STANDARD,1.0,9,2018-11-07,17,42
277.1396179199219,10,0.0,1709.1392822265625,277.1396179199219,0,R_A6,STANDARD,1.0,10,2018-11-07,17,42
277.3971252441406,11,-2.7292888950388935e-14,1711.055419921875,277.3971252441406,0,R_A6,STANDARD,1.0,11,2018-11-07,17,42
277.611083984375,12,0.0,1713.3392333984375,277.611083984375,0,R_A6,STANDARD,1.0,12,2018-11-07,17,42
277.8866882324219,13,-1.106010518020224e-15,1715.623046875,277.8866882324219,0,R_A6,STANDARD,1.0,13,2018-11-07,17,42
278.1030578613281,14,-8.191552930151484e-16,1717.9068603515625,278.1030578613281,0,R_A6,STANDARD,1.0,14,2018-11-07,17,42
278.3201599121094,15,-5.144454075753401e-16,1720.190673828125,278.3201599121094,0,R_A6,STANDARD,1.0,15,2018-11-07,17,42
278.6834411621094,16,-1.7582966675966903e-16,1722.474365234375,278.6834411621094,0,R_A6,STANDARD,1.0,16,2018-11-07,17,42
278.901611328125,17,-3.462861270788712e-16,1724.7581787109375,278.901611328125,0,R_A6,STANDARD,1.0,17,2018-11-07,17,42
