ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,32727663,4936489,2549082,1777602,250286437,0,0,0,0,0
Valysar,CentralSouth,76873484,15078221,11511200,8027337,1130249022,0,0,0,0,0
Valysar,CentralNorth,37797815,6211899,4557921,3178466,447528089,0,0,0,0,0
Valysar,NorthHorst,4905364,760322,450096,276471,54160754,23591266,3135872,2154845,501126761,76672
Valysar,CentralRamp,13919045,2447707,1831238,1277014,179803604,0,0,0,0,0
Valysar,CentralHorst,88871499,15487758,11932419,8321073,1171607122,0,0,0,0,0
Valysar,EastLowland,6364050,889316,412719,287810,40523627,0,0,0,0,0
Therys,WestLowland,8528343,2123124,1168356,814753,114717234,0,0,0,0,0
Therys,CentralSouth,16780912,3899778,2659090,1854317,261087784,0,0,0,0,0
Therys,CentralNorth,21294091,3658051,2134840,1488731,209613260,0,0,0,0,0
Therys,NorthHorst,7411874,1020907,413094,253743,49708291,16463336,2789716,1825673,424575213,64960
Therys,CentralRamp,6788992,1493910,1181697,824057,116027167,0,0,0,0,0
Therys,CentralHorst,29567030,7116196,5539493,3862966,543905637,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,235238,43578,21106,14718,2072298,0,0,0,0,0
Volon,CentralSouth,39000834,7159848,4997157,3484768,490655358,0,0,0,0,0
Volon,CentralNorth,6244885,864205,480204,334870,47149765,0,0,0,0,0
Volon,NorthHorst,5203574,968839,690417,424089,83079016,2879104,528583,421601,98046691,15001
Volon,CentralRamp,13239420,2480618,1990727,1388233,195463256,0,0,0,0,0
Volon,CentralHorst,85589405,14995410,12013606,8377689,1179578681,0,0,0,0,0
Volon,EastLowland,26199,3762,541,377,53097,0,0,0,0,0
