CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1609.79052734375,303.573486328125,0.033650048077106476,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.573486328125
27,30,6,1612.7674560546875,303.763427734375,0.03150378540158272,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.763427734375
27,30,7,1615.91796875,303.96441650390625,0.02770799770951271,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.96441650390625
27,30,8,1619.0684814453125,304.1654052734375,0.0290263332426548,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.1654052734375
27,30,9,1622.2188720703125,304.36639404296875,0.035698987543582916,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.36639404296875
27,30,10,1625.3692626953125,304.5674743652344,0.07521012425422668,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.5674743652344
20,13,6,1653.8426513671875,305.9466552734375,0.13163742423057556,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.9466552734375
20,13,7,1656.6837158203125,306.1282958984375,0.0510835275053978,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.1282958984375
20,13,8,1659.524658203125,306.30938720703125,0.05431777238845825,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.30938720703125
20,13,9,1662.365478515625,306.49053955078125,0.05456924811005592,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.49053955078125
20,13,10,1665.20654296875,306.6719665527344,0.243541419506073,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.6719665527344
28,47,8,1655.8643798828125,306.51416015625,0.20208494365215302,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.51416015625
28,47,9,1658.8377685546875,306.7040100097656,0.11987477540969849,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.7040100097656
28,47,10,1661.8111572265625,306.8938293457031,0.09347636252641678,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.8938293457031
28,47,11,1664.6463623046875,307.0748596191406,0.0678941011428833,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.0748596191406
28,47,12,1667.343505859375,307.2470397949219,0.06484606117010117,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.2470397949219
28,47,13,1670.04052734375,307.41925048828125,0.079669289290905,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.41925048828125
28,47,14,1672.7376708984375,307.59149169921875,0.07875321060419083,0.0,7,0,2000-02-01,OP_3,MULTISEG,307.59149169921875
14,38,2,1701.5411376953125,309.5042724609375,1.0,2.2861712523081223e-10,1,0,2000-02-01,WI_1,MULTISEG,309.5042724609375
14,38,3,1703.7706298828125,309.7122497558594,1.0,1.9726319189228292e-10,2,0,2000-02-01,WI_1,MULTISEG,309.7122497558594
14,38,4,1706.0001220703125,309.9200134277344,1.0,1.9540008500129602e-11,3,0,2000-02-01,WI_1,MULTISEG,309.9200134277344
14,38,5,1708.2293701171875,310.1272277832031,1.0,4.013958609938584e-11,4,0,2000-02-01,WI_1,MULTISEG,310.1272277832031
28,20,7,1690.7388916015625,283.8592224121094,0.6390599608421326,0.0,1,0,2000-06-01,WI_2,MULTISEG,283.8592224121094
28,20,8,1693.9041748046875,283.8790283203125,0.20199370384216309,0.0,2,0,2000-06-01,WI_2,MULTISEG,283.8790283203125
28,20,9,1697.0693359375,284.0947570800781,0.4745367467403412,0.0,3,0,2000-06-01,WI_2,MULTISEG,284.0947570800781
28,20,10,1700.234619140625,284.3380432128906,0.9102562069892883,0.0,4,0,2000-06-01,WI_2,MULTISEG,284.3380432128906
18,29,2,1651.1990966796875,274.8548278808594,0.0575387105345726,0.0,1,0,2001-01-01,OP_4,MULTISEG,274.8548278808594
18,29,3,1653.3392333984375,274.99017333984375,0.04730275273323059,0.0,2,0,2001-01-01,OP_4,MULTISEG,274.99017333984375
18,29,4,1655.4794921875,275.1255798339844,0.06103898584842682,0.0,3,0,2001-01-01,OP_4,MULTISEG,275.1255798339844
18,29,5,1657.6197509765625,275.26104736328125,0.05214741826057434,0.0,4,0,2001-01-01,OP_4,MULTISEG,275.26104736328125
18,29,6,1659.9696044921875,275.41131591796875,0.17400863766670227,0.0,5,0,2001-01-01,OP_4,MULTISEG,275.41131591796875
18,29,11,1672.8477783203125,276.18231201171875,0.16777406632900238,0.0,6,0,2001-01-01,OP_4,MULTISEG,276.18231201171875
18,29,12,1675.5667724609375,276.3560791015625,0.1108579933643341,0.0,7,0,2001-01-01,OP_4,MULTISEG,276.3560791015625
18,29,13,1678.2855224609375,276.5282287597656,0.12083690613508224,0.0,8,0,2001-01-01,OP_4,MULTISEG,276.5282287597656
18,29,14,1681.004150390625,276.7002258300781,0.15221378207206726,0.0,9,0,2001-01-01,OP_4,MULTISEG,276.7002258300781
