ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,250537690.21,45238578.34,35567377.94,22369419.72
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,197374145.43,36374382.55,28837291.09,18136660.76
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,133609318.4,28895548.96,24083308.43,15146734.61
LowerReek,2,0.0,0.0,0.0,0.0
