order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,299.1194152832031,0.05863180756568909,0.0,0.9413681924343108,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,282.31842041015625,0.05471203476190567,0.0,0.9452879652380944,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,282.3220520019531,0.055801410228013985,0.0,0.944198589771986,True,True,28,40,27,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,277.0936889648437,0.0590570904314518,0.0,0.9409429095685482,True,True,32,50,4,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,278.6751708984375,0.05959707871079445,0.0,0.9404029212892056,True,True,35,48,28,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,288.02728271484375,1.0,4.8253154943944665e-12,-4.8253154943944665e-12,True,True,30,19,3,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,287.1282043457031,1.0,-8.166690395567203e-16,8.166690395567203e-16,True,True,30,20,25,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,275.7994384765625,1.0,2.43404740807307e-10,-2.43404740807307e-10,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,279.43563842773443,1.0,7.410845754337453e-14,-7.410845754337453e-14,True,True,16,41,26,R_A6,2018-11-07,1,286.41,3.0
