Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:15:41
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       293651889.75         49553576.01         38734666.04         24361424.78
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  293651889.75         49553576.01         38734666.04         24361424.78
MidReek    1                       192587295.82         37527540.91         30001700.92         18868993.98
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  192587295.82         37527540.91         30001700.92         18868993.98
LowerReek  1                       120659863.65         24147841.90         19904200.89         12518365.13
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  120659863.65         24147841.90         19904200.89         12518365.13
Totals     1                       606899049.22        111228958.82         88640567.85         55748783.88
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  606899049.22        111228958.82         88640567.85         55748783.88
