Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:15:41
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       293655425.20         49552007.72         38483739.90         24203609.59
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  293655425.20         49552007.72         38483739.90         24203609.59
MidReek    1                       192569204.12         37505048.36         29755585.29         18714204.26
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  192569204.12         37505048.36         29755585.29         18714204.26
LowerReek  1                       120704945.39         24136078.44         19702467.51         12391488.80
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  120704945.39         24136078.44         19702467.51         12391488.80
Totals     1                       606929574.71        111193134.52         87941792.70         55309302.66
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  606929574.71        111193134.52         87941792.70         55309302.66
