ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5859296,960275,606004,422597,59501603,0,0,0,0,0
Valysar,CentralSouth,66140758,12039919,9157039,6385662,899101245,0,0,0,0,0
Valysar,CentralNorth,40613328,7028511,5104948,3559936,501238954,0,0,0,0,0
Valysar,NorthHorst,4871305,741328,398766,244943,47984237,23763161,3229065,2125292,494253849,75621
Valysar,CentralRamp,13320912,2097521,1538528,1072893,151063292,0,0,0,0,0
Valysar,CentralHorst,85546600,13868855,10646275,7424181,1045324674,0,0,0,0,0
Valysar,EastLowland,8011528,1149813,699656,487905,68697041,0,0,0,0,0
Therys,WestLowland,3092378,532874,262062,182749,25731097,0,0,0,0,0
Therys,CentralSouth,17163011,3858134,2444238,1704490,239992158,0,0,0,0,0
Therys,CentralNorth,22834500,4171978,2540853,1771864,249478428,0,0,0,0,0
Therys,NorthHorst,6054551,852439,374189,229846,45026766,17547526,2907264,1911813,444607663,68025
Therys,CentralRamp,6507112,1396904,1118107,779712,109783463,0,0,0,0,0
Therys,CentralHorst,30364109,7590158,5990755,4177653,588213608,0,0,0,0,0
Therys,EastLowland,189976,54228,30924,21565,3036284,0,0,0,0,0
Volon,WestLowland,547401,97332,62745,43755,6160716,0,0,0,0,0
Volon,CentralSouth,34831768,6246232,4693474,3272995,460837652,0,0,0,0,0
Volon,CentralNorth,8606683,1236095,722380,503752,70928294,0,0,0,0,0
Volon,NorthHorst,3898273,743946,587759,361031,70725993,4437441,874487,739233,171914549,26303
Volon,CentralRamp,12634974,2249276,1747434,1218573,171575141,0,0,0,0,0
Volon,CentralHorst,83894930,13963654,10437027,7278262,1024779301,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
