DRAWDOWN,CONIPOS,DATE,WELL,DEPTH,CONIDX,PRESSURE,SWAT,WELLMODEL,CONJPOS,CONBPRES,SGAS,CONKPOS
0,29,2018-01-01,R_A3,1644.4371337890625,20,300.89739990234375,1.0,STANDARD,41,300.89739990234375,0.0,30
0,29,2018-01-01,R_A3,1648.0740966796875,21,301.14129638671875,0.06231296807527542,STANDARD,41,301.14129638671875,0.0,31
0,30,2018-01-01,R_A4,1631.1873779296875,1,300.009033203125,0.053005583584308624,STANDARD,52,300.009033203125,0.0,1
0,31,2018-01-01,R_A4,1627.4293212890625,2,299.7571105957031,0.04966719448566437,STANDARD,52,299.7571105957031,0.0,1
0,31,2018-01-01,R_A4,1629.4896240234375,3,299.89520263671875,0.050943583250045776,STANDARD,52,299.89520263671875,0.0,2
0,31,2018-01-01,R_A4,1631.5498046875,4,300.0333251953125,0.05345940962433815,STANDARD,52,300.0333251953125,0.0,3
0,31,2018-01-01,R_A4,1633.610107421875,5,300.17144775390625,0.058497145771980286,STANDARD,52,300.17144775390625,0.0,4
0,32,2018-01-01,R_A4,1632.3968505859375,6,300.0901184082031,0.05785714462399483,STANDARD,52,300.0901184082031,0.0,4
0,32,2018-01-01,R_A4,1635.880615234375,7,300.3236999511719,0.058354947715997696,STANDARD,51,300.3236999511719,0.0,4
0,33,2018-01-01,R_A4,1637.321044921875,8,300.4202575683594,0.0618814118206501,STANDARD,51,300.4202575683594,0.0,4
0,33,2018-01-01,R_A4,1635.474609375,9,300.29644775390625,0.05655122175812721,STANDARD,51,300.29644775390625,0.0,3
0,33,2018-01-01,R_A4,1642.1485595703125,10,300.74395751953125,0.14695020020008087,STANDARD,50,300.74395751953125,0.0,4
0,34,2018-01-01,R_A4,1641.132080078125,11,300.67578125,0.08094248175621033,STANDARD,50,300.67578125,0.0,4
0,34,2018-01-01,R_A4,1639.20703125,12,300.5467224121094,0.12245088070631027,STANDARD,50,300.5467224121094,0.0,3
0,35,2018-01-01,R_A4,1640.9061279296875,13,300.66064453125,0.12450994551181793,STANDARD,50,300.66064453125,0.0,3
0,35,2018-01-01,R_A4,1639.0426025390625,14,300.53570556640625,0.22938384115695953,STANDARD,50,300.53570556640625,0.0,2
0,35,2018-01-01,R_A4,1641.93212890625,15,300.72943115234375,0.23677265644073486,STANDARD,49,300.72943115234375,0.0,2
0,36,2018-01-01,R_A4,1642.357421875,16,300.7579650878906,0.12670636177062988,STANDARD,49,300.7579650878906,0.0,30
0,36,2018-01-01,R_A4,1639.6068115234375,17,300.5735168457031,0.04889002442359924,STANDARD,48,300.5735168457031,0.0,30
0,37,2018-01-01,R_A4,1646.7513427734375,18,301.0526123046875,0.2428145408630371,STANDARD,48,301.0526123046875,0.0,30
0,38,2018-01-01,R_A4,1653.461669921875,19,301.5025939941406,0.3171052634716034,STANDARD,48,301.5025939941406,0.0,30
0,38,2018-01-01,R_A4,1657.8184814453125,20,301.7947998046875,0.6481541991233826,STANDARD,47,301.7947998046875,0.0,30
0,31,2018-01-01,R_A5,1685.026611328125,1,304.1498718261719,1.0,STANDARD,20,304.1498718261719,0.0,1
0,31,2018-01-01,R_A5,1687.3070068359375,2,304.0601806640625,1.0,STANDARD,20,304.0601806640625,0.0,2
0,31,2018-01-01,R_A5,1689.5875244140625,3,304.27630615234375,1.0,STANDARD,20,304.27630615234375,0.0,3
0,31,2018-01-01,R_A5,1691.8680419921875,4,304.4924011230469,1.0,STANDARD,20,304.4924011230469,0.0,4
0,31,2018-01-01,R_A5,1694.1485595703125,5,304.7085266113281,1.0,STANDARD,20,304.7085266113281,0.0,5
0,31,2018-01-01,R_A5,1696.4290771484375,6,304.9246520996094,1.0,STANDARD,20,304.9246520996094,0.0,6
0,31,2018-01-01,R_A5,1698.70947265625,7,305.446533203125,1.0,STANDARD,20,305.446533203125,0.0,7
0,31,2018-01-01,R_A5,1700.989990234375,8,305.66265869140625,1.0,STANDARD,20,305.66265869140625,0.0,8
0,31,2018-01-01,R_A5,1703.2706298828125,9,305.8787841796875,1.0,STANDARD,20,305.8787841796875,0.0,9
0,31,2018-01-01,R_A5,1707.6488037109375,10,305.988037109375,1.0,STANDARD,20,305.988037109375,0.0,11
0,31,2018-01-01,R_A5,1709.5638427734375,11,306.1695251464844,1.0,STANDARD,20,306.1695251464844,0.0,12
0,31,2018-01-01,R_A5,1701.7845458984375,12,305.4322814941406,1.0,STANDARD,21,305.4322814941406,0.0,12
0,31,2018-01-01,R_A5,1703.735107421875,13,305.6291198730469,1.0,STANDARD,21,305.6291198730469,0.0,13
0,31,2018-01-01,R_A5,1705.6856689453125,14,305.81396484375,1.0,STANDARD,21,305.81396484375,0.0,14
0,31,2018-01-01,R_A5,1707.63623046875,15,305.9988098144531,1.0,STANDARD,21,305.9988098144531,0.0,15
0,31,2018-01-01,R_A5,1709.5867919921875,16,306.3287048339844,1.0,STANDARD,21,306.3287048339844,0.0,16
0,31,2018-01-01,R_A5,1711.537353515625,17,306.5135498046875,1.0,STANDARD,21,306.5135498046875,0.0,17
0,31,2018-01-01,R_A5,1713.35400390625,18,306.6856994628906,1.0,STANDARD,21,306.6856994628906,0.0,18
0,31,2018-01-01,R_A5,1714.3951416015625,19,306.7843933105469,1.0,STANDARD,21,306.7843933105469,0.0,19
0,31,2018-01-01,R_A5,1715.7628173828125,20,306.75689697265625,1.0,STANDARD,21,306.75689697265625,0.0,27
0,31,2018-01-01,R_A5,1718.098388671875,21,306.978271484375,1.0,STANDARD,21,306.978271484375,0.0,28
0,31,2018-01-01,R_A5,1720.43408203125,22,307.5054016113281,1.0,STANDARD,21,307.5054016113281,0.0,29
0,31,2018-01-01,R_A5,1722.7696533203125,23,307.7267761230469,1.0,STANDARD,21,307.7267761230469,0.0,30
0,31,2018-01-01,R_A5,1725.105224609375,24,307.9481506347656,1.0,STANDARD,21,307.9481506347656,0.0,31
0,17,2018-01-01,R_A6,1695.20263671875,1,305.11419677734375,1.0,STANDARD,42,305.11419677734375,0.0,1
0,17,2018-01-01,R_A6,1696.7510986328125,2,305.2609558105469,1.0,STANDARD,42,305.2609558105469,0.0,2
0,17,2018-01-01,R_A6,1698.299560546875,3,305.4076843261719,1.0,STANDARD,42,305.4076843261719,0.0,3
0,17,2018-01-01,R_A6,1699.84814453125,4,305.554443359375,1.0,STANDARD,42,305.554443359375,0.0,4
0,17,2018-01-01,R_A6,1701.3966064453125,5,305.7012023925781,1.0,STANDARD,42,305.7012023925781,0.0,5
0,17,2018-01-01,R_A6,1702.9451904296875,6,305.84796142578125,1.0,STANDARD,42,305.84796142578125,0.0,6
0,17,2018-01-01,R_A6,1704.49365234375,7,305.6956481933594,1.0,STANDARD,42,305.6956481933594,0.0,7
0,17,2018-01-01,R_A6,1706.042236328125,8,305.8424072265625,1.0,STANDARD,42,305.8424072265625,0.0,8
0,17,2018-01-01,R_A6,1707.5906982421875,9,306.2882080078125,1.0,STANDARD,42,306.2882080078125,0.0,9
0,17,2018-01-01,R_A6,1709.1392822265625,10,306.4349670410156,1.0,STANDARD,42,306.4349670410156,0.0,10
0,17,2018-01-01,R_A6,1711.055419921875,11,306.3109130859375,1.0,STANDARD,42,306.3109130859375,0.0,11
0,17,2018-01-01,R_A6,1713.3392333984375,12,306.52734375,1.0,STANDARD,42,306.52734375,0.0,12
0,17,2018-01-01,R_A6,1715.623046875,13,306.7557678222656,1.0,STANDARD,42,306.7557678222656,0.0,13
0,17,2018-01-01,R_A6,1717.9068603515625,14,306.9721984863281,1.0,STANDARD,42,306.9721984863281,0.0,14
0,17,2018-01-01,R_A6,1720.190673828125,15,307.18865966796875,1.0,STANDARD,42,307.18865966796875,0.0,15
0,17,2018-01-01,R_A6,1722.474365234375,16,307.55010986328125,1.0,STANDARD,42,307.55010986328125,0.0,16
0,17,2018-01-01,R_A6,1724.7581787109375,17,307.7665710449219,1.0,STANDARD,42,307.7665710449219,0.0,17
0,17,2018-01-01,R_A6,1726.394287109375,18,307.921630859375,1.0,STANDARD,42,307.921630859375,0.0,18
0,17,2018-01-01,R_A6,1727.7508544921875,19,307.8930969238281,1.0,STANDARD,42,307.8930969238281,0.0,27
0,17,2018-01-01,R_A6,1729.4755859375,20,308.3623352050781,1.0,STANDARD,42,308.3623352050781,0.0,28
0,17,2018-01-01,R_A6,1731.2001953125,21,308.52581787109375,1.0,STANDARD,42,308.52581787109375,0.0,29
0,17,2018-01-01,R_A6,1732.9249267578125,22,308.68927001953125,1.0,STANDARD,42,308.68927001953125,0.0,30
0,17,2018-01-01,R_A6,1734.649658203125,23,308.5469665527344,1.0,STANDARD,42,308.5469665527344,0.0,31
0,22,2018-03-01,R_A2,1641.094970703125,1,298.4031982421875,0.055791888386011124,STANDARD,30,298.4031982421875,0.0,1
0,22,2018-03-01,R_A2,1642.8890380859375,2,298.5233459472656,0.05887250602245331,STANDARD,30,298.5233459472656,0.0,2
0,22,2018-03-01,R_A2,1644.68310546875,3,298.6435241699219,0.06158775836229324,STANDARD,30,298.6435241699219,0.0,3
0,22,2018-03-01,R_A2,1646.4771728515625,4,298.7637634277344,0.0677928775548935,STANDARD,30,298.7637634277344,0.0,4
0,22,2018-03-01,R_A2,1648.2713623046875,5,298.88427734375,0.134908527135849,STANDARD,30,298.88427734375,0.0,5
0,22,2018-03-01,R_A2,1650.0654296875,6,299.16815185546875,0.30789393186569214,STANDARD,30,299.16815185546875,0.0,6
0,22,2018-03-01,R_A2,1651.859619140625,7,299.4282531738281,0.8863266706466675,STANDARD,30,299.4282531738281,0.0,7
0,22,2018-03-01,R_A2,1653.6536865234375,8,299.6011047363281,0.6483378410339355,STANDARD,30,299.6011047363281,0.0,8
0,22,2018-03-01,R_A2,1655.44775390625,9,299.72137451171875,0.1872933804988861,STANDARD,30,299.72137451171875,0.0,9
0,22,2018-03-01,R_A2,1657.2418212890625,10,299.98004150390625,0.9044996500015259,STANDARD,30,299.98004150390625,0.0,10
0,22,2018-03-01,R_A2,1659.1368408203125,11,300.6438903808594,0.07896608114242554,STANDARD,30,300.6438903808594,0.0,11
0,22,2018-03-01,R_A2,1661.132568359375,12,300.7872314453125,0.07917305082082748,STANDARD,30,300.7872314453125,0.0,12
0,22,2018-03-01,R_A2,1663.12841796875,13,301.12432861328125,0.4530901312828064,STANDARD,30,301.12432861328125,0.0,13
0,22,2018-03-01,R_A2,1665.1241455078125,14,301.3841857910156,0.5042775273323059,STANDARD,30,301.3841857910156,0.0,14
0,22,2018-03-01,R_A2,1667.1199951171875,15,301.5177917480469,0.690597653388977,STANDARD,30,301.5177917480469,0.0,15
0,22,2018-03-01,R_A2,1669.11572265625,16,301.6505126953125,0.9649229645729065,STANDARD,30,301.6505126953125,0.0,16
0,22,2018-03-01,R_A2,1671.111572265625,17,301.78411865234375,0.9508051872253418,STANDARD,30,301.78411865234375,0.0,17
0,22,2018-03-01,R_A2,1672.9881591796875,18,301.9098815917969,0.9831573367118835,STANDARD,30,301.9098815917969,0.0,18
0,22,2018-03-01,R_A2,1674.229736328125,19,302.0023193359375,0.9968774318695068,STANDARD,29,302.0023193359375,0.0,18
0,22,2018-03-01,R_A2,1676.1676025390625,20,302.9273376464844,1.0,STANDARD,29,302.9273376464844,-3.884284977466103e-17,27
0,22,2018-03-01,R_A2,1677.9368896484375,21,303.3392333984375,1.0,STANDARD,29,303.3392333984375,-8.610757443594293e-18,28
0,22,2018-03-01,R_A2,1679.7061767578125,22,303.33477783203125,1.0,STANDARD,29,303.33477783203125,-1.0105702766687904e-17,29
0,22,2018-03-01,R_A2,1681.4754638671875,23,303.0774841308594,1.0,STANDARD,29,303.0774841308594,-9.386834010723182e-18,30
0,22,2018-03-01,R_A2,1683.2447509765625,24,302.7333679199219,1.0,STANDARD,29,302.7333679199219,-1.1512876782164126e-17,31
0,31,2018-04-28,R_A5,1685.026611328125,1,266.93426513671875,1.0,STANDARD,20,266.93426513671875,-6.553087353635452e-18,1
0,31,2018-04-28,R_A5,1687.3070068359375,2,266.8445739746094,1.0,STANDARD,20,266.8445739746094,-2.6176462679974562e-15,2
0,31,2018-04-28,R_A5,1689.5875244140625,3,267.060546875,1.0,STANDARD,20,267.060546875,-3.9573104010013054e-15,3
0,31,2018-04-28,R_A5,1691.8680419921875,4,267.2765197753906,1.0,STANDARD,20,267.2765197753906,-4.7233013534446824e-15,4
0,31,2018-04-28,R_A5,1694.1485595703125,5,267.49237060546875,1.0,STANDARD,20,267.49237060546875,-1.5292423885770968e-15,5
0,31,2018-04-28,R_A5,1696.4290771484375,6,267.70831298828125,1.0,STANDARD,20,267.70831298828125,-7.65330182041224e-15,6
0,31,2018-04-28,R_A5,1698.70947265625,7,268.29034423828125,1.0,STANDARD,20,268.29034423828125,-1.064415482837644e-15,7
0,31,2018-04-28,R_A5,1700.989990234375,8,268.5924072265625,1.0,STANDARD,20,268.5924072265625,-4.880368366919942e-15,8
0,31,2018-04-28,R_A5,1703.2706298828125,9,270.6701354980469,1.0,STANDARD,20,270.6701354980469,0.0,9
0,31,2018-04-28,R_A5,1707.6488037109375,10,275.614013671875,1.0,STANDARD,20,275.614013671875,-4.5074604855879774e-13,11
0,31,2018-04-28,R_A5,1709.5638427734375,11,275.8162841796875,1.0,STANDARD,20,275.8162841796875,-1.6989820737344646e-13,12
0,31,2018-04-28,R_A5,1701.7845458984375,12,274.77044677734375,1.0,STANDARD,21,274.77044677734375,-8.887041103022852e-11,12
0,31,2018-04-28,R_A5,1703.735107421875,13,275.8200988769531,1.0,STANDARD,21,275.8200988769531,0.0,13
0,31,2018-04-28,R_A5,1705.6856689453125,14,276.03515625,1.0,STANDARD,21,276.03515625,-9.525225747042398e-11,14
0,31,2018-04-28,R_A5,1707.63623046875,15,276.2315979003906,1.0,STANDARD,21,276.2315979003906,-1.8450414807080762e-11,15
0,31,2018-04-28,R_A5,1709.5867919921875,16,276.6010437011719,1.0,STANDARD,21,276.6010437011719,-5.075973495693997e-12,16
0,31,2018-04-28,R_A5,1711.537353515625,17,276.8639831542969,1.0,STANDARD,21,276.8639831542969,-5.3573335004331035e-12,17
0,31,2018-04-28,R_A5,1713.35400390625,18,277.1907043457031,1.0,STANDARD,21,277.1907043457031,-9.942073206370416e-12,18
0,31,2018-04-28,R_A5,1714.3951416015625,19,277.3930358886719,1.0,STANDARD,21,277.3930358886719,0.0,19
0,31,2018-04-28,R_A5,1715.7628173828125,20,279.7629699707031,1.0,STANDARD,21,279.7629699707031,-2.6294742425103657e-11,27
0,31,2018-04-28,R_A5,1718.098388671875,21,280.1634826660156,1.0,STANDARD,21,280.1634826660156,-1.5407267475731068e-11,28
0,31,2018-04-28,R_A5,1720.43408203125,22,285.98797607421875,1.0,STANDARD,21,285.98797607421875,-4.952734094891479e-19,29
0,31,2018-04-28,R_A5,1722.7696533203125,23,280.11041259765625,1.0,STANDARD,21,280.11041259765625,-1.2250487083087513e-13,30
0,31,2018-04-28,R_A5,1725.105224609375,24,282.1861267089844,1.0,STANDARD,21,282.1861267089844,-1.3196860172186317e-19,31
0,28,2018-07-03,R_A3,1609.243408203125,1,275.4892272949219,0.6496163010597229,STANDARD,41,275.4892272949219,0.0,1
0,28,2018-07-03,R_A3,1611.3077392578125,2,275.6000061035156,0.19774746894836426,STANDARD,41,275.6000061035156,0.0,2
0,28,2018-07-03,R_A3,1613.3720703125,3,275.7366943359375,0.15853194892406464,STANDARD,41,275.7366943359375,0.0,3
0,28,2018-07-03,R_A3,1615.4365234375,4,275.8738098144531,0.17326907813549042,STANDARD,41,275.8738098144531,0.0,4
0,28,2018-07-03,R_A3,1617.5008544921875,5,275.9933166503906,0.6506845951080322,STANDARD,41,275.9933166503906,0.0,5
0,28,2018-07-03,R_A3,1619.565185546875,6,276.15692138671875,0.3379392921924591,STANDARD,41,276.15692138671875,0.0,6
0,29,2018-07-03,R_A3,1609.3663330078125,7,275.50030517578125,0.6499453783035278,STANDARD,41,275.50030517578125,0.0,6
0,29,2018-07-03,R_A3,1611.4163818359375,8,275.6605224609375,0.19852326810359955,STANDARD,41,275.6605224609375,0.0,7
0,29,2018-07-03,R_A3,1613.46630859375,9,275.79852294921875,0.3524230420589447,STANDARD,41,275.79852294921875,0.0,8
0,29,2018-07-03,R_A3,1615.516357421875,10,276.0211486816406,0.8013365864753723,STANDARD,41,276.0211486816406,0.0,9
0,29,2018-07-03,R_A3,1617.5662841796875,11,277.0914001464844,0.7956331372261047,STANDARD,41,277.0914001464844,0.0,10
0,29,2018-07-03,R_A3,1619.750732421875,12,284.6166076660156,0.04918043687939644,STANDARD,41,284.6166076660156,0.0,11
0,29,2018-07-03,R_A3,1622.0697021484375,13,284.771484375,0.05495075136423111,STANDARD,41,284.771484375,0.0,12
0,29,2018-07-03,R_A3,1624.388671875,14,284.9269104003906,0.37250110507011414,STANDARD,41,284.9269104003906,0.0,13
0,29,2018-07-03,R_A3,1629.026611328125,15,285.714599609375,0.4874144196510315,STANDARD,41,285.714599609375,0.0,15
0,29,2018-07-03,R_A3,1630.9468994140625,16,285.8537902832031,0.8068586587905884,STANDARD,41,285.8537902832031,0.0,16
0,29,2018-07-03,R_A3,1633.5262451171875,17,291.14434814453125,1.0,STANDARD,41,291.14434814453125,4.305659561526509e-13,27
0,29,2018-07-03,R_A3,1637.1630859375,18,284.68255615234375,0.043984752148389816,STANDARD,41,284.68255615234375,0.0,28
0,29,2018-07-03,R_A3,1640.8001708984375,19,284.925048828125,0.05245553329586983,STANDARD,41,284.925048828125,0.0,29
0,29,2018-07-03,R_A3,1644.4371337890625,20,288.747802734375,1.0,STANDARD,41,288.747802734375,-9.819277335676446e-12,30
0,29,2018-07-03,R_A3,1648.0740966796875,21,285.3409423828125,0.06269016116857529,STANDARD,41,285.3409423828125,0.0,31
0,30,2018-09-12,R_A4,1631.1873779296875,1,278.02740478515625,0.05310456454753876,STANDARD,52,278.02740478515625,0.0,1
0,31,2018-09-12,R_A4,1627.4293212890625,2,277.7938232421875,0.04976610839366913,STANDARD,52,277.7938232421875,0.0,1
0,31,2018-09-12,R_A4,1629.4896240234375,3,277.93115234375,0.0510479174554348,STANDARD,52,277.93115234375,0.0,2
0,31,2018-09-12,R_A4,1631.5498046875,4,278.06854248046875,0.053559284657239914,STANDARD,52,278.06854248046875,0.0,3
0,31,2018-09-12,R_A4,1633.610107421875,5,278.2059020996094,0.05857301503419876,STANDARD,52,278.2059020996094,0.0,4
0,32,2018-09-12,R_A4,1632.3968505859375,6,278.1350402832031,0.05794567987322807,STANDARD,52,278.1350402832031,0.0,4
0,32,2018-09-12,R_A4,1635.880615234375,7,278.3421936035156,0.058446548879146576,STANDARD,51,278.3421936035156,0.0,4
0,33,2018-09-12,R_A4,1637.321044921875,8,278.4479064941406,0.06205330044031143,STANDARD,51,278.4479064941406,0.0,4
0,33,2018-09-12,R_A4,1635.474609375,9,278.3247375488281,0.05663885921239853,STANDARD,51,278.3247375488281,0.0,3
0,33,2018-09-12,R_A4,1642.1485595703125,10,278.7059631347656,0.14825619757175446,STANDARD,50,278.7059631347656,0.0,4
0,34,2018-09-12,R_A4,1641.132080078125,11,278.64251708984375,0.08212435245513916,STANDARD,50,278.64251708984375,0.0,4
0,34,2018-09-12,R_A4,1639.20703125,12,278.5142822265625,0.12330055981874466,STANDARD,50,278.5142822265625,0.0,3
0,35,2018-09-12,R_A4,1640.9061279296875,13,278.6829833984375,0.12478630244731903,STANDARD,50,278.6829833984375,0.0,3
0,35,2018-09-12,R_A4,1639.0426025390625,14,278.55908203125,0.22967953979969025,STANDARD,50,278.55908203125,0.0,2
0,35,2018-09-12,R_A4,1641.93212890625,15,278.660400390625,0.2371119111776352,STANDARD,49,278.660400390625,0.0,2
0,36,2018-09-12,R_A4,1642.357421875,16,278.33795166015625,0.12617488205432892,STANDARD,49,278.33795166015625,0.0,30
0,36,2018-09-12,R_A4,1639.6068115234375,17,278.0047302246094,0.056758951395750046,STANDARD,48,278.0047302246094,0.0,30
0,37,2018-09-12,R_A4,1646.7513427734375,18,278.6891174316406,0.23035380244255066,STANDARD,48,278.6891174316406,0.0,30
0,38,2018-09-12,R_A4,1653.461669921875,19,279.3664245605469,0.27327868342399597,STANDARD,48,279.3664245605469,0.0,30
0,38,2018-09-12,R_A4,1657.8184814453125,20,279.40789794921875,0.7007980942726135,STANDARD,47,279.40789794921875,0.0,30
0,17,2018-11-07,R_A6,1695.20263671875,1,270.7572937011719,1.0,STANDARD,42,270.7572937011719,5.62688486723564e-16,1
0,17,2018-11-07,R_A6,1696.7510986328125,2,270.9031982421875,1.0,STANDARD,42,270.9031982421875,3.2687713471614736e-16,2
0,17,2018-11-07,R_A6,1698.299560546875,3,271.0475769042969,1.0,STANDARD,42,271.0475769042969,2.48966964818358e-16,3
0,17,2018-11-07,R_A6,1699.84814453125,4,271.1896667480469,1.0,STANDARD,42,271.1896667480469,1.8965432971982288e-16,4
0,17,2018-11-07,R_A6,1701.3966064453125,5,271.33038330078125,1.0,STANDARD,42,271.33038330078125,4.656103053365447e-16,5
0,17,2018-11-07,R_A6,1702.9451904296875,6,271.4734191894531,1.0,STANDARD,42,271.4734191894531,1.1615509342398096e-14,6
0,17,2018-11-07,R_A6,1704.49365234375,7,271.3166198730469,1.0,STANDARD,42,271.3166198730469,2.1846726291625644e-14,7
0,17,2018-11-07,R_A6,1706.042236328125,8,271.4634704589844,1.0,STANDARD,42,271.4634704589844,1.1795815551814224e-14,8
0,17,2018-11-07,R_A6,1707.5906982421875,9,271.90966796875,1.0,STANDARD,42,271.90966796875,8.672588764248714e-16,9
0,17,2018-11-07,R_A6,1709.1392822265625,10,272.1637878417969,1.0,STANDARD,42,272.1637878417969,1.690905667521954e-16,10
0,17,2018-11-07,R_A6,1711.055419921875,11,276.1889343261719,1.0,STANDARD,42,276.1889343261719,-1.4614185017267545e-16,11
0,17,2018-11-07,R_A6,1713.3392333984375,12,276.4051208496094,1.0,STANDARD,42,276.4051208496094,-2.7309113151809542e-17,12
0,17,2018-11-07,R_A6,1715.623046875,13,276.6335144042969,1.0,STANDARD,42,276.6335144042969,2.6577739079344244e-18,13
