PRESSURE,DEPTH,DATE,WELLMODEL,SGAS,CONIDX,DRAWDOWN,SWAT,CONBPRES,CONKPOS,CONJPOS,CONIPOS,WELL
301.656494140625,1657.8184814453125,2018-01-01,STANDARD,0.0,20,0,0.12524060904979706,301.656494140625,30,47,38,R_A4
303.8440856933594,1685.026611328125,2018-01-01,STANDARD,0.0,1,0,1.0,303.8440856933594,1,20,31,R_A5
304.0601806640625,1687.3070068359375,2018-01-01,STANDARD,0.0,2,0,1.0,304.0601806640625,2,20,31,R_A5
304.58209228515625,1689.5875244140625,2018-01-01,STANDARD,0.0,3,0,1.0,304.58209228515625,3,20,31,R_A5
304.4924011230469,1691.8680419921875,2018-01-01,STANDARD,0.0,4,0,1.0,304.4924011230469,4,20,31,R_A5
304.7085266113281,1694.1485595703125,2018-01-01,STANDARD,0.0,5,0,1.0,304.7085266113281,5,20,31,R_A5
304.9246520996094,1696.4290771484375,2018-01-01,STANDARD,0.0,6,0,1.0,304.9246520996094,6,20,31,R_A5
305.446533203125,1698.70947265625,2018-01-01,STANDARD,0.0,7,0,1.0,305.446533203125,7,20,31,R_A5
305.988037109375,1707.6488037109375,2018-01-01,STANDARD,0.0,8,0,1.0,305.988037109375,11,20,31,R_A5
306.1695251464844,1709.5638427734375,2018-01-01,STANDARD,0.0,9,0,1.0,306.1695251464844,12,20,31,R_A5
305.4322814941406,1701.7845458984375,2018-01-01,STANDARD,0.0,10,0,1.0,305.4322814941406,12,21,31,R_A5
305.6291198730469,1703.735107421875,2018-01-01,STANDARD,0.0,11,0,1.0,305.6291198730469,13,21,31,R_A5
305.81396484375,1705.6856689453125,2018-01-01,STANDARD,0.0,12,0,1.0,305.81396484375,14,21,31,R_A5
305.9988098144531,1707.63623046875,2018-01-01,STANDARD,0.0,13,0,1.0,305.9988098144531,15,21,31,R_A5
306.1836853027344,1709.5867919921875,2018-01-01,STANDARD,0.0,14,0,1.0,306.1836853027344,16,21,31,R_A5
306.5135498046875,1711.537353515625,2018-01-01,STANDARD,0.0,15,0,1.0,306.5135498046875,17,21,31,R_A5
306.6856994628906,1713.35400390625,2018-01-01,STANDARD,0.0,16,0,1.0,306.6856994628906,18,21,31,R_A5
306.7843933105469,1714.3951416015625,2018-01-01,STANDARD,0.0,17,0,1.0,306.7843933105469,19,21,31,R_A5
306.75689697265625,1715.7628173828125,2018-01-01,STANDARD,0.0,18,0,1.0,306.75689697265625,27,21,31,R_A5
306.978271484375,1718.098388671875,2018-01-01,STANDARD,0.0,19,0,1.0,306.978271484375,28,21,31,R_A5
307.5054016113281,1720.43408203125,2018-01-01,STANDARD,0.0,20,0,1.0,307.5054016113281,29,21,31,R_A5
307.7267761230469,1722.7696533203125,2018-01-01,STANDARD,0.0,21,0,1.0,307.7267761230469,30,21,31,R_A5
307.9481506347656,1725.105224609375,2018-01-01,STANDARD,0.0,22,0,1.0,307.9481506347656,31,21,31,R_A5
305.11419677734375,1695.20263671875,2018-01-01,STANDARD,0.0,1,0,1.0,305.11419677734375,1,42,17,R_A6
305.2609558105469,1696.7510986328125,2018-01-01,STANDARD,0.0,2,0,1.0,305.2609558105469,2,42,17,R_A6
305.4076843261719,1698.299560546875,2018-01-01,STANDARD,0.0,3,0,1.0,305.4076843261719,3,42,17,R_A6
305.554443359375,1699.84814453125,2018-01-01,STANDARD,0.0,4,0,1.0,305.554443359375,4,42,17,R_A6
305.7012023925781,1701.3966064453125,2018-01-01,STANDARD,0.0,5,0,1.0,305.7012023925781,5,42,17,R_A6
305.84796142578125,1702.9451904296875,2018-01-01,STANDARD,0.0,6,0,1.0,305.84796142578125,6,42,17,R_A6
305.6956481933594,1704.49365234375,2018-01-01,STANDARD,0.0,7,0,1.0,305.6956481933594,7,42,17,R_A6
305.8424072265625,1706.042236328125,2018-01-01,STANDARD,0.0,8,0,1.0,305.8424072265625,8,42,17,R_A6
306.2882080078125,1707.5906982421875,2018-01-01,STANDARD,0.0,9,0,1.0,306.2882080078125,9,42,17,R_A6
306.1291809082031,1709.1392822265625,2018-01-01,STANDARD,0.0,10,0,1.0,306.1291809082031,10,42,17,R_A6
306.3109130859375,1711.055419921875,2018-01-01,STANDARD,0.0,11,0,1.0,306.3109130859375,11,42,17,R_A6
306.52734375,1713.3392333984375,2018-01-01,STANDARD,0.0,12,0,1.0,306.52734375,12,42,17,R_A6
306.7557678222656,1715.623046875,2018-01-01,STANDARD,0.0,13,0,1.0,306.7557678222656,13,42,17,R_A6
306.9721984863281,1717.9068603515625,2018-01-01,STANDARD,0.0,14,0,1.0,306.9721984863281,14,42,17,R_A6
307.18865966796875,1720.190673828125,2018-01-01,STANDARD,0.0,15,0,1.0,307.18865966796875,15,42,17,R_A6
307.55010986328125,1722.474365234375,2018-01-01,STANDARD,0.0,16,0,1.0,307.55010986328125,16,42,17,R_A6
307.7665710449219,1724.7581787109375,2018-01-01,STANDARD,0.0,17,0,1.0,307.7665710449219,17,42,17,R_A6
307.921630859375,1726.394287109375,2018-01-01,STANDARD,0.0,18,0,1.0,307.921630859375,18,42,17,R_A6
307.8930969238281,1727.7508544921875,2018-01-01,STANDARD,0.0,19,0,1.0,307.8930969238281,27,42,17,R_A6
308.3623352050781,1729.4755859375,2018-01-01,STANDARD,0.0,20,0,1.0,308.3623352050781,28,42,17,R_A6
308.52581787109375,1731.2001953125,2018-01-01,STANDARD,0.0,21,0,1.0,308.52581787109375,29,42,17,R_A6
308.68927001953125,1732.9249267578125,2018-01-01,STANDARD,0.0,22,0,1.0,308.68927001953125,30,42,17,R_A6
308.5469665527344,1734.649658203125,2018-01-01,STANDARD,0.0,23,0,1.0,308.5469665527344,31,42,17,R_A6
296.42474365234375,1641.094970703125,2018-03-01,STANDARD,0.0,1,0,0.06077592819929123,296.42474365234375,1,30,22,R_A2
296.5448913574219,1642.8890380859375,2018-03-01,STANDARD,0.0,2,0,0.06319236755371094,296.5448913574219,2,30,22,R_A2
296.66497802734375,1644.68310546875,2018-03-01,STANDARD,0.0,3,0,0.06703232228755951,296.66497802734375,3,30,22,R_A2
296.7851257324219,1646.4771728515625,2018-03-01,STANDARD,0.0,4,0,0.07376594096422195,296.7851257324219,4,30,22,R_A2
296.9052734375,1648.2713623046875,2018-03-01,STANDARD,0.0,5,0,0.07793158292770386,296.9052734375,5,30,22,R_A2
297.0723571777344,1650.0654296875,2018-03-01,STANDARD,0.0,6,0,0.3339553475379944,297.0723571777344,6,30,22,R_A2
297.2218017578125,1651.859619140625,2018-03-01,STANDARD,0.0,7,0,0.9221786260604858,297.2218017578125,7,30,22,R_A2
297.4417724609375,1653.6536865234375,2018-03-01,STANDARD,0.0,8,0,0.74760502576828,297.4417724609375,8,30,22,R_A2
297.8695373535156,1655.44775390625,2018-03-01,STANDARD,0.0,9,0,0.9299328923225403,297.8695373535156,9,30,22,R_A2
298.6527404785156,1657.2418212890625,2018-03-01,STANDARD,0.0,10,0,0.9713552594184875,298.6527404785156,10,30,22,R_A2
299.296142578125,1659.1368408203125,2018-03-01,STANDARD,0.0,11,0,0.09588296711444855,299.296142578125,11,30,22,R_A2
299.4299011230469,1661.132568359375,2018-03-01,STANDARD,0.0,12,0,0.10649190843105316,299.4299011230469,12,30,22,R_A2
299.5677490234375,1663.12841796875,2018-03-01,STANDARD,0.0,13,0,0.49318933486938477,299.5677490234375,13,30,22,R_A2
299.71014404296875,1665.1241455078125,2018-03-01,STANDARD,0.0,14,0,0.5873622894287109,299.71014404296875,14,30,22,R_A2
299.84661865234375,1667.1199951171875,2018-03-01,STANDARD,0.0,15,0,0.7757870554924011,299.84661865234375,15,30,22,R_A2
299.9811706542969,1669.11572265625,2018-03-01,STANDARD,0.0,16,0,0.9994390606880188,299.9811706542969,16,30,22,R_A2
300.11663818359375,1671.111572265625,2018-03-01,STANDARD,-1.9788772842588287e-09,17,0,1.0,300.11663818359375,17,30,22,R_A2
300.4302978515625,1672.9881591796875,2018-03-01,STANDARD,-1.904360003024408e-09,18,0,1.0,300.4302978515625,18,30,22,R_A2
300.4830627441406,1674.229736328125,2018-03-01,STANDARD,-1.9370631765269763e-09,19,0,1.0,300.4830627441406,18,29,22,R_A2
303.29962158203125,1676.1676025390625,2018-03-01,STANDARD,-3.816505798073508e-17,20,0,1.0,303.29962158203125,27,29,22,R_A2
303.4670715332031,1677.9368896484375,2018-03-01,STANDARD,-1.1345698617283483e-17,21,0,1.0,303.4670715332031,28,29,22,R_A2
303.6296691894531,1679.7061767578125,2018-03-01,STANDARD,-3.905787206617174e-18,22,0,1.0,303.6296691894531,29,29,22,R_A2
303.7925109863281,1681.4754638671875,2018-03-01,STANDARD,-1.4146407680705846e-18,23,0,1.0,303.7925109863281,30,29,22,R_A2
303.96697998046875,1683.2447509765625,2018-03-01,STANDARD,-1.301535089639804e-19,24,0,1.0,303.96697998046875,31,29,22,R_A2
274.16259765625,1685.026611328125,2018-04-28,STANDARD,-7.05014638757316e-17,1,0,1.0,274.16259765625,1,20,31,R_A5
274.37786865234375,1687.3070068359375,2018-04-28,STANDARD,-5.780328194353207e-17,2,0,1.0,274.37786865234375,2,20,31,R_A5
274.8968505859375,1689.5875244140625,2018-04-28,STANDARD,-2.2979416560774256e-18,3,0,1.0,274.8968505859375,3,20,31,R_A5
274.8042297363281,1691.8680419921875,2018-04-28,STANDARD,-2.0824622645602194e-15,4,0,1.0,274.8042297363281,4,20,31,R_A5
275.019287109375,1694.1485595703125,2018-04-28,STANDARD,-7.840876419548757e-15,5,0,1.0,275.019287109375,5,20,31,R_A5
275.2347717285156,1696.4290771484375,2018-04-28,STANDARD,-7.432399862933054e-15,6,0,1.0,275.2347717285156,6,20,31,R_A5
275.7691955566406,1698.70947265625,2018-04-28,STANDARD,-6.791875983439076e-16,7,0,1.0,275.7691955566406,7,20,31,R_A5
277.031005859375,1707.6488037109375,2018-04-28,STANDARD,-3.2073768554269355e-13,8,0,1.0,277.031005859375,11,20,31,R_A5
277.2282409667969,1709.5638427734375,2018-04-28,STANDARD,-2.996972787126795e-13,9,0,1.0,277.2282409667969,12,20,31,R_A5
275.988037109375,1701.7845458984375,2018-04-28,STANDARD,-2.8874017760083248e-11,10,0,1.0,275.988037109375,12,21,31,R_A5
276.18902587890625,1703.735107421875,2018-04-28,STANDARD,-1.0060214380297472e-12,11,0,1.0,276.18902587890625,13,21,31,R_A5
276.3795471191406,1705.6856689453125,2018-04-28,STANDARD,-2.2557012681334587e-12,12,0,1.0,276.3795471191406,14,21,31,R_A5
276.5747985839844,1707.63623046875,2018-04-28,STANDARD,-7.334399472307129e-13,13,0,1.0,276.5747985839844,15,21,31,R_A5
276.9960021972656,1709.5867919921875,2018-04-28,STANDARD,-1.4262420454727587e-12,14,0,1.0,276.9960021972656,16,21,31,R_A5
277.7464904785156,1711.537353515625,2018-04-28,STANDARD,-1.221713702426186e-13,15,0,1.0,277.7464904785156,17,21,31,R_A5
278.1889343261719,1713.35400390625,2018-04-28,STANDARD,-2.7836245678272697e-13,16,0,1.0,278.1889343261719,18,21,31,R_A5
278.4268798828125,1714.3951416015625,2018-04-28,STANDARD,0.0,17,0,1.0,278.4268798828125,19,21,31,R_A5
278.4793701171875,1715.7628173828125,2018-04-28,STANDARD,-5.335396295776118e-13,18,0,1.0,278.4793701171875,27,21,31,R_A5
278.7091979980469,1718.098388671875,2018-04-28,STANDARD,-4.818783718406328e-13,19,0,1.0,278.7091979980469,28,21,31,R_A5
290.99267578125,1720.43408203125,2018-04-28,STANDARD,-9.953613752660467e-21,20,0,1.0,290.99267578125,29,21,31,R_A5
293.1898498535156,1722.7696533203125,2018-04-28,STANDARD,1.3311690774225864e-20,21,0,1.0,293.1898498535156,30,21,31,R_A5
284.67242431640625,1725.105224609375,2018-04-28,STANDARD,3.417882826087834e-20,22,0,1.0,284.67242431640625,31,21,31,R_A5
281.17071533203125,1609.243408203125,2018-07-03,STANDARD,0.0,1,0,0.6494035124778748,281.17071533203125,1,41,28,R_A3
281.369140625,1611.3077392578125,2018-07-03,STANDARD,0.0,2,0,0.19843041896820068,281.369140625,2,41,28,R_A3
281.5088195800781,1613.3720703125,2018-07-03,STANDARD,0.0,3,0,0.19942224025726318,281.5088195800781,3,41,28,R_A3
281.65216064453125,1615.4365234375,2018-07-03,STANDARD,0.0,4,0,0.2547174394130707,281.65216064453125,4,41,28,R_A3
281.7927551269531,1617.5008544921875,2018-07-03,STANDARD,0.0,5,0,0.6493167877197266,281.7927551269531,5,41,28,R_A3
281.93109130859375,1619.565185546875,2018-07-03,STANDARD,0.0,6,0,0.15403740108013153,281.93109130859375,6,41,28,R_A3
281.2287292480469,1609.3663330078125,2018-07-03,STANDARD,0.0,7,0,0.2802521884441376,281.2287292480469,6,41,29,R_A3
281.36541748046875,1611.4163818359375,2018-07-03,STANDARD,0.0,8,0,0.20382095873355865,281.36541748046875,7,41,29,R_A3
281.50213623046875,1613.46630859375,2018-07-03,STANDARD,0.0,9,0,0.15025082230567932,281.50213623046875,8,41,29,R_A3
281.638916015625,1615.516357421875,2018-07-03,STANDARD,0.0,10,0,0.6505023241043091,281.638916015625,9,41,29,R_A3
282.24188232421875,1617.5662841796875,2018-07-03,STANDARD,0.0,11,0,0.8109174370765686,282.24188232421875,10,41,29,R_A3
282.41998291015625,1619.750732421875,2018-07-03,STANDARD,0.0,12,0,0.05050578713417053,282.41998291015625,11,41,29,R_A3
282.5748291015625,1622.0697021484375,2018-07-03,STANDARD,0.0,13,0,0.05644938722252846,282.5748291015625,12,41,29,R_A3
282.72998046875,1624.388671875,2018-07-03,STANDARD,0.0,14,0,0.38159361481666565,282.72998046875,13,41,29,R_A3
282.9619140625,1626.707763671875,2018-07-03,STANDARD,0.0,15,0,0.3542504906654358,282.9619140625,14,41,29,R_A3
283.33270263671875,1629.026611328125,2018-07-03,STANDARD,0.0,16,0,0.5028799176216125,283.33270263671875,15,41,29,R_A3
283.4873046875,1630.9468994140625,2018-07-03,STANDARD,0.0,17,0,0.8115897178649902,283.4873046875,16,41,29,R_A3
286.360107421875,1633.5262451171875,2018-07-03,STANDARD,0.0,18,0,0.6490201950073242,286.360107421875,27,41,29,R_A3
284.33160400390625,1637.1630859375,2018-07-03,STANDARD,0.0,19,0,0.04881856217980385,284.33160400390625,28,41,29,R_A3
284.5744934082031,1640.8001708984375,2018-07-03,STANDARD,0.0,20,0,0.05606432631611824,284.5744934082031,29,41,29,R_A3
284.81951904296875,1644.4371337890625,2018-07-03,STANDARD,0.0,21,0,0.649245023727417,284.81951904296875,30,41,29,R_A3
285.0655212402344,1648.0740966796875,2018-07-03,STANDARD,0.0,22,0,0.06702150404453278,285.0655212402344,31,41,29,R_A3
275.89349365234375,1631.1873779296875,2018-09-12,STANDARD,0.0,1,0,0.05468563735485077,275.89349365234375,1,52,30,R_A4
275.8891906738281,1627.4293212890625,2018-09-12,STANDARD,0.0,2,0,0.053423378616571426,275.8891906738281,1,52,31,R_A4
276.0264892578125,1629.4896240234375,2018-09-12,STANDARD,0.0,3,0,0.05451370030641556,276.0264892578125,2,52,31,R_A4
276.163818359375,1631.5498046875,2018-09-12,STANDARD,0.0,4,0,0.0566340871155262,276.163818359375,3,52,31,R_A4
276.2962646484375,1633.610107421875,2018-09-12,STANDARD,0.0,5,0,0.6514003276824951,276.2962646484375,4,52,31,R_A4
276.37469482421875,1632.3968505859375,2018-09-12,STANDARD,0.0,6,0,0.06044166162610054,276.37469482421875,4,52,32,R_A4
276.5647277832031,1635.880615234375,2018-09-12,STANDARD,0.0,7,0,0.652593731880188,276.5647277832031,4,51,32,R_A4
276.7496643066406,1637.321044921875,2018-09-12,STANDARD,0.0,8,0,0.6516619324684143,276.7496643066406,4,51,33,R_A4
276.63134765625,1635.474609375,2018-09-12,STANDARD,0.0,9,0,0.06332516670227051,276.63134765625,3,51,33,R_A4
276.9996032714844,1642.1485595703125,2018-09-12,STANDARD,0.0,10,0,0.6527939438819885,276.9996032714844,4,50,33,R_A4
277.0285339355469,1641.132080078125,2018-09-12,STANDARD,0.0,11,0,0.1051621064543724,277.0285339355469,4,50,34,R_A4
276.9004821777344,1639.20703125,2018-09-12,STANDARD,0.0,12,0,0.16337186098098755,276.9004821777344,3,50,34,R_A4
277.06396484375,1640.9061279296875,2018-09-12,STANDARD,0.0,13,0,0.24056023359298706,277.06396484375,3,50,35,R_A4
276.9434814453125,1639.0426025390625,2018-09-12,STANDARD,0.0,14,0,0.23921483755111694,276.9434814453125,2,50,35,R_A4
277.0645751953125,1641.93212890625,2018-09-12,STANDARD,0.0,15,0,0.252686083316803,277.0645751953125,2,49,35,R_A4
278.5646057128906,1642.357421875,2018-09-12,STANDARD,0.0,16,0,0.05747522413730621,278.5646057128906,30,49,36,R_A4
278.34765625,1639.6068115234375,2018-09-12,STANDARD,0.0,17,0,0.19309893250465393,278.34765625,30,48,36,R_A4
278.9220886230469,1646.7513427734375,2018-09-12,STANDARD,0.0,18,0,0.10681229829788208,278.9220886230469,30,48,37,R_A4
279.4771423339844,1653.461669921875,2018-09-12,STANDARD,0.0,19,0,0.165917307138443,279.4771423339844,30,48,38,R_A4
279.74261474609375,1657.8184814453125,2018-09-12,STANDARD,0.0,20,0,0.17205126583576202,279.74261474609375,30,47,38,R_A4
274.896728515625,1695.20263671875,2018-11-07,STANDARD,-6.850872887006522e-16,1,0,1.0,274.896728515625,1,42,17,R_A6
275.0423583984375,1696.7510986328125,2018-11-07,STANDARD,-4.131142208205977e-16,2,0,1.0,275.0423583984375,2,42,17,R_A6
275.1853942871094,1698.299560546875,2018-11-07,STANDARD,-3.1026422458208956e-16,3,0,1.0,275.1853942871094,3,42,17,R_A6
275.32476806640625,1699.84814453125,2018-11-07,STANDARD,-2.6764729708820634e-16,4,0,1.0,275.32476806640625,4,42,17,R_A6
275.4621276855469,1701.3966064453125,2018-11-07,STANDARD,-3.6007489701788515e-16,5,0,1.0,275.4621276855469,5,42,17,R_A6
275.6022644042969,1702.9451904296875,2018-11-07,STANDARD,-1.8339440683852286e-14,6,0,1.0,275.6022644042969,6,42,17,R_A6
275.45184326171875,1704.49365234375,2018-11-07,STANDARD,-3.1835777368266135e-14,7,0,1.0,275.45184326171875,7,42,17,R_A6
275.5986633300781,1706.042236328125,2018-11-07,STANDARD,-5.526125957115886e-15,8,0,1.0,275.5986633300781,8,42,17,R_A6
276.05584716796875,1707.5906982421875,2018-11-07,STANDARD,-1.278955058212647e-15,9,0,1.0,276.05584716796875,9,42,17,R_A6
275.94232177734375,1709.1392822265625,2018-11-07,STANDARD,-1.783153702819562e-13,10,0,1.0,275.94232177734375,10,42,17,R_A6
276.19818115234375,1711.055419921875,2018-11-07,STANDARD,-2.5318814969935155e-13,11,0,1.0,276.19818115234375,11,42,17,R_A6
276.4039306640625,1713.3392333984375,2018-11-07,STANDARD,-5.873773012031111e-14,12,0,1.0,276.4039306640625,12,42,17,R_A6
276.6936340332031,1715.623046875,2018-11-07,STANDARD,-1.0511237571260348e-14,13,0,1.0,276.6936340332031,13,42,17,R_A6
276.9102478027344,1717.9068603515625,2018-11-07,STANDARD,-1.0506814365209786e-14,14,0,1.0,276.9102478027344,14,42,17,R_A6
277.13037109375,1720.190673828125,2018-11-07,STANDARD,-6.154888254741647e-15,15,0,1.0,277.13037109375,15,42,17,R_A6
